"","PSID","Gene","Module"
"AC067747.1","AC067747.1","AC067747.1","turquoise"
"LHFPL3-AS2","LHFPL3-AS2","LHFPL3-AS2","blue"
"HLA-DPA1","HLA-DPA1","HLA-DPA1","steelblue"
"HAP1","HAP1","HAP1","greenyellow"
"INA","INA","INA","blue"
"AC021683.1","AC021683.1","AC021683.1","blue"
"VTRNA1-1","VTRNA1-1","VTRNA1-1","turquoise"
"CCDC8","CCDC8","CCDC8","turquoise"
"ACHE","ACHE","ACHE","blue"
"IGHD2OR15-2A","IGHD2OR15-2A","IGHD2OR15-2A","brown"
"MIR1299","MIR1299","MIR1299","red"
"LINC01896","LINC01896","LINC01896","turquoise"
"KRT5","KRT5","KRT5","cyan"
"AC245014.3","AC245014.3","AC245014.3","darkgreen"
"TMSB4Y","TMSB4Y","TMSB4Y","darkturquoise"
"MTRNR2L8","MTRNR2L8","MTRNR2L8","blue"
"GADD45G","GADD45G","GADD45G","blue"
"AL512329.2","AL512329.2","AL512329.2","turquoise"
"AC005618.1","AC005618.1","AC005618.1","purple"
"BTBD17","BTBD17","BTBD17","pink"
"MCFD2P1","MCFD2P1","MCFD2P1","turquoise"
"AP001542.1","AP001542.1","AP001542.1","sienna3"
"VTRNA1-3","VTRNA1-3","VTRNA1-3","turquoise"
"TCIM","TCIM","TCIM","greenyellow"
"STC2","STC2","STC2","red"
"SOCS2","SOCS2","SOCS2","darkolivegreen"
"VN1R42P","VN1R42P","VN1R42P","black"
"HIST1H4A","HIST1H4A","HIST1H4A","turquoise"
"ENPP5","ENPP5","ENPP5","turquoise"
"SLC4A11","SLC4A11","SLC4A11","turquoise"
"RN7SL262P","RN7SL262P","RN7SL262P","turquoise"
"CHGA","CHGA","CHGA","blue"
"HIST1H3B","HIST1H3B","HIST1H3B","turquoise"
"TLX1","TLX1","TLX1","turquoise"
"AC090772.4","AC090772.4","AC090772.4","blue"
"AC093909.1","AC093909.1","AC093909.1","turquoise"
"TCEAL6","TCEAL6","TCEAL6","tan"
"TPSAB1","TPSAB1","TPSAB1","orange"
"OLIG1","OLIG1","OLIG1","blue"
"Z99497.1","Z99497.1","Z99497.1","blue"
"SOCS3","SOCS3","SOCS3","blue"
"AC015912.3","AC015912.3","AC015912.3","blue"
"LINC02475","LINC02475","LINC02475","turquoise"
"AC012486.1","AC012486.1","AC012486.1","turquoise"
"NAPRT","NAPRT","NAPRT","blue"
"AC099513.1","AC099513.1","AC099513.1","turquoise"
"AC027281.1","AC027281.1","AC027281.1","pink"
"COL1A1","COL1A1","COL1A1","blue"
"CHI3L2","CHI3L2","CHI3L2","blue"
"RTP5","RTP5","RTP5","blue"
"HIST2H2AA4","HIST2H2AA4","HIST2H2AA4","red"
"BARX1","BARX1","BARX1","black"
"AC072052.1","AC072052.1","AC072052.1","pink"
"AL161669.2","AL161669.2","AL161669.2","cyan"
"FAM110C","FAM110C","FAM110C","blue"
"IGLV2-11","IGLV2-11","IGLV2-11","turquoise"
"AC098587.1","AC098587.1","AC098587.1","lightyellow"
"EEF1A2","EEF1A2","EEF1A2","blue"
"EIF1AY","EIF1AY","EIF1AY","darkturquoise"
"AC079140.3","AC079140.3","AC079140.3","turquoise"
"CNR1","CNR1","CNR1","blue"
"CDK2AP2P2","CDK2AP2P2","CDK2AP2P2","red"
"DCAF12L2","DCAF12L2","DCAF12L2","darkgrey"
"PTGS2","PTGS2","PTGS2","pink"
"GJB6","GJB6","GJB6","blue"
"CENPVL3","CENPVL3","CENPVL3","midnightblue"
"IGHJ4","IGHJ4","IGHJ4","turquoise"
"RNU6-9","RNU6-9","RNU6-9","blue"
"AP005901.3","AP005901.3","AP005901.3","blue"
"PPP1R1A","PPP1R1A","PPP1R1A","turquoise"
"AC015922.4","AC015922.4","AC015922.4","blue"
"RASD1","RASD1","RASD1","blue"
"AC115522.1","AC115522.1","AC115522.1","blue"
"AL021918.1","AL021918.1","AL021918.1","tan"
"CUTALP","CUTALP","CUTALP","red"
"LGI4","LGI4","LGI4","white"
"AL118505.1","AL118505.1","AL118505.1","blue"
"RASL11B","RASL11B","RASL11B","lightyellow"
"AL353803.5","AL353803.5","AL353803.5","turquoise"
"AC005336.1","AC005336.1","AC005336.1","purple"
"C2orf27AP3","C2orf27AP3","C2orf27AP3","red"
"PI16","PI16","PI16","turquoise"
"AC008403.3","AC008403.3","AC008403.3","blue"
"IGHJ6","IGHJ6","IGHJ6","blue"
"AL672277.1","AL672277.1","AL672277.1","blue"
"ACY3","ACY3","ACY3","blue"
"AC018635.2","AC018635.2","AC018635.2","turquoise"
"RPL39P18","RPL39P18","RPL39P18","blue"
"AC079949.1","AC079949.1","AC079949.1","turquoise"
"RPL13AP25","RPL13AP25","RPL13AP25","turquoise"
"UQCRHP1","UQCRHP1","UQCRHP1","turquoise"
"AC097532.2","AC097532.2","AC097532.2","blue"
"MEG3","MEG3","MEG3","tan"
"HIST1H2AE","HIST1H2AE","HIST1H2AE","red"
"AL590399.4","AL590399.4","AL590399.4","red"
"AC024941.1","AC024941.1","AC024941.1","turquoise"
"AL133373.1","AL133373.1","AL133373.1","turquoise"
"TMSB15A","TMSB15A","TMSB15A","blue"
"CD209","CD209","CD209","blue"
"THNSL2","THNSL2","THNSL2","blue"
"CA14","CA14","CA14","midnightblue"
"APOD","APOD","APOD","blue"
"LEFTY2","LEFTY2","LEFTY2","blue"
"NXPH4","NXPH4","NXPH4","purple"
"GAS1","GAS1","GAS1","turquoise"
"AC092354.1","AC092354.1","AC092354.1","turquoise"
"ALOX15B","ALOX15B","ALOX15B","royalblue"
"RNU6-307P","RNU6-307P","RNU6-307P","blue"
"CCL8","CCL8","CCL8","blue"
"AC005753.1","AC005753.1","AC005753.1","purple"
"CA9","CA9","CA9","purple"
"AC016405.2","AC016405.2","AC016405.2","turquoise"
"AP003392.6","AP003392.6","AP003392.6","blue"
"ISCA1P1","ISCA1P1","ISCA1P1","red"
"RPL23AP97","RPL23AP97","RPL23AP97","turquoise"
"AL133371.2","AL133371.2","AL133371.2","blue"
"AC098614.4","AC098614.4","AC098614.4","blue"
"CSF3","CSF3","CSF3","saddlebrown"
"SEPT14P4","SEPT14P4","SEPT14P4","blue"
"AC093458.1","AC093458.1","AC093458.1","black"
"AL590326.1","AL590326.1","AL590326.1","blue"
"LHX5-AS1","LHX5-AS1","LHX5-AS1","darkgrey"
"CYP27B1","CYP27B1","CYP27B1","turquoise"
"ERMN","ERMN","ERMN","turquoise"
"CCL18","CCL18","CCL18","turquoise"
"RPS4Y1","RPS4Y1","RPS4Y1","darkturquoise"
"LINC00672","LINC00672","LINC00672","turquoise"
"IFI44L","IFI44L","IFI44L","salmon"
"NEUROD2","NEUROD2","NEUROD2","blue"
"IGFBP5","IGFBP5","IGFBP5","turquoise"
"ISG15","ISG15","ISG15","salmon"
"GALR1","GALR1","GALR1","turquoise"
"FZD7","FZD7","FZD7","blue"
"PLEKHG4","PLEKHG4","PLEKHG4","darkgrey"
"CRYAB","CRYAB","CRYAB","red"
"LINC01388","LINC01388","LINC01388","blue"
"RPL21P16","RPL21P16","RPL21P16","turquoise"
"AC126283.1","AC126283.1","AC126283.1","blue"
"AL596442.2","AL596442.2","AL596442.2","red"
"MIR298","MIR298","MIR298","blue"
"MOXD1","MOXD1","MOXD1","blue"
"AC239859.6","AC239859.6","AC239859.6","darkgrey"
"LINC01436","LINC01436","LINC01436","red"
"RNU6-3P","RNU6-3P","RNU6-3P","blue"
"NRN1","NRN1","NRN1","tan"
"MYBPH","MYBPH","MYBPH","blue"
"TPBG","TPBG","TPBG","turquoise"
"AC007969.1","AC007969.1","AC007969.1","turquoise"
"AC006960.1","AC006960.1","AC006960.1","red"
"AC087203.3","AC087203.3","AC087203.3","turquoise"
"SNX22","SNX22","SNX22","white"
"AC254633.1","AC254633.1","AC254633.1","turquoise"
"ASCL1","ASCL1","ASCL1","white"
"AC100812.1","AC100812.1","AC100812.1","blue"
"IRX5","IRX5","IRX5","turquoise"
"LINC01711","LINC01711","LINC01711","white"
"HIST2H2AC","HIST2H2AC","HIST2H2AC","turquoise"
"SDC4","SDC4","SDC4","turquoise"
"IGHA1","IGHA1","IGHA1","turquoise"
"RSL24D1P6","RSL24D1P6","RSL24D1P6","greenyellow"
"IGLV1-51","IGLV1-51","IGLV1-51","black"
"AC005000.1","AC005000.1","AC005000.1","blue"
"MIR210HG","MIR210HG","MIR210HG","purple"
"OPALIN","OPALIN","OPALIN","blue"
"AC021242.3","AC021242.3","AC021242.3","red"
"MTCO1P40","MTCO1P40","MTCO1P40","paleturquoise"
"AL391845.2","AL391845.2","AL391845.2","pink"
"PTPRN","PTPRN","PTPRN","blue"
"AC126564.1","AC126564.1","AC126564.1","red"
"MIR3143","MIR3143","MIR3143","blue"
"NDUFV2P1","NDUFV2P1","NDUFV2P1","salmon"
"AL009176.1","AL009176.1","AL009176.1","black"
"AL136126.1","AL136126.1","AL136126.1","lightgreen"
"UBXN10","UBXN10","UBXN10","blue"
"KDM5D","KDM5D","KDM5D","darkturquoise"
"RNU7-141P","RNU7-141P","RNU7-141P","turquoise"
"AL162713.1","AL162713.1","AL162713.1","turquoise"
"AC005899.6","AC005899.6","AC005899.6","lightgreen"
"AC011468.4","AC011468.4","AC011468.4","turquoise"
"AC060766.4","AC060766.4","AC060766.4","salmon"
"AL390729.2","AL390729.2","AL390729.2","red"
"AL031777.1","AL031777.1","AL031777.1","red"
"RNVU1-7","RNVU1-7","RNVU1-7","turquoise"
"CCL21","CCL21","CCL21","turquoise"
"AC114810.1","AC114810.1","AC114810.1","turquoise"
"CTSH","CTSH","CTSH","turquoise"
"ARHGAP36","ARHGAP36","ARHGAP36","blue"
"CXCL3","CXCL3","CXCL3","blue"
"NR2F2","NR2F2","NR2F2","midnightblue"
"SALL3","SALL3","SALL3","turquoise"
"C4B","C4B","C4B","turquoise"
"CRABP1","CRABP1","CRABP1","turquoise"
"MOG","MOG","MOG","turquoise"
"GAL","GAL","GAL","blue"
"AC069234.4","AC069234.4","AC069234.4","blue"
"AL008723.3","AL008723.3","AL008723.3","blue"
"NKAPL","NKAPL","NKAPL","tan"
"IGKV1-12","IGKV1-12","IGKV1-12","turquoise"
"AC130371.2","AC130371.2","AC130371.2","lightyellow"
"AC136632.1","AC136632.1","AC136632.1","blue"
"NTS","NTS","NTS","turquoise"
"HIST3H2A","HIST3H2A","HIST3H2A","red"
"AC022400.4","AC022400.4","AC022400.4","turquoise"
"HBQ1","HBQ1","HBQ1","turquoise"
"HIST1H4K","HIST1H4K","HIST1H4K","red"
"RN7SL336P","RN7SL336P","RN7SL336P","blue"
"CSDC2","CSDC2","CSDC2","turquoise"
"IER3","IER3","IER3","pink"
"AC004449.1","AC004449.1","AC004449.1","blue"
"AL031008.1","AL031008.1","AL031008.1","blue"
"AC015936.1","AC015936.1","AC015936.1","steelblue"
"HSPB6","HSPB6","HSPB6","greenyellow"
"RNU6-204P","RNU6-204P","RNU6-204P","red"
"AC245128.3","AC245128.3","AC245128.3","saddlebrown"
"AC083906.5","AC083906.5","AC083906.5","lightgreen"
"GDF10","GDF10","GDF10","blue"
"AL355353.1","AL355353.1","AL355353.1","tan"
"CHRM4","CHRM4","CHRM4","blue"
"PDIA2","PDIA2","PDIA2","turquoise"
"AC006058.3","AC006058.3","AC006058.3","blue"
"RN7SL138P","RN7SL138P","RN7SL138P","blue"
"MMP7","MMP7","MMP7","blue"
"NKX6-1","NKX6-1","NKX6-1","greenyellow"
"PRSS3P4","PRSS3P4","PRSS3P4","turquoise"
"AL161911.1","AL161911.1","AL161911.1","red"
"RRAD","RRAD","RRAD","brown"
"AC006023.2","AC006023.2","AC006023.2","turquoise"
"AC027020.2","AC027020.2","AC027020.2","blue"
"MT3","MT3","MT3","blue"
"HOPX","HOPX","HOPX","blue"
"ADCYAP1","ADCYAP1","ADCYAP1","cyan"
"SLC7A5P1","SLC7A5P1","SLC7A5P1","blue"
"AC107294.1","AC107294.1","AC107294.1","turquoise"
"OR5AK4P","OR5AK4P","OR5AK4P","turquoise"
"TAAR3P","TAAR3P","TAAR3P","turquoise"
"IGLV1-36","IGLV1-36","IGLV1-36","turquoise"
"Z69890.1","Z69890.1","Z69890.1","blue"
"AP001059.3","AP001059.3","AP001059.3","blue"
"TSPYL5","TSPYL5","TSPYL5","purple"
"AC114341.1","AC114341.1","AC114341.1","skyblue"
"AC091812.3","AC091812.3","AC091812.3","black"
"TAC3","TAC3","TAC3","darkgrey"
"PRR32","PRR32","PRR32","blue"
"CCND2","CCND2","CCND2","turquoise"
"TIMM8AP1","TIMM8AP1","TIMM8AP1","blue"
"FOXD2-AS1","FOXD2-AS1","FOXD2-AS1","lightcyan"
"MIR503HG","MIR503HG","MIR503HG","turquoise"
"AC099791.2","AC099791.2","AC099791.2","turquoise"
"AL391422.1","AL391422.1","AL391422.1","turquoise"
"AC010205.1","AC010205.1","AC010205.1","blue"
"TAGLN","TAGLN","TAGLN","turquoise"
"RPL26P19","RPL26P19","RPL26P19","turquoise"
"ADGRB1","ADGRB1","ADGRB1","blue"
"AC063943.1","AC063943.1","AC063943.1","turquoise"
"B4GALNT1","B4GALNT1","B4GALNT1","turquoise"
"BEX1","BEX1","BEX1","blue"
"BAIAP3","BAIAP3","BAIAP3","blue"
"TRBJ1-2","TRBJ1-2","TRBJ1-2","salmon"
"KLHDC8A","KLHDC8A","KLHDC8A","turquoise"
"AL354707.3","AL354707.3","AL354707.3","salmon"
"HIST1H2BG","HIST1H2BG","HIST1H2BG","red"
"AL512380.1","AL512380.1","AL512380.1","turquoise"
"FOXJ1","FOXJ1","FOXJ1","pink"
"AC136475.9","AC136475.9","AC136475.9","blue"
"AC113361.1","AC113361.1","AC113361.1","red"
"HSPB7","HSPB7","HSPB7","midnightblue"
"HIST1H3H","HIST1H3H","HIST1H3H","red"
"MFAP2","MFAP2","MFAP2","midnightblue"
"FZD8","FZD8","FZD8","blue"
"ADAM33","ADAM33","ADAM33","darkred"
"AC103724.4","AC103724.4","AC103724.4","tan"
"AP005432.2","AP005432.2","AP005432.2","blue"
"CR769775.4","CR769775.4","CR769775.4","red"
"SNAI2","SNAI2","SNAI2","pink"
"AC092162.3","AC092162.3","AC092162.3","turquoise"
"IGHG3","IGHG3","IGHG3","turquoise"
"AP000894.4","AP000894.4","AP000894.4","turquoise"
"AC116565.1","AC116565.1","AC116565.1","magenta"
"AC104113.1","AC104113.1","AC104113.1","turquoise"
"AC023983.2","AC023983.2","AC023983.2","blue"
"GFAP","GFAP","GFAP","greenyellow"
"AC073263.1","AC073263.1","AC073263.1","blue"
"TRBJ1-3","TRBJ1-3","TRBJ1-3","salmon"
"LIMS2","LIMS2","LIMS2","blue"
"AP001065.1","AP001065.1","AP001065.1","skyblue"
"AC068057.1","AC068057.1","AC068057.1","blue"
"AL035446.1","AL035446.1","AL035446.1","turquoise"
"NTSR2","NTSR2","NTSR2","turquoise"
"FGFBP3","FGFBP3","FGFBP3","blue"
"AC073534.1","AC073534.1","AC073534.1","midnightblue"
"AP006289.1","AP006289.1","AP006289.1","blue"
"IGHV7-4-1","IGHV7-4-1","IGHV7-4-1","turquoise"
"KCNJ11","KCNJ11","KCNJ11","lightgreen"
"AC103808.3","AC103808.3","AC103808.3","skyblue"
"SHH","SHH","SHH","white"
"GPR45","GPR45","GPR45","midnightblue"
"AL136141.1","AL136141.1","AL136141.1","turquoise"
"ZCCHC12","ZCCHC12","ZCCHC12","pink"
"BX649601.1","BX649601.1","BX649601.1","red"
"NANOS1","NANOS1","NANOS1","midnightblue"
"AGAP2","AGAP2","AGAP2","turquoise"
"SPP1","SPP1","SPP1","steelblue"
"F3","F3","F3","blue"
"SOWAHA","SOWAHA","SOWAHA","lightcyan"
"RPS23P8","RPS23P8","RPS23P8","purple"
"GAD1","GAD1","GAD1","turquoise"
"BX004987.1","BX004987.1","BX004987.1","yellowgreen"
"RNU6-1086P","RNU6-1086P","RNU6-1086P","turquoise"
"TMED10P2","TMED10P2","TMED10P2","blue"
"AP003392.5","AP003392.5","AP003392.5","turquoise"
"PRSS35","PRSS35","PRSS35","blue"
"MAPK15","MAPK15","MAPK15","royalblue"
"AC008080.4","AC008080.4","AC008080.4","blue"
"FLNC","FLNC","FLNC","blue"
"CDKN1A","CDKN1A","CDKN1A","turquoise"
"AP006545.2","AP006545.2","AP006545.2","blue"
"RNU6-6P","RNU6-6P","RNU6-6P","turquoise"
"SLC38A5","SLC38A5","SLC38A5","turquoise"
"AL359091.1","AL359091.1","AL359091.1","blue"
"AC107952.2","AC107952.2","AC107952.2","magenta"
"PNMA3","PNMA3","PNMA3","turquoise"
"AC090152.1","AC090152.1","AC090152.1","blue"
"HLA-K","HLA-K","HLA-K","blue"
"AC093635.1","AC093635.1","AC093635.1","blue"
"SIGLEC1","SIGLEC1","SIGLEC1","salmon"
"AMIGO2","AMIGO2","AMIGO2","blue"
"IGHD6-6","IGHD6-6","IGHD6-6","yellow"
"ST8SIA3","ST8SIA3","ST8SIA3","blue"
"KIF25-AS1","KIF25-AS1","KIF25-AS1","darkgrey"
"F5","F5","F5","lightyellow"
"FOXD1","FOXD1","FOXD1","blue"
"FRG2DP","FRG2DP","FRG2DP","blue"
"C4A","C4A","C4A","turquoise"
"IGLV2-14","IGLV2-14","IGLV2-14","turquoise"
"MT1A","MT1A","MT1A","blue"
"AL121612.2","AL121612.2","AL121612.2","tan"
"SHD","SHD","SHD","white"
"AL132655.2","AL132655.2","AL132655.2","lightyellow"
"RF00410","RF00410","RF00410","turquoise"
"CBLN1","CBLN1","CBLN1","turquoise"
"HOTAIR","HOTAIR","HOTAIR","turquoise"
"SPX","SPX","SPX","blue"
"AL022344.2","AL022344.2","AL022344.2","paleturquoise"
"RASL12","RASL12","RASL12","turquoise"
"SOD3","SOD3","SOD3","white"
"TCEAL2","TCEAL2","TCEAL2","tan"
"HTR1D","HTR1D","HTR1D","blue"
"AC005776.1","AC005776.1","AC005776.1","blue"
"PNMA6B","PNMA6B","PNMA6B","blue"
"LANCL2","LANCL2","LANCL2","black"
"MAG","MAG","MAG","pink"
"EEF1DP4","EEF1DP4","EEF1DP4","blue"
"FOXF1","FOXF1","FOXF1","black"
"ANGPTL4","ANGPTL4","ANGPTL4","tan"
"FOXQ1","FOXQ1","FOXQ1","turquoise"
"RNASE2","RNASE2","RNASE2","turquoise"
"DMRT2","DMRT2","DMRT2","blue"
"AGT","AGT","AGT","turquoise"
"HOXC11","HOXC11","HOXC11","turquoise"
"AC026803.1","AC026803.1","AC026803.1","blue"
"AC005332.8","AC005332.8","AC005332.8","turquoise"
"AL355472.4","AL355472.4","AL355472.4","magenta"
"RN7SKP272","RN7SKP272","RN7SKP272","turquoise"
"NKX3-2","NKX3-2","NKX3-2","greenyellow"
"LINC01976","LINC01976","LINC01976","greenyellow"
"AC078880.3","AC078880.3","AC078880.3","turquoise"
"SLITRK2","SLITRK2","SLITRK2","tan"
"DUX4L50","DUX4L50","DUX4L50","red"
"MIR4737","MIR4737","MIR4737","greenyellow"
"CDH12P2","CDH12P2","CDH12P2","turquoise"
"REM1","REM1","REM1","skyblue"
"NXPH3","NXPH3","NXPH3","turquoise"
"AC126544.1","AC126544.1","AC126544.1","plum1"
"CYP21A1P","CYP21A1P","CYP21A1P","turquoise"
"LAMP5","LAMP5","LAMP5","sienna3"
"TGFBI","TGFBI","TGFBI","red"
"EN2","EN2","EN2","pink"
"AC073073.1","AC073073.1","AC073073.1","blue"
"STAC2","STAC2","STAC2","blue"
"SEM1P1","SEM1P1","SEM1P1","blue"
"AC021106.3","AC021106.3","AC021106.3","blue"
"RPS23P1","RPS23P1","RPS23P1","blue"
"AL132821.1","AL132821.1","AL132821.1","blue"
"AC068213.1","AC068213.1","AC068213.1","turquoise"
"RNA5SP530","RNA5SP530","RNA5SP530","blue"
"AL356489.2","AL356489.2","AL356489.2","turquoise"
"KISS1R","KISS1R","KISS1R","purple"
"RF00086","RF00086","RF00086","darkgreen"
"MDFI","MDFI","MDFI","pink"
"AC245008.1","AC245008.1","AC245008.1","blue"
"FAM163B","FAM163B","FAM163B","blue"
"AL355355.2","AL355355.2","AL355355.2","blue"
"CCNO","CCNO","CCNO","blue"
"HIST1H4D","HIST1H4D","HIST1H4D","red"
"USH1C","USH1C","USH1C","turquoise"
"AC091812.2","AC091812.2","AC091812.2","black"
"OCIAD2","OCIAD2","OCIAD2","blue"
"BEST3","BEST3","BEST3","turquoise"
"AC027601.3","AC027601.3","AC027601.3","blue"
"TMEM100","TMEM100","TMEM100","greenyellow"
"MIR4424","MIR4424","MIR4424","brown"
"DDN","DDN","DDN","blue"
"NR0B1","NR0B1","NR0B1","turquoise"
"AC116036.2","AC116036.2","AC116036.2","darkgreen"
"AC107081.1","AC107081.1","AC107081.1","midnightblue"
"HAPLN2","HAPLN2","HAPLN2","turquoise"
"SLC14A1","SLC14A1","SLC14A1","blue"
"PRKXP1","PRKXP1","PRKXP1","blue"
"P2RY1","P2RY1","P2RY1","blue"
"PMAIP1","PMAIP1","PMAIP1","turquoise"
"AC241585.1","AC241585.1","AC241585.1","black"
"LTBP4","LTBP4","LTBP4","blue"
"SUSD5","SUSD5","SUSD5","blue"
"NEFH","NEFH","NEFH","turquoise"
"MTDHP3","MTDHP3","MTDHP3","pink"
"FAM180B","FAM180B","FAM180B","lightyellow"
"RNU6-871P","RNU6-871P","RNU6-871P","turquoise"
"AC015936.2","AC015936.2","AC015936.2","greenyellow"
"SPTLC1P2","SPTLC1P2","SPTLC1P2","blue"
"FXYD7","FXYD7","FXYD7","blue"
"AF131215.7","AF131215.7","AF131215.7","blue"
"SFRP5","SFRP5","SFRP5","blue"
"RNA5SP25","RNA5SP25","RNA5SP25","blue"
"APOL4","APOL4","APOL4","blue"
"MIR124-2HG","MIR124-2HG","MIR124-2HG","turquoise"
"NOG","NOG","NOG","lightyellow"
"RPL24P4","RPL24P4","RPL24P4","blue"
"AL731533.2","AL731533.2","AL731533.2","midnightblue"
"AC005740.1","AC005740.1","AC005740.1","blue"
"RPL24P2","RPL24P2","RPL24P2","blue"
"AL627230.7","AL627230.7","AL627230.7","red"
"LINC01352","LINC01352","LINC01352","blue"
"FABP7","FABP7","FABP7","turquoise"
"RPE65","RPE65","RPE65","turquoise"
"AC090692.1","AC090692.1","AC090692.1","lightgreen"
"RET","RET","RET","blue"
"MIR450B","MIR450B","MIR450B","blue"
"AC139795.3","AC139795.3","AC139795.3","purple"
"AC245884.10","AC245884.10","AC245884.10","blue"
"INSM2","INSM2","INSM2","blue"
"AC131097.4","AC131097.4","AC131097.4","midnightblue"
"AL732292.2","AL732292.2","AL732292.2","blue"
"TRAJ3","TRAJ3","TRAJ3","blue"
"IGFBP6","IGFBP6","IGFBP6","blue"
"CSPG4","CSPG4","CSPG4","blue"
"SMPD5","SMPD5","SMPD5","turquoise"
"AC009414.2","AC009414.2","AC009414.2","blue"
"DUSP4","DUSP4","DUSP4","turquoise"
"HIST1H1E","HIST1H1E","HIST1H1E","turquoise"
"AL023284.4","AL023284.4","AL023284.4","blue"
"AC099560.2","AC099560.2","AC099560.2","turquoise"
"AL390955.2","AL390955.2","AL390955.2","blue"
"AC093458.2","AC093458.2","AC093458.2","turquoise"
"IGLC7","IGLC7","IGLC7","turquoise"
"TPSB2","TPSB2","TPSB2","orange"
"TPTEP1","TPTEP1","TPTEP1","blue"
"MIR193A","MIR193A","MIR193A","blue"
"AC126755.3","AC126755.3","AC126755.3","blue"
"RPL34P22","RPL34P22","RPL34P22","lightcyan"
"AC243830.2","AC243830.2","AC243830.2","blue"
"AC005695.3","AC005695.3","AC005695.3","turquoise"
"AL589826.1","AL589826.1","AL589826.1","magenta"
"RNU1-36P","RNU1-36P","RNU1-36P","turquoise"
"AC009779.1","AC009779.1","AC009779.1","darkgreen"
"HIF3A","HIF3A","HIF3A","turquoise"
"AC099518.6","AC099518.6","AC099518.6","blue"
"MDK","MDK","MDK","turquoise"
"AP000787.2","AP000787.2","AP000787.2","cyan"
"POU3F1","POU3F1","POU3F1","lightcyan"
"AC100847.1","AC100847.1","AC100847.1","turquoise"
"IGHD6-25","IGHD6-25","IGHD6-25","yellow"
"RNU6-878P","RNU6-878P","RNU6-878P","lightgreen"
"IGFBP1","IGFBP1","IGFBP1","turquoise"
"EDN1","EDN1","EDN1","turquoise"
"AC135803.1","AC135803.1","AC135803.1","turquoise"
"C6orf141","C6orf141","C6orf141","blue"
"AC009407.1","AC009407.1","AC009407.1","salmon"
"AC010733.1","AC010733.1","AC010733.1","blue"
"MIR101-1","MIR101-1","MIR101-1","turquoise"
"AL021368.3","AL021368.3","AL021368.3","lightgreen"
"AC118658.1","AC118658.1","AC118658.1","cyan"
"SFRP1","SFRP1","SFRP1","turquoise"
"OSM","OSM","OSM","pink"
"AC112187.3","AC112187.3","AC112187.3","blue"
"OR7E154P","OR7E154P","OR7E154P","turquoise"
"KRT17","KRT17","KRT17","blue"
"CSRP2","CSRP2","CSRP2","lightcyan"
"LUM","LUM","LUM","turquoise"
"NES","NES","NES","turquoise"
"TRNP1","TRNP1","TRNP1","turquoise"
"RNU1-70P","RNU1-70P","RNU1-70P","blue"
"NAP1L2","NAP1L2","NAP1L2","turquoise"
"AC007663.3","AC007663.3","AC007663.3","blue"
"AC083982.1","AC083982.1","AC083982.1","turquoise"
"HSPB8","HSPB8","HSPB8","purple"
"AP000255.1","AP000255.1","AP000255.1","blue"
"AC005014.2","AC005014.2","AC005014.2","purple"
"RN7SL316P","RN7SL316P","RN7SL316P","magenta"
"AC064807.4","AC064807.4","AC064807.4","lightyellow"
"AC110285.6","AC110285.6","AC110285.6","turquoise"
"RPL23AP25","RPL23AP25","RPL23AP25","turquoise"
"RN7SKP160","RN7SKP160","RN7SKP160","turquoise"
"BX322562.1","BX322562.1","BX322562.1","turquoise"
"RPS27AP16","RPS27AP16","RPS27AP16","purple"
"AL354872.2","AL354872.2","AL354872.2","turquoise"
"AC093424.1","AC093424.1","AC093424.1","blue"
"AC092375.2","AC092375.2","AC092375.2","turquoise"
"VSTM2A","VSTM2A","VSTM2A","blue"
"ARX","ARX","ARX","darkgrey"
"RNA5SP379","RNA5SP379","RNA5SP379","darkolivegreen"
"KLHL9","KLHL9","KLHL9","salmon"
"AL512625.2","AL512625.2","AL512625.2","red"
"AC026403.1","AC026403.1","AC026403.1","purple"
"RPL12P30","RPL12P30","RPL12P30","turquoise"
"AC016575.1","AC016575.1","AC016575.1","midnightblue"
"GPR12","GPR12","GPR12","blue"
"IGFN1","IGFN1","IGFN1","blue"
"PDK4","PDK4","PDK4","blue"
"AKR1C1","AKR1C1","AKR1C1","blue"
"PCK1","PCK1","PCK1","greenyellow"
"ETV1","ETV1","ETV1","pink"
"AC125494.2","AC125494.2","AC125494.2","blue"
"VCAM1","VCAM1","VCAM1","salmon"
"AL008582.1","AL008582.1","AL008582.1","black"
"AL627309.6","AL627309.6","AL627309.6","turquoise"
"MDM2","MDM2","MDM2","lightcyan"
"IGHD4-4","IGHD4-4","IGHD4-4","yellow"
"RNU6-794P","RNU6-794P","RNU6-794P","turquoise"
"AL139393.2","AL139393.2","AL139393.2","turquoise"
"C1QTNF1","C1QTNF1","C1QTNF1","red"
"AL513210.1","AL513210.1","AL513210.1","blue"
"CEBPA","CEBPA","CEBPA","turquoise"
"TMEM132E","TMEM132E","TMEM132E","black"
"SHISA3","SHISA3","SHISA3","greenyellow"
"AL137159.1","AL137159.1","AL137159.1","turquoise"
"CCDC89","CCDC89","CCDC89","turquoise"
"TRBJ1-1","TRBJ1-1","TRBJ1-1","skyblue3"
"FBLL1","FBLL1","FBLL1","purple"
"OR4K6P","OR4K6P","OR4K6P","turquoise"
"AC093702.1","AC093702.1","AC093702.1","turquoise"
"CAV1","CAV1","CAV1","blue"
