"","gene_name_length"
"AC115440.1",65
"AC115473.1",83
"AC115509.1",1119
"AC115666.1",11125
"AC115670.1",1281
"AC116071.1",78
"AC116220.1",67991
"AC116220.2",1859
"AC116220.3",157
"AC116236.1",4899
"AC116236.2",514
"AC116283.1",10021
"AC116288.1",3674
"AC117058.1",1356
"AC117065.1",7445
"AC117065.2",70
"AC117091.1",247
"AC117101.1",450
"AC117101.2",118
"AC117122.1",35761
"AC117299.1",348
"AC117330.1",1569
"AC117869.1",429
"AC117889.1",27656
"AC117889.2",66
"AC117905.1",1665
"AC117905.2",1523
"AC117919.1",401
"AC117925.1",126
"AC117925.2",3848
"AC117971.1",717
"AC117971.2",1437
"AC118094.1",7734
"AC118105.1",69
"AC118115.1",198
"AC118165.1",126331
"AC118350.1",285
"AC118414.1",334
"AC118414.2",559
"AC118419.1",613
"AC118427.1",55
"AC118434.1",490
"AC118434.2",2937
"AC118434.3",1528
"AC118439.1",127
"AC118490.1",1101
"AC118496.1",484
"AC118772.1",22830
"AC118772.2",1117
"AC118772.3",539
"AC118802.1",271
"AC118833.1",417
"AC118841.1",376
"AC118858.1",456
"AC118858.2",3475
"AC118957.1",582
"AC118957.2",10588
"AC118963.1",541
"AC118963.2",4890
"AC119000.1",620
"AC119007.1",270
"AC119007.2",664
"AC119007.3",2542
"AC119007.4",2735
"AC119007.5",5960
"AC119015.1",621
"AC119015.2",351
"AC119015.3",297
"AC119015.4",295
"AC119111.1",1198
"AC119332.1",34131
"AC119336.1",106
"AC119356.1",1835
"AC119462.1",1089
"AC119473.1",83
"AC119496.1",117
"AC119536.1",121
"AC119556.1",60
"AC119580.1",7480
"AC119603.1",411
"AC119635.1",67
"AC119691.1",2126
"AC119699.1",742
"AC119699.2",6729
"AC119762.1",82
"AC119762.2",72
"AC119762.3",4943
"AC119762.4",369
"AC119762.5",1170
"AC119762.6",1133
"AC119762.7",540
"AC120066.1",455
"AC120071.1",106
"AC120076.1",6591
"AC120096.1",120
"AC120096.2",296
"AC120096.3",301
"AC120237.2",3958
"AC120241.1",114
"AC120246.1",78
"AC120246.2",428
"AC120262.2",124
"AC120262.3",144
"AC120291.1",83
"AC120291.2",98
"AC120291.3",588
"AC120291.4",16980
"AC120310.1",855
"AC120322.1",92
"AC120448.1",579
"AC120448.2",128
"AC120486.1",1680
"AC120486.10",24451
"AC120486.11",638
"AC120486.12",1532
"AC120486.2",1903
"AC120486.3",313
"AC120486.4",114
"AC120486.5",1599
"AC120486.6",1660
"AC120486.7",124
"AC120486.8",809
"AC120486.9",577
"AC120568.1",6483
"AC120594.1",683
"AC120692.1",65
"AC120712.1",3713
"AC120712.3",40382
"AC120712.4",17473
"AC120721.1",17126
"AC120727.1",606
"AC120732.1",1228
"AC120750.1",79
"AC120807.1",4513
"AC120922.1",238
"AC120949.1",106
"AC121031.1",920
"AC121203.1",1129
"AC121203.2",897
"AC121203.3",915
"AC121204.1",792
"AC121204.3",360
"AC121204.4",142
"AC121209.1",483
"AC121220.1",8714
"AC121413.1",96
"AC121413.2",67
"AC121415.1",630
"AC121415.2",2315
"AC121443.1",96
"AC121465.1",126
"AC121465.2",62
"AC121639.1",788
"AC121663.1",138
"AC121719.1",31600
"AC121740.1",1191
"AC122603.2",468
"AC122603.3",256
"AC122625.1",82
"AC122630.1",111
"AC122631.1",688
"AC122669.1",2571
"AC122968.1",12238
"AC122990.1",1012
"AC122999.1",117
"AC123018.1",410
"AC123083.1",1846
"AC123095.1",119
"AC123095.2",231
"AC123138.1",988
"AC123144.1",399
"AC123185.1",465
"AC123185.2",455
"AC123185.3",298
"AC123185.4",60
"AC123213.1",99
"AC123251.1",872
"AC123253.1",110
"AC123253.2",5520
"AC123280.1",1756
"AC123293.1",134
"AC123293.2",926
"AC123316.2",67
"AC123316.3",112
"AC123346.1",74881
"AC123358.2",1375
"AC123425.1",217
"AC123427.1",3049
"AC123471.1",1229
"AC123494.1",20156
"AC123495.1",66
"AC123495.2",1720
"AC123500.1",8849
"AC124205.1",1054
"AC124205.2",204813
"AC124839.1",79
"AC124874.1",4508
"AC124874.2",380
"AC124874.3",380
"AC124926.2",5523
"AC125248.1",7842
"AC125384.1",109
"AC125565.1",1005
"AC125620.1",13553
"AC125688.1",302
"AC125757.1",2558
"AC125757.2",1023
"AC125847.1",1693
"AC125873.1",186
"AC125873.2",150
"AC125920.1",702
"AC125982.1",335
"AC125982.2",1375
"AC125991.1",814
"AC126071.1",1558
"AC126071.2",306
"AC126134.1",563
"AC126148.1",267
"AC126292.1",126
"AC126292.2",360
"AC126292.3",348
"AC126482.1",1130
"AC126482.2",615
"AC126486.1",495
"AC126486.2",1063
"AC126486.3",661
"AC126486.4",748
"AC126530.1",78
"AC126530.2",5522
"AC126572.1",2199
"AC126572.3",4964
"AC126572.4",9782
"AC126572.5",102
"AC126572.6",136
"AC126572.7",1534
"AC126581.1",610
"AC126640.1",1376
"AC126641.1",178044
"AC126701.1",928
"AC126877.1",89
"AC126897.1",651
"AC126899.1",363
"AC126957.1",988
"AC126960.1",2311
"AC127013.1",7803
"AC127076.1",840
"AC127076.2",9417
"AC127084.1",12677
"AC127084.2",79393
"AC127084.3",6514
"AC127084.4",461
"AC127084.5",23202
"AC127106.1",168
"AC127118.1",1245
"AC127140.1",23856
"AC127142.1",95
"AC127189.1",691
"AC127191.1",96
"AC127217.1",944
"AC127217.2",123
"AC127605.1",1818
"AC127640.1",6855
"AC127756.1",6412
"AC127764.1",2010
"AC127784.1",125
"AC127784.2",335
"AC127887.1",345
"AC127919.1",1558
"AC127920.1",1660
"AC127963.1",714
"AC127963.2",772
"AC128059.1",2663
"AC128059.2",128
"AC128059.3",105
"AC128059.4",1887
"AC128084.1",483
"AC128084.2",551
"AC128114.1",300
"AC128154.1",13781
"AC128207.1",2788
"AC128207.2",432
"AC128212.1",993
"AC128290.1",318
"AC128293.1",2347
"AC128303.1",111884
"AC128303.2",250
"AC128353.1",5522
"AC128394.1",1283
"AC128394.2",74936
"AC128394.3",21867
"AC128440.1",64
"AC128476.1",274
"AC128476.2",228
"AC128510.1",361
"AC128582.1",309
"AC128610.1",48628
"AC128637.1",490
"AC128721.1",98
"AC128759.1",1067
"AC128759.2",1505
"AC128786.1",208
"AC128789.1",45833
"AC128792.1",106
"AC128792.2",170
"AC128800.1",213
"AC128836.1",2250
"AC128848.1",814
"AC128859.1",985
"AC128859.2",433
"AC128859.3",1323
"AC128859.4",723
"AC128859.5",250
"AC128859.6",1597
"AC128900.1",471
"AC128900.2",531
"AC128901.1",801
"AC128915.1",885
"AC128917.1",24724
"AC128960.1",427
"AC128960.2",263
"AC128960.3",838
"AC128962.1",717
"AC128962.2",580
"AC128962.3",187
"AC128967.1",18380
"AC128967.2",933
"AC128967.3",3946
"AC128986.1",3344
"AC129004.1",19825
"AC129036.1",57
"AC129049.1",774
"AC129049.2",114
"AC129054.1",1966
"AC129054.2",2679
"AC129101.1",2620
"AC129244.1",99
"AC129357.1",94
"AC129357.2",1044
"AC129365.1",2580
"AC129370.1",5335
"AC129370.2",90
"AC129395.1",2836
"AC129395.2",1193
"AC129460.1",64
"AC129695.1",2335
"AC129753.1",489
"AC129753.2",115
"AC129815.1",183394
"AC129824.1",375
"AC129843.1",1514
"AC130035.1",2787
"AC130035.2",963
"AC130053.1",125
"AC130064.1",6955
"AC130139.1",1366
"AC130146.1",750
"AC130162.1",104946
"AC130232.1",315
"AC130232.2",1575
"AC130253.1",462
"AC130253.2",111
"AC130391.1",253
"AC130391.2",138
"AC130391.3",9728
"AC130391.4",138
"AC130391.5",138
"AC130555.1",115
"AC130585.1",2442
"AC130624.1",100
"AC130741.1",715
"AC130862.1",101
"AC130862.2",325
"AC130862.3",1219
"AC130940.1",5513
"AC130970.1",5233
"AC131024.1",1678
"AC131360.1",1891
"AC131360.2",2408
"AC131411.1",28473
"AC131411.2",5038
"AC131411.3",972
"AC131475.1",117
"AC131483.1",1337
"AC131521.1",2352
"AC131537.1",745
"AC131537.2",77
"AC131537.3",85
"AC131537.4",54
"AC131613.1",69
"AC131806.1",78
"AC131806.2",5482
"AC131806.3",441
"AC131848.1",742
"AC131874.1",220
"AC132020.1",423
"AC132028.1",810
"AC132028.2",930
"AC132057.1",955
"AC132057.2",470
"AC132539.1",357
"AC132539.2",444
"AC132539.3",474
"AC132627.1",463
"AC132627.2",94
"AC132627.3",4042
"AC132635.1",4158
"AC132671.2",6003
"AC132699.1",692
"AC132699.2",1607
"AC132720.2",780
"AC132720.3",3975
"AC132740.1",1482
"AC132752.1",1099
"AC132752.2",316
"AC132760.1",2857
"AC133055.1",2234
"AC133265.1",308
"AC133270.1",10312
"AC133270.2",59
"AC133273.1",935
"AC133316.1",4034
"AC133316.2",6817
"AC133316.3",5174
"AC133383.1",476
"AC133400.1",724
"AC133403.1",10468
"AC133424.1",942
"AC133613.1",2022
"AC133673.1",474
"AC133739.1",14391
"AC133821.1",9043
"AC134009.1",326
"AC134024.1",71
"AC134024.2",138
"AC134037.1",804
"AC134087.1",249
"AC134158.1",68
"AC134160.1",662
"AC134204.1",227083
"AC134224.1",2350
"AC134224.2",1452
"AC134224.3",695
"AC134632.1",124
"AC134651.1",310
"AC134746.1",95
"AC134757.1",11624
"AC134759.1",1867
"AC135026.1",11020
"AC135142.1",2874
"AC135265.1",651
"AC135285.3",74
"AC135285.4",7864
"AC135285.5",108
"AC135294.1",135
"AC135298.1",2371
"AC135310.1",89
"AC135310.2",79
"AC135389.1",390
"AC135409.1",286
"AC135443.1",80
"AC135454.1",78
"AC135454.2",70
"AC135520.1",92
"AC135645.1",263
"AC135645.2",2665
"AC135674.1",106
"AC135741.1",101
"AC135766.1",4547
"AC135771.1",58
"AC135822.1",65
"AC135822.2",189
"AC135822.3",1363
"AC135901.1",426
"AC136010.1",613
"AC136013.1",102
"AC136013.2",1395
"AC136025.1",1185
"AC136053.1",8596
"AC136163.1",46
"AC136584.1",357
"AC136588.1",400
"AC136588.2",1454
"AC136588.3",74342
"AC136661.1",689
"AC136847.1",120
"AC136867.1",267
"AC136867.2",764
"AC139391.1",630
"AC139392.1",124
"AC139445.1",1668
"AC139605.1",358
"AC139608.1",7220
"AC139608.2",6338
"AC139642.1",1021
"AC139642.2",192
"AC139873.2",940
"AC139873.3",132
"AC140765.1",21378
"AC140988.1",630
"AC141028.1",3642
"AC141028.3",35251
"AC141028.4",5522
"AC141102.1",5645
"AC141136.1",14662
"AC141145.1",4596
"AC141152.1",125
"AC141168.1",6097
"AC141169.1",4552
"AC141169.2",7570
"AC141172.1",259
"AC141220.1",1496
"AC141220.2",697
"AC141220.3",742
"AC141220.4",67859
"AC141334.1",80
"AC141334.2",2497
"AC141334.3",16091
"AC141334.4",787
"AC141344.1",2771
"AC141344.2",300
"AC141377.1",17321
"AC141377.2",845
"AC141377.3",594
"AC141489.1",343
"AC141516.2",182
"AC141517.1",5522
"AC141521.1",6663
"AC141521.2",1358
"AC141521.3",673
"AC141521.4",843
"AC141526.1",429
"AC141526.2",77
"AC141541.1",4722
"AC141573.1",269
"AC141937.1",1756
"AC141959.1",17143
"AC141959.2",68
"AC141961.1",13318
"AC141966.1",378
"AC141969.1",2559
"AC141993.1",84
"AC141997.1",2756
"AC142126.1",76
"AC142138.1",338
"AC142138.2",3004
"AC142154.1",2427
"AC142154.2",6805
"AC142178.1",120
"AC142178.2",97
"AC142178.3",1209
"AC142180.1",811
"AC142181.1",248319
"AC142181.2",4120
"AC142187.1",106
"AC142187.2",82
"AC142360.1",13091
"AC142421.1",8630
"AC142421.2",4234
"AC142458.1",253
"AC144660.1",928
"AC144660.2",931
"AC144674.1",1072
"AC144674.2",28218
"AC229945.1",5210
"AC229945.2",32880
"AC239701.1",3398
"AC239701.2",387
"AC239701.3",491
"AC239701.4",22368
"AC239813.1",2187
"AC239813.2",336
"AC239817.1",541
"AC239817.2",3027
"AC239817.3",3670
"AC239817.4",363
"AC239865.1",385
"AC240408.1",1115
"AC240408.2",1115
"AC240408.3",1094
"AC240814.1",326
"AC240852.1",1007
"AC240877.1",2373
"AC240910.1",934
"AC240958.1",468
"AC241244.1",326
"AC241447.1",647
"AC241547.1",7385
"AC241562.1",328
"AC241705.1",1815
"AC241717.1",328
"AC241722.1",77876
"AC241722.2",11671
"AC241806.1",125
"AC241808.1",472
"AC241808.2",363
"AC241859.1",5155
"AC241873.1",216857
"AC241916.1",80
"AC241930.1",328
"AC241950.1",795
"AC242055.1",95
"AC242259.1",288
"AC242273.1",298
"AC242399.1",91
"AC242454.1",216
"AC242583.1",304
"AC242615.1",1279
"AC242615.2",211
"AC242641.1",511
"AC242859.1",10003
"AC242859.2",510
"AC242859.3",649
"AC242860.1",325
"AC242863.1",4970
"AC242886.1",322
"AC242890.1",291
"AC242927.1",644
"AC242953.1",652
"AC242979.1",792
"AC242997.1",861
"AC243283.1",328
"AC243284.1",321
"AC243284.2",1006
"AC243566.1",5522
"AC243568.1",107
"AC243728.1",486
"AC243736.1",486
"AC243833.1",1221
"AC243833.2",482
"AC243988.1",734
"AC244225.1",5522
"AC244265.1",792
"AC244696.1",64
"AC244815.1",1073
"AC244836.1",321
"AC244840.1",80
"AC245400.1",93
"AC245408.1",702
"AC246523.1",93
"AC246602.1",486
"AC246658.1",519
"AC246666.1",516
"AY172581.1",64
"AY172581.10",68
"AY172581.11",71
"AY172581.12",68
"AY172581.13",67
"AY172581.14",75
"AY172581.15",69
"AY172581.16",68
"AY172581.17",60
"AY172581.18",72
"AY172581.19",69
"AY172581.2",68
"AY172581.20",69
"AY172581.21",71
"AY172581.22",69
"AY172581.23",68
"AY172581.24",1571
"AY172581.3",68
"AY172581.4",69
"AY172581.5",68
"AY172581.6",66
"AY172581.7",66
"AY172581.8",67
"AY172581.9",958
"Aaas",19470
"Aacs",43302
"Aadac",11247
"Aadacl2",20727
"Aadacl3",8226
"Aadacl4",12836
"Aadat",36642
"Aagab",36926
"Aak1",140047
"Aamdc",14373
"Aamp",5801
"Aanat",4313
"Aar2",22853
"Aard",4840
"Aars",22025
"Aars2",11583
"Aarsd1",13104
"Aasdh",22791
"Aasdhppt",10799
"Aass",47877
"Aatf",93193
"Aatk",36259
"Abat",107095
"Abca1",125245
"Abca12",170565
"Abca13",330406
"Abca14",99613
"Abca15",106394
"Abca16",158744
"Abca17",86835
"Abca2",19925
"Abca3",56559
"Abca4",137720
"Abca5",68900
"Abca6",66381
"Abca7",19909
"Abca8",57382
"Abca8a",70905
"Abca9",57537
"Abcb10",30070
"Abcb11",107923
"Abcb1a",291995
"Abcb5",96741
"Abcb6",8327
"Abcb7",141331
"Abcb8",15670
"Abcb9",34836
"Abcc1",122314
"Abcc10",22392
"Abcc12",70786
"Abcc2",58800
"Abcc3",69247
"Abcc4",231036
"Abcc5",94179
"Abcc6",53704
"Abcc8",80580
"Abcc9",116994
"Abcd1",22539
"Abcd2",48608
"Abcd3",53403
"Abcd4",14430
"Abce1",24883
"Abcf1",12927
"Abcf2",12780
"Abcf3",11732
"Abcg1",97221
"Abcg2",58444
"Abcg3l1",106025
"Abcg3l3",44082
"Abcg4",13190
"Abcg5",25437
"Abcg8",19296
"Abhd1",8751
"Abhd10",12332
"Abhd11",2715
"Abhd12",60077
"Abhd12b",27353
"Abhd13",14818
"Abhd14a",7989
"Abhd14b",4037
"Abhd15",5392
"Abhd16a",14866
"Abhd16b",1897
"Abhd17a",6431
"Abhd17b",34256
"Abhd17c",40963
"Abhd18",57125
"Abhd2",89166
"Abhd3",54428
"Abhd4",11913
"Abhd5",28258
"Abhd6",47290
"Abhd8",6753
"Abi1",81577
"Abi2",48298
"Abi3",11097
"Abi3bp",161503
"Abl1",102563
"Abl2",178410
"Ablim2",124395
"Ablim3",117268
"Abo",19827
"Abo2",16233
"Abo3",7946
"Abr",89822
"Abra",4071
"Abracl",10305
"Abraxas1",14330
"Abraxas2",25812
"Abt1",2094
"Abtb1",6228
"Abtb2",152616
"Ac1576",16156
"Acaa1a",8279
"Acaa2",28524
"Acaca",183378
"Acacb",111739
"Acad10",42618
"Acad11",81590
"Acad8",20754
"Acad9",23709
"Acadl",38501
"Acadm",24172
"Acads",9264
"Acadsb",39652
"Acadvl",5224
"Acan",61684
"Acap1",14147
"Acap2",112151
"Acap3",14696
"Acat1",28895
"Acat2",20255
"Acat2l1",29748
"Acbd3",30578
"Acbd4",8980
"Acbd5",39809
"Acbd6",137507
"Acbd7",5799
"Accs",14374
"Accsl",14953
"Acd",2692
"Ace",17057
"Ace2",46086
"Ace3",13980
"Acer1",31611
"Acer2",49152
"Acer3",102628
"Ache",6396
"Acin1",45044
"Ackr2",3577
"Ackr3",11522
"Ackr4",4659
"Acly",50598
"Acmsd",44046
"Acnat1",4689
"Acnat2",32894
"Aco1",56195
"Aco2",43168
"Acod1",9388
"Acot1",8550
"Acot11",48234
"Acot12",44458
"Acot13",12491
"Acot2",6820
"Acot3",5262
"Acot4",5285
"Acot5",6785
"Acot6",8766
"Acot7",92703
"Acot8",12726
"Acot9",49131
"Acox1",25093
"Acox2",30327
"Acox3",40990
"Acoxl",312046
"Acp1",15640
"Acp2",8924
"Acp4",6884
"Acp5",5663
"Acp6",21891
"Acp7",9422
"Acpp",49371
"Acr",6155
"Acrbp",4034
"Acrv1",5821
"Acsbg1",55842
"Acsbg2",30629
"Acsf2",42052
"Acsf3",40292
"Acsl1",65791
"Acsl3",23969
"Acsl4",63706
"Acsl5",49306
"Acsl6",63858
"Acsm1",105320
"Acsm3",26672
"Acsm4",24445
"Acsm5",39032
"Acss1",49948
"Acss2",42905
"Acss3",203945
"Acta1",3011
"Acta2",12780
"Actb",2999
"Actbl2",2748
"Actc1",5537
"Actg1",1713
"Actg2",24664
"Actl10",1041
"Actl11",3690
"Actl6a",17239
"Actl6b",16463
"Actl7a",1583
"Actl7b",1387
"Actl9",1378
"Actl9b",1347
"Actn1",94757
"Actn2",93153
"Actn3",15938
"Actn4",69314
"Actr10",26120
"Actr1a",18669
"Actr1b",9629
"Actr2",35216
"Actr3",43476
"Actr3b",28449
"Actr5",12788
"Actr6",20571
"Actr8",14547
"Actrt1",1388
"Actrt2",1479
"Actrt3",2076
"Acvr1",90460
"Acvr1b",43416
"Acvr1c",71703
"Acvr2a",86905
"Acvr2b",31402
"Acvrl1",11084
"Acy1",5316
"Acy3",3349
"Acyp1",6986
"Acyp2",161205
"Ada",24106
"Adad1",57265
"Adad2",4013
"Adal",6565
"Adam10",129948
"Adam11",18070
"Adam12",326234
"Adam15",10549
"Adam17",47753
"Adam18",71838
"Adam19",94476
"Adam1a",2989
"Adam2",42944
"Adam21",2353
"Adam22",137024
"Adam23",156149
"Adam24",2612
"Adam28",67709
"Adam30",3528
"Adam32",109914
"Adam33",11793
"Adam34",3967
"Adam34l",2775
"Adam3a",49810
"Adam4",2445
"Adam5",67811
"Adam6",2486
"Adam7",48229
"Adam8",12502
"Adam9",77550
"Adamdec1",19943
"Adamts1",8849
"Adamts10",29866
"Adamts12",301645
"Adamts13",38177
"Adamts14",76399
"Adamts15",23378
"Adamts16",131450
"Adamts17",321194
"Adamts18",95974
"Adamts19",183314
"Adamts2",206359
"Adamts20",163771
"Adamts3",204587
"Adamts4",11788
"Adamts5",45862
"Adamts6",212598
"Adamts7",39879
"Adamts8",18972
"Adamts9",197989
"Adamtsl2",30405
"Adamtsl3",322228
"Adamtsl4",11225
"Adamtsl5",5198
"Adap1",51886
"Adap2",31443
"Adar",20794
"Adarb1",128667
"Adarb2",196702
"Adat1",23878
"Adat2",15956
"Adck1",98071
"Adck2",12886
"Adck5",18640
"Adcy1",109457
"Adcy10",65719
"Adcy2",191115
"Adcy3",78798
"Adcy4",15832
"Adcy5",146482
"Adcy6",20929
"Adcy7",22223
"Adcy8",238892
"Adcy9",119976
"Adcyap1",18738
"Adcyap1r1",48805
"Add1",59029
"Add2",138755
"Add3",107735
"Adgb",115763
"Adgra2",36649
"Adgra3",99705
"Adgrb2",37878
"Adgrb3",737890
"Adgrd1",112378
"Adgre1",154006
"Adgre4",146591
"Adgre5",19839
"Adgrf2",32714
"Adgrf3",11435
"Adgrf4",31228
"Adgrf5",104468
"Adgrg1",37174
"Adgrg2",73457
"Adgrg3",29007
"Adgrg4",9709
"Adgrg5",17833
"Adgrg6",158124
"Adgrg7",124975
"Adgrl1",40106
"Adgrl2",204307
"Adgrl3",574587
"Adgrl4",114855
"Adgrv1",577285
"Adh5",40116
"Adh6",137231
"Adh6a",22319
"Adh7",14460
"Adhfe1",26664
"Adi1",7048
"Adig",2894
"Adipoq",14196
"Adipor1",19318
"Adipor2",14211
"Adk",402394
"Adm",2172
"Adm2",1748
"Adnp",27505
"Adnp2",15272
"Ado",1183
"Adora1",34605
"Adora2a",17622
"Adora2b",16811
"Adora3",3650
"Adpgk",27920
"Adprh",6341
"Adprhl1",15427
"Adprhl2",5275
"Adprm",12552
"Adra1a",93658
"Adra1b",57883
"Adra1d",16009
"Adra2a",2799
"Adra2b",4047
"Adra2c",1704
"Adrb1",1401
"Adrb2",2042
"Adrb3",2765
"Adrm1",4774
"Adsl",35128
"Adss",30336
"Adssl1",21874
"Adtrp",68417
"Aebp1",10030
"Aebp2",52302
"Aen",9366
"Aes",4480
"Afap1",68394
"Afap1l1",60599
"Afap1l2",96510
"Afdn",86966
"Aff1",158291
"Aff1-as1",55634
"Aff3",452088
"Aff4",80811
"Afg3l1",27249
"Afg3l2",44093
"Afm",53529
"Afmid",15334
"Afp",18169
"Aftph",37860
"Aga",11858
"Agap1",408578
"Agap2",12610
"Agap3",50743
"Agbl1",911942
"Agbl2",33528
"Agbl3",77490
"Agbl4",19492
"Agbl5",17623
"Ager",2928
"Agfg1",54717
"Agfg2",36164
"Aggf1",25487
"Agk",77482
"Agl",54753
"Agmat",14340
"Agmo",347173
"Ago1",30515
"Ago2",41180
"Ago3",72241
"Ago4",51952
"Agpat1",9092
"Agpat2",11265
"Agpat3",30643
"Agpat4",105732
"Agpat5",42749
"Agps",100707
"Agr2",21933
"Agr3",52937
"Agrn",32827
"Agrp",1593
"Agt",11794
"Agtpbp1",103051
"Agtr1a",50970
"Agtr1b",75276
"Agtr2",3830
"Agtrap",11608
"Agxt",9953
"Agxt2",41754
"Ahctf1",55517
"Ahcy",15250
"Ahcyl1",34869
"Ahcyl2",149687
"Ahdc1",65824
"Ahi1",123643
"Ahnak",30077
"Ahr",37475
"Ahrr",95033
"Ahsa1",7808
"Ahsa2",8732
"Ahsp",973
"Aicda",9751
"Aida",26828
"Aif1",5116
"Aif1l",24685
"Aifm1",39022
"Aifm2",13120
"Aifm3",14084
"Aig1",221828
"Aim2",8451
"Aimp1",23615
"Aimp2",9534
"Aip",12155
"Aipl1",9052
"Aire",14935
"Ajap1",63430
"Ajm1",2925
"Ajuba",10241
"Ak2",18577
"Ak3",25203
"Ak4",55282
"Ak5",192614
"Ak6",12248
"Ak7",67951
"Ak8",115174
"Ak9",117182
"Akain1",47139
"Akap1",15239
"Akap10",59173
"Akap11",44420
"Akap12",90475
"Akap13",301001
"Akap14",15469
"Akap17a",4740
"Akap17b",37232
"Akap2",108096
"Akap3",22129
"Akap4",9344
"Akap5",5401
"Akap6",437325
"Akap7",121881
"Akap8",27815
"Akap8l",29652
"Akap9",136237
"Akip1",8800
"Akirin1",15585
"Akirin2",14356
"Akna",38600
"Aknad1",38773
"Akp3",3042
"Akr1a1",16755
"Akr1b1",14093
"Akr1b7",12179
"Akr1b8",56688
"Akr1c1",19099
"Akr1c12",16140
"Akr1c12l1",11058
"Akr1c13",12876
"Akr1c14",21048
"Akr1c15",26781
"Akr1c19",21034
"Akr1c2",16007
"Akr1c3",16904
"Akr1d1",33196
"Akr1e2",14495
"Akr7a2",9056
"Akr7a3",12594
"Akt1",17883
"Akt1s1",6398
"Akt2",38437
"Akt3",267524
"Aktip",9873
"Alad",10480
"Alas1",12456
"Alas2",19646
"Alb",15587
"Alcam",203957
"Aldh16a1",13073
"Aldh18a1",32241
"Aldh1a1",41810
"Aldh1a2",79268
"Aldh1a3",36755
"Aldh1a7",39322
"Aldh1b1",5008
"Aldh1l1",40714
"Aldh1l2",49243
"Aldh2",32258
"Aldh3a1",9724
"Aldh3a2",20853
"Aldh3b1",41402
"Aldh5a1",26338
"Aldh6a1",20604
"Aldh7a1",32261
"Aldh8a1",20413
"Aldh9a1",16666
"Aldoa",5202
"Aldoart2",1690
"Aldob",13052
"Aldoc",3623
"Alg1",10209
"Alg10",5271
"Alg11",7255
"Alg12",13726
"Alg14",80077
"Alg2",4558
"Alg3",5477
"Alg5",13728
"Alg6",50578
"Alg8",20091
"Alg9",62754
"Alk",507379
"Alkal1",29014
"Alkal2",9444
"Alkbh1",20904
"Alkbh2",4635
"Alkbh3",32334
"Alkbh4",6032
"Alkbh5",24465
"Alkbh6",5334
"Alkbh7",2133
"Alkbh8",71487
"Alms1",100540
"Alox12",12272
"Alox12b",11979
"Alox12e",7466
"Alox15",8471
"Alox15b",9484
"Alox5",47412
"Alox5ap",24235
"Aloxe3",23869
"Alpg",2790
"Alpi",3467
"Alpk1",121047
"Alpk2",96704
"Alpk3",48901
"Alpl",55041
"Alpp",2747
"Als2",72526
"Als2cl",14100
"Als2cr12",28159
"Alx1",19586
"Alx3",5100
"Alx4",36573
"Alyref",3764
"Amacr",12071
"Ambn",12141
"Ambp",10313
"Ambra1",195599
"Amd1",15695
"Amdhd1",44686
"Amdhd2",8487
"Amelx",11299
"Amer1",15819
"Amer2",2133
"Amer3",2355
"Amfr",34562
"Amh",2349
"Amhr2",8625
"Amigo1",4642
"Amigo2",3096
"Ammecr1",101042
"Ammecr1l",22918
"Amn",7442
"Amn1",26936
"Amot",41635
"Amotl1",66847
"Amotl2",16319
"Ampd1",21087
"Ampd2",12680
"Ampd3",44371
"Amph",258584
"Amt",9332
"Amtn",12559
"Amy1a",14810
"Amy2a3",43107
"Amz1",26710
"Amz2",10536
"Anapc1",78579
"Anapc10",52532
"Anapc11",11000
"Anapc13",8417
"Anapc15",1880
"Anapc16",13693
"Anapc2",11731
"Anapc4",31842
"Anapc5",33562
"Anapc7",26553
"Andpro",6365
"Ang2",1008
"Angel1",37142
"Angel2",14723
"Angpt1",249927
"Angpt2",49844
"Angpt4",33576
"Angptl1",64672
"Angptl2",29842
"Angptl3",7045
"Angptl4",6272
"Angptl6",6306
"Angptl7",4523
"Angptl8",2027
"Ank1",146067
"Ank2",421174
"Ank3",375577
"Ankar",70598
"Ankdd1a",20661
"Ankef1",35318
"Ankfn1",27307
"Ankfy1",71715
"Ankh",125392
"Ankhd1",105910
"Ankib1",123730
"Ankk1",7684
"Ankle1",3334
"Ankle2",31264
"Ankmy1",31805
"Ankmy2",41198
"Ankra2",10828
