"","Glioblastoma_cancer_stem_cell"
"TRAJ47",0.58192851241571
"TRAJ9",0.435087513992991
"TRAK1",1.72593683517823
"TRAK2",3.45901443602724
"TRAM1",5.99656686104888
"TRAM1L1",1.65589960014595
"TRAM2-AS1",3.11197024998904
"TRAPPC1",7.95554489215055
"TRAPPC13",3.60782541501738
"TRAPPC2",2.85459697924991
"TRAPPC2L",5.01859349770415
"TRAPPC3",4.71261612432678
"TRAPPC4",5.58752375445042
"TRBV8-2",0.343560523167609
"TRDMT1",1.80835267713508
"TREH",0.330178322872682
"TRIB1",4.56318447096635
"TRIB3",2.02706938035148
"TRIM14",3.26763599490965
"TRIM16L",2.49390290391647
"TRIM2",1.88921606086028
"TRIM21",3.8236335180512
"TRIM24",2.61187994589184
"TRIM25",3.9955281498613
"TRIM26",3.9768634748662
"TRIM38",2.77331136316933
"TRIM44",3.48999048158461
"TRIM47",5.29857985415933
"TRIM60P18",1.26695408605773
"TRIM68",3.79156624923228
"TRIM8",5.09741226435627
"TRIO",4.03277261563906
"TRIOBP",3.15278057892974
"TRIP12",4.03188881354526
"TRIP13",3.06726411197631
"TRIP4",2.38641061632803
"TRIR",7.52650027118103
"TRIT1",2.61431123520847
"TRMO",2.7348347719501
"TRMT10A",2.92062014241493
"TRMT10C",6.54318774303152
"TRMT112",8.29784031409678
"TRMT12",3.83521660770636
"TRMT2B",2.30141867022845
"TRMT6",4.34521386278965
"TRMT61B",2.97329997953201
"TRNP1",1.78027683468841
"TRO",3.06595737671944
"TROAP",4.28154520537902
"TROVE2",4.62867148808283
"TRPC4AP",3.61267918178304
"TRPM7",2.68151352418844
"TRPS1",1.46307893942145
"TRUB1",2.98347416537998
"TSC22D3",1.06499879284896
"TSEN34",6.66483298067259
"TSEN54",4.14203493480653
"TSFM",3.20356366308791
"TSG101",3.53386052545354
"TSLP",3.96315057292264
"TSN",5.54612247982061
"TSPAN12",0.4423129063575
"TSPAN13",3.84503684021152
"TSPAN17",5.79431055427895
"TSPAN5",2.61851055913616
"TSPAN6",4.69536203533349
"TSPAN9",1.69210182482971
"TSPOAP1",0.299736456415833
"TSPYL2",5.21575665455996
"TSPYL5",0.656364628246522
"TSR1",5.14912535316492
"TSR2",6.08647986985467
"TSSC4",5.9331852345576
"TSTA3",5.73940360439135
"TSTD3",1.25444765266945
"TTC1",2.88977615840598
"TTC12",1.62879725255361
"TTC13",2.67774592455396
"TTC19",4.47757283553455
"TTC26",2.42321769049804
"TTC27",1.10601739155753
"TTC31",4.47896340132407
"TTI1",3.41279304192191
"TTI2",1.86157776738556
"TTK",2.88069594619107
"TTL",4.10790392673873
"TTPA",0.47467055681682
"TTPAL",4.30386538557721
"TTTY15",0.570443366947644
"TUBA1A",9.71536879416796
"TUBB",9.90330581744278
"TUBB1",1.30358053148004
"TUBB2A",5.87919186729769
"TUBB4A",0.678459547689649
"TUBB4B",9.84709798794767
"TUBB6",5.16922847732322
"TUBBP1",2.88521701307013
"TUBBP2",0.759846585632338
"TUBG1",6.32710013254082
"TUBGCP3",2.38544565964219
"TUBGCP5",2.84588338752432
"TUFM",8.47672584358429
"TUFT1",2.24692660261433
"TULP3",3.27569994421146
"TUSC1",1.74777149939016
"TWF1",6.76945845411456
"TWF2",4.42947077076262
"TWISTNB",4.91825782306932
"TWSG1",4.40251870116666
"TXLNGY",0.552797133579224
"TXN",7.26895531242928
"TXNDC12",4.17970124757106
"TXNDC15",5.11325020290453
"TXNDC17",6.20801386044655
"TXNDC9",2.27466279710812
"TXNL1",3.07612618215305
"TXNL4A",2.73172305847435
"TXNRD1",4.38962847573886
"TYMS",4.36557175118144
"TYW3",3.20375754808795
"U2AF2",4.91684017477449
"U2SURP",4.20973860968834
"U52111.1",1.68144546856711
"U62317.1",0.914074775950392
"UAP1",4.0839755087009
"UBA1",7.15428225856094
"UBA2",5.48822842675394
"UBA3",4.03245177013992
"UBA52",1.14965385674727
"UBAC2",2.00417297979869
"UBAP2L",5.54417880226817
"UBASH3B",2.42804718905395
"UBB",9.88137437061342
"UBBP1",1.31196569819652
"UBE2A",5.50708782538608
"UBE2C",5.65254611222774
"UBE2D1",2.3669927451834
"UBE2D2",3.28121524422067
"UBE2D3",4.86690811858944
"UBE2E3",2.60023050149251
"UBE2G1",2.95544068483378
"UBE2HP1",0.424228809869538
"UBE2J1",5.71231906560832
"UBE2J2",4.73060405557216
"UBE2K",3.31700846591422
"UBE2L3",3.37357537208564
"UBE2L6",4.80073670690431
"UBE2M",7.47648309331299
"UBE2N",4.63286639368714
"UBE2NL",0.672266760369523
"UBE2Q1",6.09323440396066
"UBE2S",4.54631056896787
"UBE2T",4.95193200362753
"UBE2V2",3.6484980477352
"UBE2Z",6.27161253677772
"UBFD1",5.50816289346333
"UBIAD1",3.06382612636911
"UBL5",8.52952325145123
"UBL7",4.1178228957787
"UBLCP1",4.57678572830964
"UBR3",1.7660909478545
"UBR7",4.76608155691443
"UBTD2",2.86964746970542
"UBTF",2.55809356394208
"UBXN11",2.51796642682708
"UBXN2A",3.00073580388596
"UBXN2B",3.87168284793558
"UBXN4",5.39740227927541
"UBXN8",2.5768714753062
"UCHL1",7.42585551607997
"UCHL5",3.62437503541869
"UCK2",2.85743649481551
"UCN2",2.36490248020703
"UCP2",2.91672115465314
"UEVLD",2.90085517914428
"UFL1",4.38519104973562
"UGDH",3.38657005772841
"UGGT1",3.79341884421497
"UGGT2",2.17969248315269
"UGP2",5.34044230616599
"UHMK1",6.28943207575844
"UHRF1",3.19296740266043
"UHRF2",2.04329230678721
"ULBP2",2.63184747998342
"ULBP3",2.41030673968577
"ULK2",0.611294669276484
"UMPS",4.19348852562244
"UNC5B",1.64024326911226
"UNG",5.33587432507106
"UPF2",2.24679571193787
"UPF3B",2.82099216490039
"UPRT",2.14280027098321
"UQCC2",4.1353476955275
"UQCR10",7.17243415457037
"UQCRFS1",6.15869268025993
"UQCRH",6.49364644019647
"UQCRQ",8.59180630453342
"URB2",3.29440519967187
"URM1",4.84182076031752
"UROD",7.34750322321761
"UROS",3.68455729867047
"USB1",4.16951470204481
"USF1",5.91887648463124
"USO1",3.61368025123514
"USP1",5.88290374752563
"USP10",3.30789361570455
"USP11",6.42518367738519
"USP12",2.66171604389723
"USP12PX",2.4316614179845
"USP13",2.52725154226078
"USP14",4.45264468316377
"USP15",2.21751873556611
"USP16",3.97187462627383
"USP24",3.1532428361638
"USP27X",1.91743441388265
"USP27X-AS1",0.972685994580598
"USP31",1.57967376059786
"USP33",3.8921941349693
"USP37",1.52325588392607
"USP39",4.00409190720868
"USP4",3.29313139293042
"USP40",3.06522612715756
"USP46",2.57262015714253
"USP46-AS1",2.31075998085288
"USP47",3.25163135748505
"USP48",3.06514357305297
"USP5",6.55813348009704
"USP51",0.778830998608784
"USP53",1.78544981642581
"USP6NL",1.66674334025059
"USP7",3.81767913505716
"USP8",2.891578359942
"USP9Y",0.265062674140208
"UTP11",4.47249479072494
"UTP14C",5.14421986909474
"UTP15",3.95851849071059
"UTP18",4.0198840690963
"UTP20",3.10273883428254
"UTP23",1.93433094369833
"UTP3",7.01987257576416
"UTP4",2.62647919649101
"UTP6",3.16801676729381
"UXS1",2.44204455851406
"UXT",5.07903845566125
"VAC14",2.51556880415224
"VAMP3",6.34832795447124
"VAMP5",4.20172810428749
"VAMP7",2.99056956045033
"VANGL1",0.849512039527594
"VAPA",5.34125698158232
"VAPB",3.5765402318922
"VARS",5.69945144007176
"VASH2",0.629762168776152
"VASP",4.91284991753034
"VAT1L",0.343134993654261
"VAV2",1.89817273139476
"VAV3",1.00979424037535
"VBP1",3.77700154550484
"VCAM1",1.36611998837062
"VCAN",0.883246126570696
"VCL",4.22996793427203
"VCP",7.92755895645587
"VCPIP1",3.36724304025939
"VDAC1",6.1505869292512
"VDAC3",5.90303113336128
"VDAC3P1",1.27668984626793
"VDR",0.517149658345023
"VEZT",3.41030329237177
"VGLL3",0.426116002353529
"VIM",10.786348365904
"VIM-AS1",1.84789769800588
"VIRMA",3.55403039572759
"VKORC1L1",3.68359272261575
"VMA21",5.92413387849976
"VMP1",4.16037624198179
"VPS13A",2.49235178650556
"VPS16",3.00943618177198
"VPS25",6.18525101216164
"VPS26A",3.58525415443629
"VPS28",6.71746026342492
"VPS29",5.8401970413998
"VPS35",5.08947618433698
"VPS35L",2.57816018438254
"VPS36",3.85527660907772
"VPS37A",3.15325703629084
"VPS37C",2.70145067185801
"VPS4B",3.66077927813315
"VPS52",3.85891665203
"VPS72",4.3921724661854
"VRK1",1.61199117503768
"VRK2",0.323635431797249
"VSIG10L",0.626795101185303
"VSIG2",1.47059969150971
"VSNL1",1.79282552236616
"VSTM2L",0.599443313774296
"VTA1",2.96064913200494
"VWA1",5.00172734642795
"WAC-AS1",4.24068461998265
"WAPL",3.28562705764417
"WARS",3.46080260724033
"WASF1",2.69993877842487
"WASF2",3.92931407439777
"WASHC2A",2.22572378394476
"WASHC5",3.11264220879995
"WBP1L",2.88038183610182
"WDHD1",2.51121864021055
"WDR1",5.37531096488131
"WDR3",3.83676239912418
"WDR33",2.84427676368204
"WDR34",4.89392314489443
"WDR4",2.8813100245715
"WDR43",3.44241431315304
"WDR44",2.18622006177605
"WDR45",3.33893031339172
"WDR46",4.27830840437845
"WDR48",3.33466152236769
"WDR53",3.6798961616042
"WDR62",2.68143103993957
"WDR75",4.37474564031203
"WDR76",2.50179541410606
"WDR77",4.74058328482556
"WDR82",5.75805589809208
"WDR89",1.9934540024045
"WDR92",1.24519306956969
"WDYHV1",1.98684606666206
"WEE1",4.97128268252273
"WFS1",2.30769186420992
"WISP1",2.13291981936488
"WLS",0.989323344146053
"WNK2",0.37216434442608
"WNK3",0.737911323886777
"WNT5A",4.01882772854871
"WNT5B",1.38894235428271
"WNT7B",0.475427664842885
"WRAP53",3.09335650455889
"WRB",2.99292661606177
"WRNIP1",4.96093162859494
"WWC1",0.322862298556076
"WWC3",2.48190028736853
"WWP2",1.4577768691218
"XAF1",0.7939677551168
"XBP1",6.69618991251743
"XIAP",4.17378193553164
"XIAPP3",0.84871790335323
"XKR8",3.40463358206776
"XPNPEP1",3.84216368956637
"XPO1",5.4728627793606
"XPO4",2.55136731116577
"XPO7",3.62410588564084
"XRCC1",2.8878138984399
"XRCC2",2.76671288536015
"XRCC3",0.717919103663758
"XRCC5",5.07247269209734
"XRCC6",5.92431734926134
"XRCC6P2",0.745855363571384
"XRN2",3.8319790563206
"XXYLT1",1.89155212302888
"XYLB",0.821426031235891
"XYLT1",0.673568988895531
"YAF2",1.71643660656158
"YAP1",3.20002758916889
"YARS2",2.90705672170039
"YBX1",7.26543002163639
"YBX1P1",1.18523711101464
"YBX1P10",1.18547800405401
"YDJC",5.64622975324157
"YEATS4",2.98086970976593
"YES1",3.78310545416882
"YIF1B",4.26643809397928
"YIPF1",2.96098885128422
"YIPF5",5.71733186879713
"YIPF6",4.44277486443475
"YME1L1",5.39048697581233
"YRDC",4.97077818437383
"YTHDC2",3.31020382167944
"YTHDF2",4.55208250282091
"YTHDF3",4.50734627438211
"YTHDF3-AS1",2.37427288752659
"YWHAB",6.33644485344705
"YWHAE",6.62089544156181
"YWHAEP5",1.04428053517196
"YWHAH",5.84636946699977
"YWHAQ",6.13634147143793
"YWHAZ",7.21604797540083
"YWHAZP2",0.619864550262829
"YWHAZP3",0.637058835271698
"YWHAZP4",1.51144370814067
"YWHAZP5",0.642104095977105
"YWHAZP6",2.41957268338459
"Z69890.1",1.25671748250648
"Z74021.1",1.23168759456653
"Z93241.1",0.841767164386508
"Z94721.1",1.45669292164969
"Z96811.1",0.193450009532795
"Z97205.1",0.54255602014539
"Z97205.2",1.16556394817951
"Z98200.1",2.6326440162755
"Z98752.4",0.609866439732187
"Z99129.4",4.93582594116255
"ZADH2",3.94079172062387
"ZBED5",3.73954006153769
"ZBED5-AS1",0.786545247923523
"ZBTB11-AS1",2.52757570327849
"ZBTB14",4.69329293809251
"ZBTB2",3.0685440860583
"ZBTB24",2.32253238521908
"ZBTB33",5.67195366027131
"ZBTB38",3.33000917977306
"ZBTB6",5.83055785625728
"ZBTB8OS",2.6838453423143
"ZC2HC1C",0.885601146011366
"ZC3H12A",2.81125883019327
"ZC3H13",3.51418320519553
"ZC3H15",5.13239063149804
"ZC3H7A",4.19946439521249
"ZC3HC1",2.78587538667178
"ZCCHC10",2.78153031245074
"ZCCHC12",0.669096299261962
"ZCCHC17",2.06092157465275
"ZCCHC2",1.67094386630711
"ZCCHC3",6.03862961837553
"ZDHHC12",6.30687094371068
"ZDHHC13",2.28035887618464
"ZDHHC16",4.83181723720188
"ZDHHC2",2.70472015976867
"ZDHHC20",3.28524646484782
"ZDHHC21",3.04555742604364
"ZDHHC5",4.93960043422442
"ZDHHC6",4.29030422572304
"ZDHHC7",3.97289842638942
"ZDHHC9",4.38381630959729
"ZEB2",2.49415406381555
"ZFP1",2.82883144218505
"ZFP3",1.96406604589157
"ZFP64",1.09998700248118
"ZFP69",1.15707963199504
"ZFP69B",1.54602341906522
"ZFX",2.69831562413537
"ZFYVE19",4.37603326789155
"ZGPAT",0.97660150714948
"ZGRF1",1.4840666887825
"ZIC1",0.860937200217135
"ZIC4",0.265220600632619
"ZKSCAN2",2.51576891634583
"ZMIZ1",3.00907486388873
"ZMIZ1-AS1",0.572177061536062
"ZMPSTE24",4.26249915612139
"ZMYM1",2.57471603767337
"ZMYM4",2.74075600605779
"ZMYND11",3.11804819629605
"ZNF101",2.9653265317469
"ZNF112",1.46916679050546
"ZNF124",1.59608664836809
"ZNF135",0.464892847168613
"ZNF148",2.54204067687062
"ZNF165",0.78213250699241
"ZNF175",2.47590089994825
"ZNF180",2.41042521673984
"ZNF184",2.58397474596404
"ZNF189",4.62815183829272
"ZNF195",2.88429655871794
"ZNF202",3.17123887143936
"ZNF204P",1.45100353945705
"ZNF207",5.84108919082926
"ZNF214",0.333256809260807
"ZNF215",0.277681249946537
"ZNF232",3.05721136143579
"ZNF24",6.56548807190481
"ZNF252P",3.00885242027846
"ZNF267",1.82946367750153
"ZNF268",3.06325802888206
"ZNF271P",3.07513636693857
"ZNF275",3.15027812275428
"ZNF287",2.99340513080249
"ZNF292",2.44810073732217
"ZNF300",1.14159336839943
"ZNF319",4.02694230033952
"ZNF331",0.925450022000232
"ZNF334",0.41178422661122
"ZNF33A",1.99418130653806
"ZNF33B",0.735585744476914
"ZNF347",2.02743739693511
"ZNF362",2.74804079122952
"ZNF367",3.21826021498144
"ZNF37BP",2.67163763211219
"ZNF391",0.798011530579329
"ZNF41",2.27620219727479
"ZNF429",0.77818678171368
"ZNF43",1.6498863079993
"ZNF436",5.87664950566666
"ZNF439",0.615472453172812
"ZNF440",1.90993883740437
"ZNF442",0.860549784055553
"ZNF451",1.35295917181251
"ZNF503",1.23539099519552
"ZNF512B",5.22948704124151
"ZNF513",5.81458967270314
"ZNF518B",1.03488198371793
"ZNF519",1.60423472574518
"ZNF530",2.83673897572806
"ZNF532",1.23942866817791
"ZNF558",2.16245721238498
"ZNF572",0.640188874147365
"ZNF594",3.56545708453539
"ZNF596",1.83113669566483
"ZNF602P",1.22441746694491
"ZNF623",4.51818019490493
"ZNF624",1.46988390456445
"ZNF627",1.98480621714474
"ZNF629",5.34010705088132
"ZNF639",4.85206509726252
"ZNF641",2.61496382349484
"ZNF669",3.9405220264416
"ZNF674-AS1",4.04217002254863
"ZNF678",1.22290788088608
"ZNF682",0.613393160057959
"ZNF684",2.15903948217164
"ZNF69",0.362369172061583
"ZNF711",2.89299827303763
"ZNF714",2.08772454810212
"ZNF718",0.952245072727006
"ZNF720",1.83534500734439
"ZNF736",1.16400703636356
"ZNF737",0.609423820942174
"ZNF75A",4.23305189040078
"ZNF76",3.37331362856073
"ZNF770",5.27881903759596
"ZNF784",3.70001869396526
"ZNF787",2.83602603167854
"ZNF813",1.3848198188459
"ZNF823",0.901376383917478
"ZNF844",2.73588542414745
"ZNF85",1.4912740421887
"ZNF852",2.02304796424092
"ZNF853",1.32043480247065
"ZNF93",0.574658331893869
"ZNHIT2",5.02534130010904
"ZNHIT6",2.3630037191334
"ZPR1",4.52318428804086
"ZRANB2",4.85814909076597
"ZRANB2-AS1",0.826258204940208
"ZSCAN1",0.405872668964242
"ZSCAN18",1.31276128139509
"ZSCAN20",2.18839100683094
"ZSCAN31",2.02449279939684
"ZSCAN9",4.2325937735099
"ZSWIM3",1.49742394049578
"ZW10",2.4468667137136
"ZWILCH",2.07499947222618
"ZWINT",6.00952564926551
"ZXDB",4.29730725521012
"ZYG11B",2.41104335578777
