"","gene_name_length"
"AL162274.3",3109
"AL162293.1",6325
"AL162311.1",1447
"AL162311.2",709
"AL162311.3",7542
"AL162373.1",407
"AL162376.1",175
"AL162377.1",9995
"AL162377.2",337
"AL162377.3",81209
"AL162384.1",19355
"AL162385.1",5131
"AL162385.2",1537
"AL162386.1",645
"AL162386.2",4678
"AL162388.1",352
"AL162389.1",476
"AL162390.1",1246
"AL162391.1",5798
"AL162393.1",946
"AL162394.1",5229
"AL162395.1",422
"AL162399.1",988
"AL162400.1",1452
"AL162400.2",951
"AL162408.1",535
"AL162411.1",24680
"AL162412.1",965
"AL162413.1",110
"AL162414.1",145591
"AL162417.1",65794
"AL162419.1",6657
"AL162424.1",221
"AL162425.1",18871
"AL162426.1",743
"AL162427.1",1519
"AL162430.1",870
"AL162430.2",1159
"AL162431.1",2516
"AL162431.2",32441
"AL162431.3",1399
"AL162431.4",411
"AL162456.1",2006
"AL162457.1",2243
"AL162457.2",16838
"AL162464.1",19859
"AL162464.2",18520
"AL162497.1",22422
"AL162511.1",21002
"AL162574.1",950
"AL162574.2",657
"AL162574.3",612
"AL162578.1",779
"AL162582.1",3514
"AL162584.1",5445
"AL162586.1",6455
"AL162588.1",422
"AL162591.1",2308
"AL162591.2",1490
"AL162595.1",12748
"AL162595.2",4102
"AL162615.1",1961
"AL162632.1",12019
"AL162632.2",399
"AL162632.3",1625
"AL162713.1",262
"AL162718.1",278930
"AL162724.1",2934
"AL162724.2",1907
"AL162725.1",301
"AL162725.2",94108
"AL162726.1",1052
"AL162726.2",1017
"AL162726.3",802581
"AL162726.4",3570
"AL162727.1",3407
"AL162727.2",19830
"AL162727.3",2787
"AL162730.1",292
"AL162731.1",4088
"AL162734.1",466
"AL162739.1",307
"AL162741.1",1558
"AL162742.1",3636
"AL162742.2",1741
"AL162872.1",21402
"AL163051.1",1512
"AL163051.2",735
"AL163152.1",374
"AL163153.1",283
"AL163192.1",5830
"AL163193.1",788
"AL163195.1",348
"AL163195.2",19494
"AL163195.3",26904
"AL163540.1",29394
"AL163636.1",13641
"AL163636.2",15990
"AL163642.1",100
"AL163642.2",1019
"AL163932.1",136904
"AL163952.1",66424
"AL163953.1",14195
"AL163973.1",577
"AL163973.2",2828
"AL163973.3",5141
"AL163974.1",1552
"AL352955.1",577
"AL352977.1",543
"AL352977.2",1583
"AL352979.1",297
"AL352979.2",1497
"AL352979.3",543
"AL352984.1",11784
"AL352984.2",546
"AL353052.1",25553
"AL353052.2",5182
"AL353072.1",442
"AL353093.1",436
"AL353132.1",5530
"AL353133.1",401
"AL353133.2",411
"AL353135.1",504
"AL353148.1",48459
"AL353149.1",244
"AL353150.1",21331
"AL353151.1",604
"AL353152.1",1796
"AL353193.1",268
"AL353194.1",630
"AL353572.1",1123
"AL353572.2",748
"AL353572.3",670
"AL353581.1",1567
"AL353583.1",1855
"AL353588.1",105764
"AL353593.1",3955
"AL353593.2",1483
"AL353593.3",7088
"AL353596.1",5518
"AL353597.1",5716
"AL353597.2",3728
"AL353597.3",3745
"AL353600.1",251
"AL353604.1",62362
"AL353608.1",1053
"AL353608.2",662
"AL353608.3",24099
"AL353608.4",1188
"AL353611.1",6045
"AL353611.2",2897
"AL353612.1",2082
"AL353613.1",64350
"AL353614.1",539
"AL353615.1",1537
"AL353616.1",2860
"AL353616.2",103407
"AL353621.1",243
"AL353621.2",133
"AL353622.1",1945
"AL353622.2",425
"AL353625.1",3131
"AL353626.1",38475
"AL353626.2",130
"AL353626.3",12469
"AL353633.1",51970
"AL353637.1",1010
"AL353649.1",619
"AL353651.1",1095
"AL353651.2",1084
"AL353651.3",21438
"AL353653.1",16805
"AL353658.1",1279
"AL353658.2",2287
"AL353662.1",327
"AL353662.2",645
"AL353662.3",243
"AL353678.1",741
"AL353680.1",4335
"AL353681.1",9504
"AL353684.1",1120
"AL353689.1",199
"AL353689.2",1067
"AL353691.1",387
"AL353691.2",59
"AL353692.1",755
"AL353692.2",1693
"AL353693.1",22048
"AL353699.1",3717
"AL353705.1",480
"AL353705.2",662
"AL353705.3",1250
"AL353705.4",238
"AL353706.1",569
"AL353708.1",1257
"AL353708.2",15156
"AL353708.3",989
"AL353718.1",517
"AL353719.1",864
"AL353726.1",1000
"AL353726.2",884
"AL353729.1",720
"AL353729.2",1249
"AL353732.1",1459
"AL353740.1",13841
"AL353742.1",2667
"AL353743.1",44184
"AL353743.2",7759
"AL353743.3",2012
"AL353743.4",33270
"AL353746.1",6881
"AL353747.1",267
"AL353747.2",4026
"AL353747.3",2973
"AL353747.4",9212
"AL353748.1",474
"AL353748.2",471
"AL353751.1",8361
"AL353752.1",260
"AL353753.1",51734
"AL353754.1",340
"AL353759.1",12038
"AL353763.1",1628
"AL353763.2",1903
"AL353764.1",907
"AL353765.1",183
"AL353768.1",6396
"AL353770.1",403
"AL353770.2",78
"AL353770.3",9242
"AL353770.4",9642
"AL353771.1",2435
"AL353778.1",988
"AL353779.1",351
"AL353779.2",308
"AL353780.1",8880
"AL353784.1",169822
"AL353795.1",1775
"AL353795.2",1764
"AL353795.3",5702
"AL353796.1",3241
"AL353801.1",18218
"AL353801.2",20607
"AL353801.3",542
"AL353803.1",903
"AL353803.2",20771
"AL353803.3",335
"AL353803.4",1934
"AL353803.5",141
"AL353804.1",586
"AL353804.2",11427
"AL353807.1",662
"AL353807.2",605
"AL353807.3",45520
"AL353807.4",257
"AL353811.1",46042
"AL353813.1",253
"AL353898.1",238
"AL353898.2",257
"AL353898.3",1755
"AL353996.1",232
"AL353997.1",108
"AL353997.2",9130
"AL353997.3",589
"AL353997.4",166
"AL353997.5",171
"AL354674.1",1780
"AL354676.1",368
"AL354685.1",1755
"AL354685.2",1447
"AL354692.1",315
"AL354694.1",584
"AL354695.1",228
"AL354696.1",497
"AL354696.2",103748
"AL354702.1",1960
"AL354702.2",61764
"AL354707.1",10944
"AL354707.2",3310
"AL354707.3",331
"AL354710.1",246
"AL354710.2",15356
"AL354712.1",3051
"AL354714.1",17458
"AL354714.2",1097
"AL354714.3",2642
"AL354714.4",590
"AL354718.1",589
"AL354718.2",22147
"AL354718.3",1042
"AL354719.1",843
"AL354719.2",15807
"AL354726.1",1106
"AL354732.1",72195
"AL354733.1",8206
"AL354733.2",36947
"AL354733.3",3545
"AL354740.1",38201
"AL354751.1",6232
"AL354751.2",7064
"AL354751.3",1027
"AL354754.1",56935
"AL354760.1",643
"AL354761.1",14608
"AL354766.1",542
"AL354766.2",584
"AL354771.1",97373
"AL354793.1",6068
"AL354794.1",20873
"AL354794.2",1364
"AL354796.1",1951
"AL354798.1",3791
"AL354809.1",168856
"AL354810.1",62806
"AL354811.1",706
"AL354813.1",8397
"AL354821.1",47828
"AL354822.1",3027
"AL354824.1",23471
"AL354824.2",5541
"AL354836.1",894
"AL354854.1",1363
"AL354855.1",1582
"AL354861.1",355
"AL354861.2",65565
"AL354861.3",2412
"AL354863.1",26147
"AL354864.1",4188
"AL354868.1",482
"AL354872.1",967
"AL354872.2",466
"AL354877.1",456
"AL354890.1",346
"AL354892.1",13489
"AL354892.2",764
"AL354892.3",1630
"AL354893.1",348
"AL354893.2",754
"AL354896.1",93216
"AL354919.1",13550
"AL354919.2",2193
"AL354920.1",5785
"AL354928.1",2805
"AL354936.1",6046
"AL354941.1",464
"AL354943.1",781
"AL354949.1",2603
"AL354950.1",568
"AL354950.2",290
"AL354956.1",784
"AL354976.1",794
"AL354977.1",5551
"AL354977.2",1004
"AL354979.1",1119
"AL354980.1",623
"AL354983.1",906
"AL354984.1",2535
"AL354984.2",3017
"AL354984.3",325
"AL354989.1",11894
"AL354989.2",1540
"AL354993.1",15250
"AL354993.2",51257
"AL354994.1",110078
"AL355001.1",1846
"AL355001.2",1191
"AL355032.1",438
"AL355073.1",7272
"AL355073.2",557
"AL355075.1",2656
"AL355075.2",614
"AL355075.3",2301
"AL355075.4",638
"AL355075.5",3287
"AL355076.1",270
"AL355076.2",82311
"AL355076.3",587
"AL355095.1",7744
"AL355096.1",1816
"AL355097.1",2692
"AL355102.1",3959
"AL355102.2",59086
"AL355102.3",1678
"AL355102.4",9214
"AL355102.5",671
"AL355103.1",36979
"AL355112.1",4346
"AL355140.1",474
"AL355143.1",841
"AL355149.1",3881
"AL355297.1",388
"AL355297.2",129
"AL355297.3",446
"AL355297.4",2063
"AL355298.1",180
"AL355300.1",304
"AL355301.1",61
"AL355303.1",29051
"AL355304.1",6436
"AL355306.1",579
"AL355306.2",167871
"AL355309.1",78
"AL355310.1",1557
"AL355310.2",1889
"AL355310.3",3932
"AL355312.1",2176
"AL355312.2",30144
"AL355312.3",731
"AL355314.1",896
"AL355314.2",6999
"AL355315.1",89537
"AL355333.1",279
"AL355334.1",215
"AL355336.1",2205
"AL355338.1",2818
"AL355339.1",17158
"AL355340.1",1937
"AL355353.1",330
"AL355355.1",793
"AL355355.2",338
"AL355357.1",5001
"AL355365.1",294
"AL355375.1",846
"AL355375.2",175
"AL355376.1",919
"AL355376.2",241
"AL355377.1",1653
"AL355377.2",1751
"AL355379.1",640
"AL355385.1",409
"AL355388.1",10398
"AL355388.2",4188
"AL355390.1",6159
"AL355390.2",120978
"AL355432.1",2099
"AL355433.1",300
"AL355472.1",787
"AL355472.2",438
"AL355472.3",8823
"AL355472.4",626
"AL355478.1",10769
"AL355480.1",103
"AL355480.2",93
"AL355480.3",105
"AL355480.4",74
"AL355482.1",6577
"AL355482.2",3562
"AL355483.1",348
"AL355483.2",1683
"AL355483.3",2927
"AL355483.4",667
"AL355488.1",2850
"AL355490.1",8640
"AL355490.2",18410
"AL355493.1",9896
"AL355493.2",1482
"AL355493.4",2865
"AL355497.1",1635
"AL355497.2",1487
"AL355499.1",240429
"AL355499.2",602286
"AL355500.1",44088
"AL355512.1",67365
"AL355516.1",1877
"AL355526.1",1826
"AL355537.1",3393
"AL355537.2",1291
"AL355574.1",5702
"AL355578.1",1328
"AL355581.1",12770
"AL355592.1",18209
"AL355596.1",3996
"AL355598.1",202
"AL355601.1",1714
"AL355602.1",5245
"AL355607.1",8134
"AL355607.2",4818
"AL355613.1",6077
"AL355615.1",641
"AL355674.1",12000
"AL355773.1",24996
"AL355796.1",323
"AL355798.1",8341
"AL355802.1",882
"AL355802.2",545
"AL355803.1",282
"AL355810.1",552
"AL355812.1",216
"AL355816.1",118
"AL355816.2",647
"AL355834.1",3965
"AL355836.1",870
"AL355838.1",289348
"AL355852.1",2181
"AL355862.1",353
"AL355863.1",293
"AL355864.1",526
"AL355864.2",1282
"AL355870.1",7932
"AL355877.1",20100
"AL355877.2",358
"AL355877.3",1896
"AL355916.1",88157
"AL355916.2",7780
"AL355916.3",128837
"AL355922.1",939
"AL355922.2",3327
"AL355922.3",1912
"AL355922.4",11815
"AL355922.5",38271
"AL355974.1",1708
"AL355974.2",69235
"AL355974.3",467
"AL355981.1",12612
"AL355987.1",10287
"AL355987.2",29101
"AL355987.3",9217
"AL355987.4",10820
"AL355987.5",903
"AL355989.1",1264
"AL355989.2",512
"AL355990.1",6304
"AL355990.2",1077
"AL355994.1",260
"AL355994.2",4852
"AL355994.3",512
"AL355994.4",563
"AL355994.5",236
"AL355997.1",23162
"AL356000.1",1238
"AL356010.1",102
"AL356010.2",10980
"AL356017.1",738
"AL356019.1",1082
"AL356019.2",3829
"AL356020.1",4175
"AL356022.1",31107
"AL356052.1",376
"AL356055.1",446
"AL356056.1",14237
"AL356056.2",15364
"AL356056.3",3086
"AL356057.1",988
"AL356057.2",340
"AL356094.1",1212
"AL356095.1",199
"AL356095.2",457
"AL356095.3",121
"AL356102.1",272
"AL356108.1",298266
"AL356118.1",1078
"AL356121.1",156
"AL356121.2",780
"AL356124.1",25962
"AL356124.2",1796
"AL356130.1",3562
"AL356130.2",3949
"AL356131.1",414
"AL356133.1",372
"AL356133.2",4130
"AL356134.1",11913
"AL356157.1",10897
"AL356157.2",111
"AL356215.1",5378
"AL356218.1",7092
"AL356218.2",187
"AL356234.1",1779
"AL356234.2",105987
"AL356234.3",7348
"AL356235.1",54150
"AL356258.1",74028
"AL356259.1",1488
"AL356266.1",483
"AL356270.1",122023
"AL356272.1",49222
"AL356273.1",2071
"AL356273.2",973
"AL356273.3",1989
"AL356274.1",410
"AL356274.2",3752
"AL356275.1",10038
"AL356276.1",4698
"AL356276.2",558
"AL356277.1",267
"AL356277.2",9619
"AL356277.3",204032
"AL356280.1",379
"AL356289.1",41078
"AL356289.2",3410
"AL356289.3",2669
"AL356292.1",373
"AL356299.1",115
"AL356299.2",4835
"AL356309.1",2726
"AL356309.2",2392
"AL356309.3",1934
"AL356310.1",6962
"AL356311.1",904
"AL356317.1",1687
"AL356320.1",163
"AL356320.2",507
"AL356321.1",228
"AL356356.1",9163
"AL356361.1",1459
"AL356361.2",1517
"AL356364.1",510
"AL356379.1",126
"AL356387.1",6382
"AL356387.2",243
"AL356390.1",397
"AL356414.1",5014
"AL356417.1",22162
"AL356417.2",4109
"AL356417.3",69822
"AL356421.1",413
"AL356421.2",10915
"AL356423.1",538
"AL356432.1",419
"AL356432.2",890
"AL356432.3",915
"AL356441.1",24869
"AL356441.2",864
"AL356458.1",465
"AL356473.1",1408
"AL356475.1",607
"AL356476.1",128846
"AL356479.1",272227
"AL356481.1",23510
"AL356481.2",741
"AL356481.3",1358
"AL356488.1",1232
"AL356488.2",427
"AL356488.3",2888
"AL356489.1",2866
"AL356489.2",3528
"AL356490.1",479
"AL356498.1",334
"AL356512.1",1739
"AL356515.1",30907
"AL356535.1",398
"AL356575.1",283
"AL356580.1",14184
"AL356583.1",13555
"AL356583.2",280
"AL356583.3",1126
"AL356585.1",897
"AL356585.10",123
"AL356585.2",30615
"AL356585.3",16664
"AL356585.4",4456
"AL356596.1",379
"AL356599.1",87177
"AL356608.1",820
"AL356652.1",565
"AL356653.1",360
"AL356737.1",234
"AL356740.1",1297
"AL356740.2",647
"AL356740.3",649
"AL356747.1",10788
"AL356750.1",2496
"AL356752.1",593
"AL356753.1",3320
"AL356756.1",5108
"AL356776.1",447
"AL356800.1",735
"AL356801.1",294
"AL356804.1",16564
"AL356805.1",9475
"AL356806.1",916
"AL356859.1",1152
"AL356863.1",1080
"AL356867.1",299
"AL356961.1",1923
"AL356966.1",51406
"AL356967.1",431
"AL356968.1",474
"AL356968.2",1257
"AL356981.1",684
"AL356986.1",341
"AL357033.1",2586
"AL357033.2",2782
"AL357033.3",915
"AL357033.4",1807
"AL357037.1",322
"AL357052.1",30703
"AL357054.1",1227
"AL357054.2",39197
"AL357054.3",18974
"AL357054.4",2814
"AL357055.1",410
"AL357055.2",434
"AL357055.3",61419
"AL357060.1",44561
"AL357075.1",726
"AL357075.2",189
"AL357078.1",1111
"AL357078.2",719
"AL357078.3",618
"AL357079.1",2182
"AL357080.1",239
"AL357084.1",454
"AL357093.1",1512
"AL357093.2",14415
"AL357094.1",844
"AL357127.1",9541
"AL357134.1",1315
"AL357137.1",203
"AL357139.1",426
"AL357140.1",1837
"AL357140.2",7052
"AL357140.3",1983
"AL357140.4",10216
"AL357143.1",20848
"AL357143.2",1459
"AL357153.1",32501
"AL357153.2",121653
"AL357153.3",47891
"AL357153.4",1273
"AL357172.1",36626
"AL357312.1",298
"AL357314.1",14009
"AL357315.1",14692
"AL357315.2",1675
"AL357373.1",322
"AL357375.1",34985
"AL357497.1",2570
"AL357500.1",2501
"AL357507.1",621277
"AL357509.1",29901
"AL357514.1",5099
"AL357515.1",542
"AL357518.1",430
"AL357520.1",453
"AL357552.1",1032
"AL357552.2",1192
"AL357556.1",1388
"AL357556.4",1014
"AL357558.1",582
"AL357558.2",1257
"AL357559.1",274
"AL357562.1",609
"AL357563.1",395
"AL357568.1",5526
"AL357568.2",1517
"AL357632.1",643
"AL357673.1",67388
"AL357673.2",5235
"AL357752.1",889
"AL357793.1",48142
"AL357793.2",4184
"AL357832.1",752
"AL357833.1",15945
"AL357833.2",4938
"AL357873.1",1228
"AL357874.1",830
"AL357874.2",1004
"AL357936.1",1324
"AL357992.1",4874
"AL358072.1",575
"AL358074.1",2799
"AL358075.1",1551
"AL358075.2",4551
"AL358075.3",226
"AL358075.4",132828
"AL358113.1",219438
"AL358115.1",9889
"AL358117.1",737
"AL358154.1",15925
"AL358176.1",411
"AL358176.2",512
"AL358176.3",454
"AL358176.4",2227
"AL358176.5",385
"AL358178.1",397
"AL358215.1",850
"AL358215.2",2438
"AL358215.3",14908
"AL358216.1",2618
"AL358232.1",16605
"AL358234.1",62806
"AL358292.1",52486
"AL358332.1",40690
"AL358333.1",4700
"AL358333.2",2427
"AL358333.3",2798
"AL358334.1",17538
"AL358334.2",5744
"AL358334.3",1133
"AL358335.1",1066
"AL358335.2",95260
"AL358335.3",327
"AL358393.1",679
"AL358394.1",17200
"AL358394.2",23996
"AL358394.3",131142
"AL358452.1",14883
"AL358453.1",250
"AL358472.1",329
"AL358472.2",1418
"AL358472.3",415
"AL358472.4",710
"AL358472.5",11904
"AL358473.1",4844
"AL358473.2",11938
"AL358612.1",9263
"AL358613.1",764
"AL358613.2",1495
"AL358779.1",1723
"AL358781.1",2713
"AL358781.2",5672
"AL358790.1",8753
"AL358852.1",1268
"AL358876.1",2947
"AL358876.2",2340
"AL358913.1",121
"AL358913.2",1548
"AL358933.1",2830
"AL358934.1",324
"AL358937.1",14820
"AL358942.1",1178
"AL358944.1",144
"AL358972.1",2156
"AL358975.1",26539
"AL358976.1",715
"AL359073.1",403
"AL359075.1",217
"AL359076.1",4124
"AL359081.1",31523
"AL359091.1",1504
"AL359091.2",2042
"AL359091.3",556
"AL359091.4",573
"AL359091.5",409
"AL359092.1",265
"AL359092.2",585
"AL359094.1",38413
"AL359094.2",12975
"AL359095.1",979
"AL359182.1",1340
"AL359182.2",986
"AL359183.1",2132
"AL359195.1",656
"AL359195.2",4412
"AL359198.1",1218
"AL359198.2",194
"AL359212.1",736
"AL359219.1",934
"AL359220.1",24655
"AL359232.1",296585
"AL359233.1",1735
"AL359237.1",161873
"AL359238.1",1039
"AL359258.1",12494
"AL359258.2",1566
"AL359258.3",2331
"AL359263.1",2796
"AL359265.1",920
"AL359265.2",631
"AL359265.3",21683
"AL359273.1",5262
"AL359313.1",111435
"AL359314.1",261
"AL359317.1",21402
"AL359317.2",31073
"AL359378.1",1085
"AL359382.1",3596
"AL359385.1",3086
"AL359396.1",2376
"AL359397.1",1333
"AL359397.2",1384
"AL359399.1",749
"AL359458.1",1071
"AL359475.1",763
"AL359502.1",2953
"AL359504.1",493
"AL359504.2",1601
"AL359510.1",208
"AL359510.2",2249
"AL359511.1",211
"AL359513.1",557
"AL359532.1",1560
"AL359535.1",1087
"AL359538.1",30804
"AL359538.2",2018
"AL359541.1",903
"AL359547.1",4416
"AL359547.2",418
"AL359551.1",52861
"AL359555.1",38206
"AL359555.2",3243
"AL359555.3",44184
"AL359555.4",33718
"AL359633.1",310
"AL359633.2",40707
"AL359636.1",45571
"AL359636.2",4460
"AL359636.3",1937
"AL359641.1",1558
"AL359643.1",423
"AL359643.2",22668
"AL359643.3",13478
"AL359644.1",93332
"AL359649.1",84408
"AL359672.1",409
"AL359682.1",20987
"AL359692.1",265
"AL359693.1",2407
"AL359694.1",932
"AL359694.2",1615
"AL359697.1",587
"AL359704.1",781
"AL359704.2",521
"AL359706.1",101049
"AL359710.1",234104
"AL359711.1",123
"AL359711.2",872
"AL359715.1",22584
"AL359715.2",2123
"AL359715.3",1436
"AL359715.4",443
"AL359736.1",341332
"AL359736.2",437
"AL359740.1",592
"AL359741.1",225
"AL359742.1",1657
"AL359745.1",12261
"AL359752.1",1359
"AL359757.1",255
"AL359757.2",274
"AL359762.1",9492
"AL359762.2",3599
"AL359764.1",9201
"AL359771.1",2600
"AL359792.1",510
"AL359815.1",4716
"AL359821.1",182
"AL359834.1",5585
"AL359837.1",287
"AL359839.1",1160
"AL359845.1",1648
"AL359851.1",4997
"AL359852.1",2197
"AL359853.1",2008
"AL359853.2",6516
"AL359853.3",12481
"AL359854.1",1594
"AL359878.1",17196
"AL359878.2",9718
"AL359880.1",266
"AL359881.1",267
"AL359881.2",570
"AL359881.3",1721
"AL359885.1",903
"AL359893.1",2311
"AL359915.1",67039
"AL359915.2",135578
"AL359918.1",2720
"AL359918.2",1806
"AL359920.1",176
"AL359921.1",10187
"AL359921.2",543
"AL359922.1",230351
"AL359922.2",3017
"AL359922.3",1670
"AL359924.1",66147
"AL359955.1",18472
"AL359955.2",353
"AL359962.1",1279
"AL359962.2",2150
"AL359976.1",3528
"AL359979.1",7011
"AL359979.2",906
"AL359999.1",294
"AL360004.1",3610
"AL360007.1",7786
"AL360012.1",131
"AL360013.1",858
"AL360013.2",2421
"AL360014.1",15206
"AL360081.1",859
"AL360085.1",532
"AL360089.1",4145
"AL360091.1",936
"AL360091.2",2132
"AL360091.3",32219
"AL360093.1",3250
"AL360157.1",87
"AL360169.1",677
"AL360169.2",145539
"AL360175.1",7070
"AL360181.1",4973
"AL360181.2",791
"AL360181.3",29662
"AL360181.4",134
"AL360182.1",780
"AL360182.2",742
"AL360219.1",366
"AL360221.1",335
"AL360227.1",31288
"AL360267.1",20036
"AL360268.1",3489
"AL360268.2",18228
"AL360270.1",9382
"AL360270.2",5985
"AL360270.3",1348
"AL360271.1",510
"AL360271.2",161
"AL360294.1",2438
"AL360295.1",3242
"AL365181.1",1828
"AL365181.2",3222
"AL365181.3",3222
"AL365181.4",547
"AL365184.1",12663
"AL365184.2",435
"AL365194.1",459
"AL365199.1",2540
"AL365203.1",196
"AL365203.2",2057
"AL365204.1",20245
"AL365204.2",3065
"AL365204.3",685
"AL365205.1",9793
"AL365205.2",68
"AL365205.3",169
"AL365209.1",6473
"AL365214.1",997
"AL365214.2",70917
"AL365214.3",113289
"AL365217.1",2436
"AL365220.1",399
"AL365222.1",98
"AL365223.1",1297
"AL365226.1",1123
"AL365226.2",4531
"AL365232.1",53451
"AL365255.1",106587
"AL365258.1",4647
"AL365258.2",472
"AL365259.1",170633
"AL365265.1",234
"AL365271.1",1891
"AL365273.1",40251
"AL365273.2",64297
"AL365275.1",96757
"AL365277.1",8044
"AL365295.1",518205
"AL365318.1",3893
"AL365330.1",531
"AL365338.1",1468
"AL365356.1",31894
"AL365356.2",196
"AL365356.3",1300
"AL365356.4",2319
"AL365356.5",1128
"AL365357.1",357
"AL365361.1",3481
"AL365366.1",853
"AL365394.1",12756
"AL365396.1",671
"AL365400.1",640
"AL365400.2",902
"AL365434.1",11771
"AL365434.2",234
"AL365436.1",495
"AL365436.2",21340
"AL365440.1",2167
"AL365440.2",20433
"AL365475.1",2472
"AL365496.1",215
"AL365500.1",2090
"AL365503.1",905
"AL389885.1",2129
"AL389889.1",849
"AL389895.1",252
"AL389915.1",773
"AL389925.1",728
"AL390023.1",262
"AL390026.1",457
"AL390036.1",35758
"AL390037.1",4395
"AL390038.1",12496
"AL390039.1",611
"AL390058.1",629
"AL390061.1",3824
"AL390066.1",6197
"AL390067.1",1555
"AL390115.1",879
"AL390119.1",312
"AL390123.1",237
"AL390195.1",2727
"AL390195.2",2023
"AL390198.1",1544
"AL390198.2",848
"AL390205.1",1586
"AL390208.1",644
"AL390237.1",1415
"AL390240.1",384
"AL390243.1",875
"AL390254.1",2734
"AL390294.1",1544
"AL390318.1",687
"AL390334.1",586570
"AL390718.1",6751
"AL390719.1",9622
"AL390719.2",987
"AL390726.1",202
"AL390726.2",343
"AL390726.3",25944
"AL390726.4",827
"AL390726.5",2226
"AL390726.6",110185
"AL390728.1",1941
"AL390728.2",1670
"AL390728.3",270
"AL390728.4",21006
"AL390728.5",31133
"AL390728.6",1246
"AL390729.1",27844
"AL390729.2",156
"AL390730.1",2464
"AL390730.2",3125
"AL390754.1",582
"AL390755.1",2027
"AL390760.1",1517
"AL390763.1",3933
"AL390763.2",136695
"AL390774.1",556
"AL390774.2",15505
"AL390778.1",32876
"AL390778.2",7013
"AL390783.1",55068
"AL390786.1",1269
"AL390816.1",11637
"AL390816.2",13798
"AL390816.3",1603
"AL390835.1",2771
"AL390838.1",31135
"AL390838.2",274
"AL390840.1",988
"AL390856.1",1369
"AL390860.1",107314
"AL390862.1",1469
"AL390866.1",49828
"AL390877.1",214
"AL390879.1",112236
"AL390882.1",753
"AL390955.1",934
"AL390955.2",514
"AL390957.1",789928
"AL390961.1",1789
"AL390961.2",1144
"AL390961.3",2535
"AL390962.1",67941
"AL390964.1",45877
"AL391001.1",715
"AL391005.1",2435
"AL391056.1",9148
"AL391058.1",1029
"AL391069.1",1319
"AL391069.2",1906
"AL391069.3",1061
"AL391069.4",481
"AL391094.1",1177
"AL391095.1",10787
"AL391095.2",4355
"AL391095.3",720
"AL391097.1",10908
"AL391097.2",12477
"AL391099.1",187
"AL391117.1",735185
"AL391119.1",1312
"AL391121.1",1349
"AL391152.1",46401
"AL391156.1",554
"AL391219.1",483
"AL391244.1",2525
"AL391244.2",2447
"AL391244.3",1523
"AL391256.1",2158
"AL391261.1",1479
"AL391261.2",47227
"AL391261.3",520
"AL391261.4",481
"AL391262.1",494
"AL391280.1",1062
"AL391294.1",4068
"AL391335.1",1326
"AL391336.1",2511
"AL391358.1",5209
"AL391361.1",7869
"AL391361.2",45762
"AL391361.3",794
"AL391380.1",1510
"AL391415.1",1167
"AL391416.1",994
"AL391417.1",426
"AL391419.1",1275
"AL391421.1",2736
