"","Gene","modulesA1"
"13246","B4GALT4","blue"
"13247","RFC5","turquoise"
"13248","AP5Z1","black"
"13249","TOMM20P4","turquoise"
"13250","RNU6-200P","blue"
"13251","LRRC34P2","brown"
"13252","LINC00303","turquoise"
"13253","AL138878.1","brown"
"13254","CHP1","skyblue"
"13255","SAP30L","purple"
"13256","KCNMB3P1","blue"
"13257","HMGN3","blue"
"13258","VPS9D1","blue"
"13259","ACVR1B","turquoise"
"13260","PTPN18","black"
"13261","RRP9","blue"
"13262","OTUB2","tan"
"13263","KCNC4","blue"
"13264","RNF113A","blue"
"13265","EXOC5P1","brown"
"13266","COX6CP4","skyblue3"
"13267","GAPDHP1","cyan"
"13268","SNCAIP","turquoise"
"13269","LMBR1L","turquoise"
"13270","TROVE2","green"
"13271","PIGT","lightyellow"
"13272","DHFR2","blue"
"13273","MPDU1","turquoise"
"13274","JPH3","midnightblue"
"13275","DCP2","purple"
"13276","NAPEPLD","black"
"13277","TMEM263","turquoise"
"13278","ACLY","greenyellow"
"13279","IRGQ","blue"
"13280","POLR3D","turquoise"
"13281","GSDMA","turquoise"
"13282","DDX5","greenyellow"
"13283","TMEM52B","turquoise"
"13284","CYP4X1","darkgrey"
"13285","KLHL11","greenyellow"
"13286","KIF23","steelblue"
"13287","TAF7","purple"
"13288","ARL3","midnightblue"
"13289","COX5A","turquoise"
"13290","PPIAP59","blue"
"13291","AC073488.10","skyblue"
"13292","CR382287.1","blue"
"13293","SH3D19","blue"
"13294","KRTAP1-1","blue"
"13295","IGKV2D-40","blue"
"13296","NDFIP2","grey60"
"13297","AC107297.1","paleturquoise"
"13298","ATAD1","midnightblue"
"13299","LYZL2","blue"
"13300","MANEA","blue"
"13301","LLGL2","pink"
"13302","LINC01101","greenyellow"
"13303","THBS3","blue"
"13304","RBM5","turquoise"
"13305","ARFRP1","lightyellow"
"13306","FLT1","turquoise"
"13307","IAH1","turquoise"
"13308","FAM219B","turquoise"
"13309","PASK","lightcyan"
"13310","DCDC2B","blue"
"13311","DNAH1","turquoise"
"13312","AC110768.2","magenta"
"13313","RN7SL402P","paleturquoise"
"13314","BANCR","darkolivegreen"
"13315","IQCG","royalblue"
"13316","PHLPP1","blue"
"13317","OSTN","turquoise"
"13318","ANK2","blue"
"13319","CCND3P1","darkred"
"13320","MSRB3","turquoise"
"13321","FKBP3","tan"
"13322","TUBBP1","blue"
"13323","SASH1","blue"
"13324","TLN1","salmon"
"13325","MAPK7","lightgreen"
"13326","AC243972.3","brown"
"13327","PDGFD","lightgreen"
"13328","LINC01763","pink"
"13329","RNU6-248P","turquoise"
"13330","AL161621.1","turquoise"
"13331","CTBP1","turquoise"
"13332","MPHOSPH8","grey60"
"13333","PORCN","blue"
"13334","LINC00996","blue"
"13335","EXOG","blue"
"13336","AC243960.2","blue"
"13337","AC073133.2","black"
"13338","BPIFB4","turquoise"
"13339","DBX1","blue"
"13340","MT-CO2","blue"
"13341","SPRYD7","grey60"
"13342","MTIF3","grey60"
"13343","SLC10A3","blue"
"13344","RAP1B","turquoise"
"13345","AC062028.1","blue"
"13346","SKP2","purple"
"13347","GAPDHP37","darkturquoise"
"13348","RNU6-120P","darkorange"
"13349","NTRK3","darkgreen"
"13350","PTPN11","turquoise"
"13351","RNU6-497P","darkmagenta"
"13352","C8orf88","blue"
"13353","KRTAP21-2","saddlebrown"
"13354","MAP3K5","turquoise"
"13355","CABP5","darkgreen"
"13356","CASTOR3","grey60"
"13357","ZNF619","blue"
"13358","PDE3B","lightgreen"
"13359","Z96811.1","blue"
"13360","MIB2","blue"
"13361","SPINK8","turquoise"
"13362","PAG1","pink"
"13363","ZBTB22","turquoise"
"13364","AL359999.1","brown"
"13365","SUMO2P4","brown"
"13366","AL356275.1","darkgreen"
"13367","AANAT","turquoise"
"13368","LINC01909","turquoise"
"13369","PKIB","turquoise"
"13370","RNA5SP240","darkturquoise"
"13371","BAP1","blue"
"13372","OR4K3","turquoise"
"13373","HSPE1P14","magenta"
"13374","SBDS","black"
"13375","PLEK","saddlebrown"
"13376","AC008751.2","blue"
"13377","TWISTNB","black"
"13378","ESS2","black"
"13379","CISD2","blue"
"13380","MOK","darkgrey"
"13381","AL139130.1","darkgreen"
"13382","SLC6A13","blue"
"13383","AC012400.1","lightcyan"
"13384","SUMO2P3","brown"
"13385","TMEM120A","black"
"13386","FGD3","skyblue"
"13387","AC008132.1","blue"
"13388","RPS18P12","blue"
"13389","UBR7","tan"
"13390","AC079602.2","brown"
"13391","FAM91A1","turquoise"
"13392","RACGAP1","steelblue"
"13393","EIF3M","lightgreen"
"13394","RELB","salmon"
"13395","GNL3","turquoise"
"13396","SBNO2","blue"
"13397","HIPK1-AS1","blue"
"13398","OXA1L","tan"
"13399","SPDL1","purple"
"13400","CFL1P6","blue"
"13401","AGTR2","turquoise"
"13402","HSP90AB1","turquoise"
"13403","NUDT19","blue"
"13404","SGPL1","midnightblue"
"13405","PAF1","turquoise"
"13406","FARP1","grey60"
"13407","DHX34","turquoise"
"13408","RPL21P13","orange"
"13409","METAP1D","darkgrey"
"13410","IGLV3-17","yellow"
"13411","MYL6P4","brown"
"13412","NBPF9","turquoise"
"13413","SMC3","midnightblue"
"13414","FAU","purple"
"13415","DEDD2","turquoise"
"13416","AC005906.2","blue"
"13417","SOBP","blue"
"13418","RNU6-267P","green"
"13419","ATP6V1B2","turquoise"
"13420","SLC22A6","turquoise"
"13421","LONRF2P1","sienna3"
"13422","TAF11","turquoise"
"13423","RPL37P3","blue"
"13424","OTUD6B-AS1","turquoise"
"13425","CCKAR","blue"
"13426","CNDP2","turquoise"
"13427","ATP2A2","turquoise"
"13428","ARMC5","turquoise"
"13429","RPL23AP19","turquoise"
"13430","AL096829.2","brown"
"13431","ATRX","cyan"
"13432","AC131902.2","blue"
"13433","ITGB1","midnightblue"
"13434","TFCP2","turquoise"
"13435","RNU6-329P","darkturquoise"
"13436","MFSD5","turquoise"
"13437","DLGAP5","steelblue"
"13438","ZNF706","turquoise"
"13439","RNF135","blue"
"13440","LINC00958","turquoise"
"13441","LAPTM4A","turquoise"
"13442","KMT5A","blue"
"13443","RPS20","purple"
"13444","AC016957.1","white"
"13445","TWF1","blue"
"13446","NAV2","lightgreen"
"13447","DAGLA","cyan"
"13448","CHKB","black"
"13449","RNU6-938P","turquoise"
"13450","AC010336.2","darkgreen"
"13451","BRAT1","black"
"13452","GEMIN4","turquoise"
"13453","NLGN4X","blue"
"13454","COL26A1","turquoise"
"13455","LUC7L","turquoise"
"13456","GPRIN2","darkgrey"
"13457","NPIPA3","magenta"
"13458","FBRSL1","turquoise"
"13459","HCG24","pink"
"13460","NDFIP1","purple"
"13461","PDZD8","midnightblue"
"13462","RNU6-973P","darkorange"
"13463","AL591441.2","turquoise"
"13464","BMPER","turquoise"
"13465","GATC","turquoise"
"13466","RNF165","turquoise"
"13467","RNMT","turquoise"
"13468","MTCO2P22","blue"
"13469","AC084768.2","blue"
"13470","ERLIN1","midnightblue"
"13471","UQCR10","black"
"13472","BRI3","black"
"13473","ZNF577","blue"
"13474","HSF1","turquoise"
"13475","MRPS31P1","brown"
"13476","AP004608.1","turquoise"
"13477","RMDN3","turquoise"
"13478","MED9","lightgreen"
"13479","PGBD4P2","blue"
"13480","ZNF324","turquoise"
"13481","BRI3BP","blue"
"13482","FICD","magenta"
"13483","OR7E36P","royalblue"
"13484","AP4B1","blue"
"13485","GLS","turquoise"
"13486","EEF2K","pink"
"13487","AC006210.1","orange"
"13488","AC106785.1","blue"
"13489","AP001330.3","magenta"
"13490","RMST","magenta"
"13491","CAPN15","turquoise"
"13492","OXLD1","greenyellow"
"13493","TCF4","turquoise"
"13494","ATF7IP","blue"
"13495","AL365199.1","blue"
"13496","TOR2A","red"
"13497","MOAP1","tan"
"13498","DMTF1","grey60"
"13499","HAUS6P1","brown"
"13500","ZNF783","grey60"
"13501","ADPRHL1","lightcyan"
"13502","SNAPC1","tan"
"13503","BMP6","blue"
"13504","PPP4R1-AS1","darkgreen"
"13505","HK1","midnightblue"
"13506","RNU6-1126P","lightgreen"
"13507","ZAP70","salmon"
"13508","FAM81A","turquoise"
"13509","AC020558.3","blue"
"13510","DLGAP3","blue"
"13511","AC087699.1","black"
"13512","RCC2P8","turquoise"
"13513","JAKMIP3","blue"
"13514","MBLAC2","purple"
"13515","SHE","darkgrey"
"13516","ADAM21P1","yellowgreen"
"13517","RBX1","black"
"13518","ARHGAP12","midnightblue"
"13519","ZNF7","turquoise"
"13520","NCKIPSD","blue"
"13521","TSNAXIP1","turquoise"
"13522","PLCG1","lightyellow"
"13523","GPR158-AS1","red"
"13524","AL805961.2","blue"
"13525","AC025164.1","darkolivegreen"
"13526","BTBD11","turquoise"
"13527","SMU1","salmon"
"13528","TPMT","turquoise"
"13529","ARHGEF1","blue"
"13530","HERC1","turquoise"
"13531","ZBTB33","darkmagenta"
"13532","NXPE3","blue"
"13533","TOMM40L","blue"
"13534","ZNRD1","blue"
"13535","HERC2P9","blue"
"13536","AL451123.1","salmon"
"13537","TMED5","magenta"
"13538","MKRN4P","blue"
"13539","KRTAP5-3","yellow"
"13540","ZNRF3","black"
"13541","ACOX1","greenyellow"
"13542","NDUFB6","salmon"
"13543","RNU6-221P","royalblue"
"13544","AC046143.1","turquoise"
"13545","URM1","red"
"13546","IQCE","black"
"13547","MOCS3","lightyellow"
"13548","CFAP74","turquoise"
"13549","MEFV","saddlebrown"
"13550","RALY-AS1","grey60"
"13551","LRRC27","midnightblue"
"13552","KIF5B","midnightblue"
"13553","ZNF429","turquoise"
"13554","COMMD9","lightgreen"
"13555","PDIA6","turquoise"
"13556","STAMBPL1","blue"
"13557","TMEM129","turquoise"
"13558","NSDHL","blue"
"13559","FAM161B","tan"
"13560","AC090643.2","blue"
"13561","AC097522.1","paleturquoise"
"13562","MUC4","blue"
"13563","C7orf26","grey60"
"13564","CYB561D1","blue"
"13565","RHBG","pink"
"13566","AL591848.3","turquoise"
"13567","RBPMS","turquoise"
"13568","FAM98C","blue"
"13569","RNU6-15P","blue"
"13570","HLA-G","saddlebrown"
"13571","AC009021.2","sienna3"
"13572","SAR1AP1","orange"
"13573","TSEN54","greenyellow"
"13574","HECTD2","cyan"
"13575","MAP3K4","turquoise"
"13576","RNU6-970P","red"
"13577","AC011379.2","green"
"13578","ABTB2","lightgreen"
"13579","MAP1S","turquoise"
"13580","AC021683.3","lightgreen"
"13581","LINC02414","turquoise"
"13582","TUBB8P7","darkgrey"
"13583","LINC02527","turquoise"
"13584","PGRMC2","blue"
"13585","RPL31P63","white"
"13586","ZMYND8","black"
"13587","AC104619.4","blue"
"13588","ZSCAN22","blue"
"13589","EIF2S3","blue"
"13590","SMIM12P1","darkred"
"13591","LINC02575","skyblue"
"13592","DSN1","lightyellow"
"13593","IGHV1-12","blue"
"13594","ZNF446","turquoise"
"13595","PAK1","turquoise"
"13596","AL669831.3","lightcyan"
"13597","ZDHHC8","black"
"13598","CD163L1","blue"
"13599","VPS26B","cyan"
"13600","TRMU","black"
"13601","HCK","greenyellow"
"13602","GUK1","turquoise"
"13603","TOE1","turquoise"
"13604","RNU2-12P","royalblue"
"13605","RNU1-104P","darkolivegreen"
"13606","ZNF408","lightgreen"
"13607","RALGPS2","turquoise"
"13608","SF3A2","turquoise"
"13609","PPP1R2P10","darkolivegreen"
"13610","TMEM184B","black"
"13611","WDR45","blue"
"13612","JMJD6","red"
"13613","DIXDC1","cyan"
"13614","DFFA","blue"
"13615","VSIG10","blue"
"13616","PVALEF","greenyellow"
"13617","FAM214B","salmon"
"13618","SRSF12","turquoise"
"13619","LINC02556","black"
"13620","DDIT3","turquoise"
"13621","AC023824.6","black"
"13622","ZNF663P","pink"
"13623","AC073592.4","turquoise"
"13624","SRRD","black"
"13625","ZBTB26","red"
"13626","LBR","blue"
"13627","MRM2","black"
"13628","AL356309.3","grey60"
"13629","AC097493.2","magenta"
"13630","CCDC51","blue"
"13631","AL021707.2","black"
"13632","RARRES2P9","yellow"
"13633","RNA5SP224","magenta"
"13634","AC111149.1","turquoise"
"13635","LINC00869","blue"
"13636","AC026797.1","blue"
"13637","EYA2","lightyellow"
"13638","AC074290.1","brown"
"13639","LINC01629","blue"
"13640","RNU7-27P","brown"
"13641","SNX18P25","skyblue"
"13642","AC019129.2","blue"
"13643","AKT2","blue"
"13644","IGHV7-40","brown"
"13645","MAGED2","turquoise"
"13646","AC138649.1","blue"
"13647","HMGN2P31","darkorange"
"13648","TARSL2","turquoise"
"13649","TMEM167A","purple"
"13650","AL355922.2","blue"
"13651","OGFR","lightyellow"
"13652","NPIPB11","turquoise"
"13653","MIR7154","darkred"
"13654","BTAF1","midnightblue"
"13655","AL355432.1","blue"
"13656","MKS1","greenyellow"
"13657","CHMP2A","turquoise"
"13658","AL590032.1","brown"
"13659","NDUFB9","turquoise"
"13660","LASP1","turquoise"
"13661","AL132711.1","blue"
"13662","AC010478.1","greenyellow"
"13663","KANK4","darkgrey"
"13664","TCF3","blue"
"13665","LRRC37A3","white"
"13666","GIGYF1","black"
"13667","FAM189B","blue"
"13668","MSTO1","blue"
"13669","TTPAL","lightyellow"
"13670","ALDH9A1","turquoise"
"13671","AGO2","turquoise"
"13672","KLHL42","turquoise"
"13673","TSTD2","red"
"13674","IFNA6","blue"
"13675","EXD2","tan"
"13676","ARF4-AS1","darkgreen"
"13677","DIS3","grey60"
"13678","SEPT2","blue"
"13679","AL049775.1","blue"
"13680","RPL26L1","purple"
"13681","ENOPH1","turquoise"
"13682","COQ2","blue"
"13683","RBM15","blue"
"13684","AP000346.4","turquoise"
"13685","PEX11G","tan"
"13686","MGAT4B","purple"
"13687","LINC00552","lightcyan"
"13688","COQ8B","blue"
"13689","TRMT10A","blue"
"13690","RPEP2","brown"
"13691","RPL17P34","darkmagenta"
"13692","AC092989.1","darkturquoise"
"13693","KCP","pink"
"13694","POLR2K","turquoise"
"13695","CLNS1AP1","darkturquoise"
"13696","CYB5D2","turquoise"
"13697","CFAP53","royalblue"
"13698","MUM1","turquoise"
"13699","TRIM38","salmon"
"13700","AC098859.1","yellow"
"13701","AC073342.1","black"
"13702","MYO5A","turquoise"
"13703","GNPDA1","purple"
"13704","ZNF525","blue"
"13705","NARF","greenyellow"
"13706","CFL1P8","darkred"
"13707","ZNF623","turquoise"
"13708","RPAIN","turquoise"
"13709","BCL2L2-PABPN1","blue"
"13710","XYLT2","greenyellow"
"13711","PIH1D1","turquoise"
"13712","AC007215.1","turquoise"
"13713","AC006970.1","brown"
"13714","SLC11A2","turquoise"
"13715","FAM19A5","black"
"13716","CHSY1","blue"
"13717","UAP1","blue"
"13718","CREBL2","blue"
"13719","KIAA1191","purple"
"13720","ZNF440","turquoise"
"13721","YIF1A","cyan"
"13722","GSC2","darkolivegreen"
"13723","CTDSPL","blue"
"13724","DYNLL1","blue"
"13725","RPS26P40","brown"
"13726","CAMK2D","blue"
"13727","CFAP65","royalblue"
"13728","PPP2R1B","cyan"
"13729","AC114684.1","turquoise"
"13730","PGBD2","blue"
"13731","POLDIP3","black"
"13732","SUMO3","grey60"
"13733","TMBIM6","turquoise"
"13734","OR5AK3P","white"
"13735","TEAD4","blue"
"13736","IKBIP","lightgreen"
"13737","ZNF584","blue"
"13738","SALL4P6","orange"
"13739","ZSCAN21","grey60"
"13740","TKFC","cyan"
"13741","IRF3","blue"
"13742","TECPR1","black"
"13743","SPPL2B","turquoise"
"13744","MED8","turquoise"
"13745","LINC02450","turquoise"
"13746","RPS5P3","darkgreen"
"13747","MRPS18A","turquoise"
"13748","PRRT3-AS1","blue"
"13749","SMC2","red"
"13750","ERVK-28","turquoise"
"13751","AC006020.1","magenta"
"13752","PIR","turquoise"
"13753","TPST1","paleturquoise"
"13754","AL109659.1","turquoise"
"13755","TMEM14DP","yellow"
"13756","ZNF652","plum1"
"13757","RNASEH1P2","turquoise"
"13758","GOLGA4","blue"
"13759","AC011506.1","darkred"
"13760","AC254562.2","black"
"13761","EFHB","turquoise"
"13762","RTN4","turquoise"
"13763","TMEM234","blue"
"13764","RPL31P47","blue"
"13765","STX2","turquoise"
"13766","NCBP2","green"
"13767","CGAS","blue"
"13768","HVCN1","turquoise"
"13769","AC010980.1","magenta"
"13770","BTN1A1","lightcyan"
"13771","SVOP","red"
"13772","RHBDD2","black"
"13773","MMEL1","brown"
"13774","LSM3","blue"
"13775","AL109809.4","lightyellow"
"13776","AC005972.3","darkorange"
"13777","GSTA4","turquoise"
"13778","TMEM60","black"
"13779","RPSAP11","blue"
"13780","ADNP2","blue"
"13781","TCEAL1","blue"
"13782","FAM120AOS","red"
"13783","ZNF596","turquoise"
"13784","DICER1","tan"
"13785","CIC","blue"
"13786","ATP5F1A","turquoise"
"13787","ALDH18A1","midnightblue"
"13788","FGD5-AS1","turquoise"
"13789","AKIRIN2","turquoise"
"13790","RNU5F-6P","blue"
"13791","AL133371.1","blue"
"13792","NLRP2B","magenta"
"13793","ACAT1","cyan"
"13794","MYPOP","blue"
"13795","HILS1","greenyellow"
"13796","MRPL50","red"
"13797","RPL32P31","yellow"
"13798","TLR5","blue"
"13799","SLC6A21P","magenta"
"13800","TFEB","turquoise"
"13801","HMGN1P30","brown"
"13802","AC004551.1","salmon"
"13803","NPM1P47","blue"
"13804","COMMD8","turquoise"
"13805","KRT17P6","turquoise"
"13806","NAGA","black"
"13807","C17orf62","greenyellow"
"13808","TMEM128","turquoise"
"13809","TMEM254","midnightblue"
"13810","C1orf35","turquoise"
"13811","EIF3J","turquoise"
"13812","ABCC6P1","blue"
"13813","PDE9A","blue"
"13814","ZNF75A","turquoise"
"13815","AC092681.2","pink"
"13816","U52111.1","turquoise"
"13817","ADCY7","blue"
"13818","VAPB","lightyellow"
"13819","AC105339.1","blue"
"13820","ANKRD20A19P","blue"
"13821","CDC14B","red"
"13822","AC008894.1","magenta"
"13823","AC090897.1","brown"
"13824","CD28","turquoise"
"13825","AF274858.1","turquoise"
"13826","AC106748.1","turquoise"
"13827","TMEM154","blue"
"13828","TRMO","red"
"13829","NF2","black"
"13830","ZMIZ2","grey60"
"13831","DAPK3","turquoise"
"13832","ZNF134","blue"
"13833","BSN","turquoise"
"13834","MYEF2","blue"
"13835","CHST10","turquoise"
"13836","FAXC","turquoise"
"13837","AP002963.1","blue"
"13838","PANX1","lightgreen"
"13839","DECR1","blue"
"13840","METTL21A","turquoise"
"13841","EFCAB6-AS1","royalblue"
"13842","MOCS2","purple"
"13843","MRPL55","turquoise"
"13844","AC025181.1","blue"
"13845","RGS20","blue"
"13846","ZNF425","grey60"
"13847","THOC1","turquoise"
"13848","ATP13A5","blue"
"13849","SSC4D","brown"
"13850","AC079070.1","turquoise"
"13851","AC026310.1","brown"
"13852","AC048344.3","darkolivegreen"
"13853","NEURL4","turquoise"
"13854","TMTC1","blue"
"13855","YTHDF1","lightyellow"
"13856","AC006538.2","plum1"
"13857","RBPMS2","turquoise"
"13858","SAXO2","lightyellow"
"13859","GOLGB1","blue"
"13860","GNPTAB","turquoise"
"13861","SON","grey60"
"13862","EMC2","turquoise"
"13863","RPLP0P2","turquoise"
"13864","RPS6KA1","turquoise"
"13865","STYXL1","black"
"13866","AC005531.1","saddlebrown"
"13867","PCBP2P1","blue"
"13868","SLC9B2","turquoise"
"13869","POLR3G","purple"
"13870","HTR5A","pink"
"13871","TP53TG1","black"
"13872","AL022237.1","darkred"
"13873","PPP1R3F","blue"
"13874","AC022483.1","magenta"
"13875","DMAC1","salmon"
"13876","ZNF195","lightgreen"
"13877","LAMTOR4","grey60"
"13878","BMPR1A","midnightblue"
"13879","ISCA1P6","yellow"
"13880","C2orf16","lightgreen"
"13881","MICAL2","pink"
"13882","ZBTB32","yellow"
"13883","NORAD","lightyellow"
"13884","AC078880.4","turquoise"
"13885","AC093063.1","salmon"
"13886","KRTAP1-5","blue"
"13887","GUCY2D","turquoise"
"13888","CDH7","turquoise"
"13889","DIAPH1","purple"
"13890","MAT2B","purple"
"13891","LINC01836","turquoise"
"13892","ASB4","turquoise"
"13893","IGHV3-62","blue"
"13894","TTC3","grey60"
"13895","SRRM2","turquoise"
"13896","RNU6-13P","magenta"
"13897","AC122683.1","blue"
"13898","IGHV3-22","turquoise"
"13899","OXCT1","purple"
"13900","MRGBP","lightyellow"
"13901","MAP4K2","cyan"
"13902","EBLN3P","salmon"
"13903","KRTAP9-10P","blue"
"13904","COA6","blue"
"13905","CABLES2","lightyellow"
"13906","TRMT11","brown"
"13907","CENPBD1P1","black"
"13908","NTPCR","turquoise"
"13909","KIF22","turquoise"
"13910","AC100821.2","turquoise"
"13911","RNA5SP193","blue"
"13912","ALOX5","pink"
"13913","CLDN24","blue"
"13914","BAD","cyan"
"13915","AC103982.1","darkgrey"
"13916","TCTN3","midnightblue"
"13917","IL31RA","turquoise"
"13918","AC097713.2","turquoise"
"13919","B3GAT3","cyan"
"13920","CYP4F34P","blue"
"13921","ZDHHC5","turquoise"
"13922","KDELR1","turquoise"
"13923","AC019118.1","lightcyan"
"13924","CADM2","magenta"
"13925","CSNK1A1L","brown"
"13926","RAD52","blue"
"13927","TMEM268","red"
"13928","RNU7-148P","white"
"13929","GTF2H5","turquoise"
"13930","AC013643.1","darkturquoise"
"13931","ATP13A3","turquoise"
"13932","MAP2K3","blue"
"13933","TMEM218","cyan"
"13934","AP001284.1","blue"
"13935","RGS19","steelblue"
"13936","NKX1-1","turquoise"
"13937","MIR5707","blue"
"13938","TBC1D16","lightyellow"
"13939","HDHD5","black"
"13940","MSRB1","turquoise"
"13941","SURF6","red"
"13942","RNU6-217P","blue"
"13943","TCHP","turquoise"
"13944","AC124944.3","turquoise"
"13945","LPCAT2","blue"
"13946","YBX1","turquoise"
"13947","AL360004.1","blue"
"13948","ZNF316","grey60"
"13949","AL138787.1","pink"
"13950","AC079228.1","darkorange"
"13951","AC079780.1","turquoise"
"13952","MIR548AB","brown"
"13953","TMEM17","turquoise"
"13954","VTI1B","tan"
"13955","AC089984.3","turquoise"
"13956","AL359853.2","plum1"
"13957","AL020989.1","blue"
"13958","RPSAP76","blue"
"13959","LRRC30","yellow"
"13960","USPL1","grey60"
"13961","ADAR","salmon"
"13962","PCDH8P1","darkgrey"
"13963","SPAAR","magenta"
"13964","GRB7","pink"
"13965","TBC1D10A","turquoise"
"13966","SUMO1P4","blue"
"13967","UCK1","red"
"13968","CUX2","darkgrey"
"13969","ZFP62","purple"
"13970","SAMD1","blue"
"13971","STX3","white"
"13972","INTS10","turquoise"
"13973","CFAP20","turquoise"
"13974","TNFSF15","turquoise"
"13975","KAT7","greenyellow"
"13976","NPRL2","blue"
"13977","H3F3A","turquoise"
"13978","RPL23AP49","blue"
"13979","TMEM201","blue"
"13980","CROCCP3","blue"
"13981","MLEC","blue"
"13982","AP2A2","lightgreen"
"13983","SUN1","black"
"13984","MRPL32P1","blue"
"13985","TCEA2","lightyellow"
"13986","DCLRE1A","midnightblue"
"13987","GRM4","pink"
"13988","WASL","black"
"13989","AL354793.1","blue"
"13990","CCDC142","blue"
