"","NA.1","NA.10","NA.11","NA.2","NA.3","NA.4","NA.5","NA.6","NA.7","NA.8","NA.9","NA"
"AC068775.1",0.933146714649619,1.39846601065106,1.06549460318245,0.99072099739816,1.11206125391977,0.792961531771798,0.442622980522286,1.46253154800078,1.21802039449505,1.76959683604271,1.21800752970264,1.11844167210224
"AC068831.1",2.64541679512479,0.883055257377372,2.75325555885291,1.29800339528322,2.19336538378857,1.59039835852248,2.53344284967162,1.45458552728331,1.55466660967459,1.76716250706889,1.85982568121514,0.597265585130279
"AC068870.1",1.3984393861575,1.2902676155022,0.337597734104043,0.774004583633768,0.975448727522754,1.01411131126192,0,2.17951411523588,0,0.596297372613648,0.116626786959595,0.272612737389288
"AC068870.2",1.52478500760542,2.94916620117886,4.14070818800001,0.804729592389582,1.78208522869326,3.26004961230247,3.45150817340606,1.92020188068072,1.04457526450441,1.72564654717551,2.23866406242747,3.07696911237007
"AC068888.1",0.785790158011859,0.822864480477204,0.556909465401443,1.10815054845882,0.689957197787584,0.772192810235095,0.483245134159731,0.968669899041084,0.195681206661555,0.853163310009769,0.396668939244855,1.01201689689896
"AC068944.1",1.88215289657969,1.57308334970367,1.31496313604544,2.26505078592,2.39328189463704,2.63634056595675,1.80274023568346,4.62687500330601,1.53642623691587,2.77815737002434,1.79532520810188,2.31935353224937
"AC068987.1",2.72037711923277,1.64825763201147,2.62528394807563,2.22469096952084,2.67095882094784,1.94528451175501,1.24649502241533,2.9946234772328,2.70124194841857,3.26944675411601,2.40901014532765,1.92395904784977
"AC069120.1",1.33701279418736,1.94765701426252,1.4969096489512,2.32833241548521,1.854571618069,2.28831590143483,1.33704549992137,1.94202294045635,1.00574042873095,1.75081839413277,1.54592885377715,1.64357421642915
"AC069148.1",0,3.05259573301276,2.26079457208416,2.46969203006669,3.07261515382765,3.85523366322376,3.8672429405135,3.40483068680834,0.621335475228057,2.44385038441861,1.52807880231258,3.6968566331855
"AC069154.1",0,1.11146751709891,0.509264167060696,1.16028124863795,2.28646650146816,0,1.00829142264636,2.31252263404493,0,1.69181337431705,1.3144498655029,0
"AC069209.1",1.42372502196268,2.15166177913167,0.582198925676019,3.464766145842,2.69282534267784,2.35095148290738,0.672599306477206,4.14078833347189,2.6041536819555,3.77442147010417,0.397821278464497,2.63902971298611
"AC069213.2",0,0,0,0,0,0,1.63824825619802,1.7518094645554,0,0,2.13375425741441,0
"AC069213.3",0.824061868851273,1.47168505275085,0.750834859783034,0.689652726456482,2.70154687923244,0,0,2.21928109494446,0,0.463314804104082,0.904708514725186,0.442639619288295
"AC069218.1",0,5.4959172725146,0,4.64493703575428,0,5.13607847077747,0,5.61619989681356,0,4.82407881757903,0,5.92219373095272
"AC069218.2",0,0,0,0,0,0,1.08678448917349,3.19967527935948,0,0,0,0
"AC069222.1",0.816193078262255,1.74968407266665,0.366203538085799,2.12829941175884,1.31184831332283,2.04581924016965,0.298837291211376,2.39388574491988,0.4532478140278,2.32390159910977,1.34367595243943,0.934953350062109
"AC069224.1",0.888841986057751,2.70058282414409,2.07313692623737,1.60062153172323,1.07487696858022,1.6511262043124,1.23433799959786,0.324992726528485,1.29062711827868,1.41937567331161,1.8201021165629,1.31539239254187
"AC069234.4",0,2.21015928767084,2.30087449686712,1.04102603797203,0,0,0,0,1.00247225113038,0.904111318700757,0,0.868886364575886
"AC069234.5",0.90903778921047,2.26810802769278,1.3538423604326,0,1.71409767424744,2.20491482731817,0,0,0,2.6271575583774,0,2.34810195683633
"AC069277.1",1.48013768578377,0.851639768082396,1.26171568839511,1.43549523838947,1.93200855957975,1.07310106575735,1.26355496300498,1.22305511686823,0.827125908909022,1.05051042947614,1.30893673206016,1.350880793021
"AC069499.1",0,1.835525880446,2.06318842144319,2.91908037342137,0.950156801845021,3.48076458520798,0,2.96538767234554,1.39199506719335,2.48146650421526,1.78097446505663,1.22502054337581
"AC069503.1",0.157883220231845,0.382064429703055,0.329112222987328,0.402749198913133,0.0268451925898098,0.228693135599936,0,1.13801246588361,0.372499456482588,0.750358206272522,0.0464660940186574,1.02693429489376
"AC069528.2",0.450815252650783,0.248107907394476,0,0.850015484969763,0.308346107264548,1.00419991620017,0.256047001750114,0,0,1.39114218541316,0,1.19050792886437
"AC069544.1",0.449458138269538,2.68318910488969,1.55764593264342,3.23776118957852,3.29068123274833,2.46215205288515,1.89114845863351,1.45152484724212,0.869993087857053,2.1996648831978,2.8074370898286,3.53150152237553
"AC072052.1",1.1331288553737,0,0,0,0,0,2.26025113490294,0,0,3.00710138569834,0,0
"AC072061.1",1.20642553007197,1.97330008604435,1.66584479992936,2.36774082487207,2.33198936621541,2.81779835422033,0.758995747092943,3.54446687102141,0.454292078757379,0.111501601564168,1.98580510365179,1.8441661546908
"AC073046.1",0.379940932749513,3.19673687535839,0,3.38791635470532,0.984487175601351,2.15131613723756,0,3.08879013562717,0.423416856589386,2.4831943561022,0.423411117406578,1.42504468378968
"AC073050.1",0.895846353987747,0.195948129391541,0.620135626962349,0.649995886288118,1.04083503259085,0.40640744894421,0.650902232760471,1.07415157376984,0.506860428224742,0.450924763397979,0.554342789723728,0.544303737691289
"AC073065.1",0.711105604515463,1.3585678049413,0.420900196169352,0.542151933103322,1.2167955769545,1.29614788522826,0.959310583679121,2.25693026778275,0.365686868420822,0.524497115019824,0.444256811506273,0.919020165978888
"AC073073.1",3.15167424053755,3.04655417767732,0,2.66297561238151,0,2.97239404071857,0,2.72579159902941,2.45009104931213,3.51954051752218,0,3.4974027626951
"AC073107.1",0.80425629664628,1.00734808002644,0.752663525673254,1.42169327285906,0.980667721223401,1.19452248900795,0.835055282565735,1.15947725755137,0.642478481421681,1.14640587884457,0.724938475422839,1.21745239217563
"AC073111.5",0.128401991675945,2.42782728267324,0.778178361761601,2.10278776512955,0.645577884231061,1.82302173385068,0.336660891372277,2.86707482278675,0.675512616280355,2.8124439935091,0.577029537863984,2.33199493519795
"AC073130.3",0,1.01795347784468,0.191648740328281,1.18605399077293,0,0,0,0,0,0,0,0
"AC073136.1",0.651939684916246,2.45958868446387,1.00907007210429,1.8980000615411,0.974450149607508,3.01818028986115,1.06269651272191,2.81418953030242,0.719636139902394,2.25190807142136,0.930138681412947,1.08296704783204
"AC073136.2",1.19555184306842,1.21423060645173,0,0.424580087178372,1.08244432404357,0,0,1.01489136285693,0,0.884193121295642,0,0.486417039323687
"AC073195.1",0,3.60676012038232,0.45314436653306,4.18787548665692,0.857148112653316,4.00296248359701,0,2.9849772350374,0.557184403809682,2.02511342282218,0.305321196022895,3.78756529502214
"AC073210.1",1.1783636090982,1.50548950877282,1.14120469318602,2.09945147827032,1.401187913953,1.89097931564165,1.28714373747992,0.806917523513291,0.731229371073355,1.25412803431811,1.4931951790954,0.667936124186428
"AC073254.1",0.318665392647674,0.73582630672483,0.273376032454767,1.0181859969535,0.418386259138753,0.936939678168819,0.335398506954586,1.55307230712262,0.128661830881923,0.755777003193121,0.286726074454207,0.720179934558385
"AC073261.1",2.00642935704968,2.67884346679478,0,2.53651469654605,0,4.43883248622299,2.06884521611371,4.24072016650486,2.14294871646214,4.11426574608407,2.61468097193728,1.26704316692667
"AC073263.2",0,0.927847274259133,1.62507465703215,1.16832325487521,0.818832205626785,0.852960329179299,0,1.18854388547616,0.736147479441234,1.29001320950708,1.78280348918742,0
"AC073263.3",0,0,0,0,1.07443527448449,0,1.23385452957485,0.813551498687177,0,0,0,0
"AC073314.1",0,0,0,1.03476578276081,0,0,0,1.46457818820912,0,0.648036081948538,0,0.822189140899145
"AC073335.1",0,2.67884346679478,0.919565953658554,0.485586273554811,0.725509901169782,3.21338528682122,0,0.67522330087106,1.09685518106237,1.57436043999235,0,3.30873380006759
"AC073335.2",3.38470651499254,4.7183739888751,3.10738192806055,4.81687630959354,3.67676013162558,5.04691242414536,3.93269099080874,5.01030786559826,4.21264156102028,4.61938256036573,3.07874145922783,4.96681797619805
"AC073342.1",1.04876281226758,1.53412824602089,0.735572275513984,1.32020738904357,0.66310886721916,1.09622971975293,1.03378768062334,1.67463228178234,0.611414252473142,1.59344077085996,0.49104733937328,1.11497824270197
"AC073342.2",0.266477903246141,0.830539546639333,0,0.111963248555331,0,0,0,1.48823366055494,0.545324002470633,0,0,1.09404705611262
"AC073342.3",3.83230357613508,0,0,0,1.15645708496532,0,0,0,1.65170041675888,0,3.0869559629877,0
"AC073346.2",0,1.94831902879118,0.557547977246178,0.939268693229047,0.157386339270441,1.20003145197867,0,2.43869663160944,1.14096604886219,2.93149594354887,0.379972327172763,0.658955371861391
"AC073349.2",3.30511836077464,4.14752126197643,3.47177912127538,4.38161073171922,3.96811019596672,4.16747830324692,3.83455326867432,4.15050181627771,2.56073808767662,3.81781315151358,3.34416048875063,3.09404122147062
"AC073352.1",1.96277449343083,1.31183557597638,0,2.06014201572306,1.52740017518576,2.10808692960853,0.821445183508612,0,0,1.27777993543343,0.495823845956026,0
"AC073352.2",0,0,0,0,0,0,0,1.98590373168164,0,1.78801474030925,0,0
"AC073389.1",1.72098532660473,3.45764437646458,1.3941482320447,2.52369147359044,2.37221987604157,3.4136193424823,1.77896591662628,2.74909331434615,1.62296156568234,1.23558430667667,1.73986467666046,3.69927372018544
"AC073389.2",0.0984565950445512,0.988817734936593,0.108683173448901,1.10088042324594,0.229037653582136,0.965096392288945,0.292021392724823,1.50248416321543,0.286751097384279,0.92804628950218,0.163419046924804,0.904886748206028
"AC073389.3",3.7122620042191,3.26167967596492,3.32183740909251,3.02614367317979,2.33893626477184,3.31096289115003,2.23934487431991,3.03266370954098,1.21813614000645,2.27492177087059,0.733978518327454,2.98505338615638
"AC073476.3",1.91360000317993,0.376348151478736,1.11224598876899,0.231212061308528,1.9045847250143,0.551856313643313,2.18501212549019,1.08641482114111,0.7308479688269,0,2.01815994807054,0
"AC073517.1",0.126595775840329,0.665824954272431,0.649832695095128,0.77518889487725,1.09221212844053,0.758384642486059,0.133712443481301,0.882397693049705,0.603281143265231,1.0889077890181,0.553108442713637,0.377676951380409
"AC073534.1",0,1.30503559246388,0,1.3362829036129,0,0,0,3.75597973190154,1.06009867872785,1.7466266406358,0,2.04515703739205
"AC073539.1",1.36146695046592,0.739043630782218,0.825995978930501,1.25541369294902,1.49186914220359,0.968168804899925,0.797924886544721,2.49975548335985,0.671096396771879,2.03071525956775,0.990680597806267,0.314813755212889
"AC073578.4",2.18655036282545,1.89752715520562,2.2563454363622,2.4650845023084,3.89192805516077,1.97162449265928,2.46296803157504,4.73941050128421,2.32812689371186,2.86517139753473,2.63874734003538,2.57704466849343
"AC073585.1",0.622912002178657,0.757525182585279,0.163037336076659,1.45490566175878,0.917987773265735,0.898189341572088,0.192751380334488,1.34097721564849,0.310533395256952,0.717780724653109,0.420520797001854,0.271125172206045
"AC073610.1",0,0.958623648757282,0,0,0,0,0,2.09850092275168,0,0.931001535574648,0,2.15008726993681
"AC073611.1",0,1.04897511140654,0,1.15383907205905,0.192699962320777,0.380283673774187,0.302085652472889,0.176979704317535,0,0.623569686308984,0.583115107762039,0
"AC073834.1",0.436958675825281,0.57979562757799,0.503878088300701,0.760602199711097,0.514965808989169,1.21094777491965,0.0355835825160941,1.4735282932368,0.146391331558505,0.701348676230973,0.214365804656918,0.893296877223287
"AC073869.1",0.837683397345606,3.08169031728079,1.34572757201495,3.34934124040405,1.18279493359208,3.16365221557071,1.08122589178454,3.1257795199849,1.15172751075178,3.18309110556508,1.02497094310204,2.85550906352117
"AC073869.3",0.267155502682132,2.13167063545783,0.623761880711073,0.404565975814738,0.731848904137234,1.08110757898931,0.719159199514461,0.785921091321506,0,1.67810851614179,0.299022090641531,1.33180539234475
"AC073911.2",0.832088086143313,0.262525770724022,1.62037960616397,0,1.00987703105858,0,0,0,0.913310046157479,0,0,0.788589507776292
"AC074019.1",1.87397626247713,1.83050891817504,2.51716069587992,2.15246187944378,2.94664651272062,1.24512966895749,1.46672800800713,2.61814707944101,1.52907596325294,1.20805980813644,2.19640613478945,1.8010712985941
"AC074117.1",3.07833408378882,3.93248657385865,2.8482471676973,4.50167657904862,3.8019967149009,4.09767286174024,2.55089288224568,4.43072966739176,2.68129345968136,4.21051442425591,3.18924480906301,3.99645330433534
"AC074134.1",0,0,0.663728907482621,1.03476578276081,0.514183858271001,1.83207824349968,0,1.11983320107204,0,0.57146204725519,0,1.15635710602369
"AC074138.1",1.08473627860075,0,0.803327745170314,0.919779448017721,2.15672233440874,2.35006102956603,0,1.11364339005696,0.7088988195227,1.90892127018612,1.37092601751443,1.85302008660869
"AC074143.1",0,0.822464893925141,0,0.309183696486552,0,0.0957871722944399,0,1.11008213557605,0,1.0756077825095,0,0.505986327970295
"AC074338.1",0,1.99770972850139,0,0,0,0,0,0,0,0,1.21724419809616,0
"AC078842.1",1.83219947105278,1.83243253724649,1.37410651976062,2.82405107520017,2.2401099306076,2.94626371188168,1.22375039467688,1.09345268832224,0.64388007806475,1.90424932318111,1.49434538358509,1.57410445160263
"AC078846.1",4.06386318477233,2.94217719534503,4.02333370230491,3.49759635165531,4.68460437171365,3.19782482827561,4.26550012555762,3.39408160553659,4.00002805638625,3.00817108107381,3.67033926746798,3.33048658476001
"AC078880.4",2.31233992851563,2.03470181259007,1.41432004953167,1.96598164296274,2.48835670968614,1.94953713759127,1.07406976124361,4.27301177107451,2.10741903058846,2.16657127413236,1.75003837072416,2.20186654141289
"AC078909.2",2.70153820688073,0.955099952966619,2.74243890442313,0.448864222122158,0,0.878618268705509,1.55728598094095,3.19619227227045,1.62173705408828,1.70270557197899,0.603459234685539,3.12065904441468
"AC078993.1",3.61384276335236,4.57460121459984,3.11328418334769,5.76291680295554,4.62545366845557,5.6294809963536,3.68979319479538,3.40362568928999,3.22095923457594,4.24653730299456,3.54117585112626,5.02780332612085
"AC079054.1",0,0,0,1.65260236408142,0,0,0,2.88668672251094,0,0,0,0
"AC079089.1",2.02264857968018,2.08156053660733,2.18177777519994,2.04974756807437,1.92498167485223,2.04261876736185,1.87539647483314,2.11216538626225,1.82238031695365,2.05887053394222,1.47178061408141,2.19078832445967
"AC079089.2",0,0,0,0,0,0,0,0,0,1.08715870933858,0,1.37820592518437
"AC079148.1",2.04300869085205,2.38394701246665,1.91306325982648,1.64537680605387,1.11006877526768,1.15224449844354,1.74869285115344,1.37139787781331,1.3301764398902,1.86002268871004,1.59410933346261,0.87286572755798
"AC079150.2",6.05619014600292,3.22993150759351,4.137214459516,1.51715401302507,5.10657453402575,0,3.98835736909551,0,4.07899482804796,0,4.91410896917482,0
"AC079228.1",0,0.34155015550877,0,1.33524424278229,0.294117176916466,0.562929855733664,0,1.40722946114803,0,0.752309000585524,0,1.09477792064182
"AC079250.1",2.97762232025688,4.38380909653834,0,4.89350644029297,1.47867705466958,4.99094129460361,1.9681518357003,5.0004015324883,1.73797572577337,5.41212541802535,1.35450162958354,5.92174330076784
"AC079305.3",0.92800685708619,1.07176735495572,0.562266794684334,1.34085068068586,1.17371598335576,0.881741168051827,0.631396849259464,1.31109983893744,0.498879991729825,1.32438104689674,0.68272553182751,0.958234864467161
"AC079328.1",0.468399048866422,0.258486082654614,0,0.204866903060912,0,0.43359708324749,0,1.80873882417605,0.520304172947747,1.21406365112619,0,0.441037138996446
"AC079341.2",0.852590862881414,1.7079840088573,1.27989019655722,1.26918523238107,1.41951283013266,1.34856496394082,0.889994755403142,3.47699821141587,1.06670998168648,1.53665849205041,1.40160371980906,0.808293415956022
"AC079447.1",1.12736211354624,1.61555686637873,0.964703435767789,1.66746281354104,1.37955208652161,1.56926992062793,0.913142071161155,1.82325696236091,1.32631707987077,1.79819095049773,0.967644892593124,1.65209417722295
"AC079598.1",1.23662738480761,0.353401443987114,0,0,1.04083782891185,0.168623053304294,1.10370112618974,2.07698055572424,0.942177603772119,0.180610036049895,1.25224473451751,0
"AC079610.1",0.192984244151385,0.424046005702756,0.631964916354913,0.382551040273353,1.40195352043168,0.335302781714401,0.489681869727637,1.8152624773833,0,0.40962139915925,0.31388824089289,0.530825663601875
"AC079766.1",0.89155898052002,1.20941643948617,0,2.02205009796109,1.91750568382404,0,0,0.592050061215797,0,0,0,1.37543137838826
"AC079777.1",0,1.25515155556056,0,1.39849825103606,0.165380568797826,0.424170186349443,0,0.916455989967082,0,1.76117680993752,0.397821278464497,0.606833130738884
"AC079780.1",4.07695221160758,1.23490146810779,2.50850670662541,1.2651015379041,3.63919318380465,0,2.24361129319117,1.0332568829359,2.32029140124265,2.41573401785603,2.58323877164618,0
