"","TAPbyQNP","AveExpr","F","P.Value","adj.P.Val"
"Cdk1",1.66594045891248,2.52889355393072,0.641527281519048,0.423158286971743,0.999980049953172
"Sat2",-1.66549462780368,5.75568083789978,0.641183962468218,0.423282392154449,0.999980049953172
"Rabep2",-1.66516033442313,2.32341473849362,0.640926595029653,0.423375462760961,0.999980049953172
"Pdcl3",1.6649787395907,2.58753713889253,0.640786809558198,0.423426025590831,0.999980049953172
"Pip5k1a",1.66483541919828,1.97998256255246,0.640676497201469,0.42346593387252,0.999980049953172
"Kmt5c",1.66441196867792,4.69092857539836,0.640350626798774,0.4235838586515,0.999980049953172
"Tm9sf4",1.66436345945919,2.12985907004717,0.640313301357069,0.423597368986308,0.999980049953172
"Ccdc62",1.66410137209282,1.3968210676076,0.640111656923342,0.42367036747433,0.999980049953172
"AABR07001905.2",1.66390459793977,2.90461053216429,0.639960283955029,0.423725179286142,0.999980049953172
"Dcaf13",1.66386179811169,2.26265427515534,0.639927361589289,0.423737101808348,0.999980049953172
"Pola2",-1.66374186617045,1.60880531308233,0.639835112383489,0.423770511661684,0.999980049953172
"Dusp7",1.66325282912759,3.82277176757747,0.639459023892143,0.423906760345035,0.999980049953172
"Hspb2",1.66296166067889,2.01366559252093,0.639235156550351,0.423987893807006,0.999980049953172
"RGD1308706",1.66280425877408,2.38360239099885,0.639114153075799,0.424031757290813,0.999980049953172
"Spen",1.66175480282577,2.18458584419419,0.638307671510045,0.424324278974262,0.999980049953172
"Tcte3",1.66165770758421,3.34613360093281,0.638233081893304,0.424351348923802,0.999980049953172
"Degs1",1.66151361434656,3.53545629492409,0.638122395940022,0.424391523676818,0.999980049953172
"Spop",-1.66123727056319,3.06687745794872,0.637910147913829,0.424468577532948,0.999980049953172
"Zfp365",1.66106075032998,2.11272450906909,0.637774588632181,0.424517801536488,0.999980049953172
"AC094217.1",1.66097725177122,8.76747420566558,0.637710470663608,0.424541086904148,0.999980049953172
"Pcdh8",1.66063773874779,1.33713851734127,0.637449794147167,0.424635775096036,0.999980049953172
"Pcdh7",1.66003591464652,3.05890279067751,0.636987847359813,0.424803650635777,0.999980049953172
"Btrc",-1.65979433001302,2.56485584015907,0.636802459469391,0.424871050253416,0.999980049953172
"Cramp1",-1.6597442249606,3.08885713729204,0.636764013092705,0.424885029827787,0.999980049953172
"Stx1b",-1.6579956489562,2.45823615955285,0.635423030854923,0.42537306008171,0.999980049953172
"Zfp787",1.657631190833,3.59471886356728,0.635143706078569,0.425474822110335,0.999980049953172
"Map3k12",1.6574510575154,3.32389303571507,0.635005672567718,0.425525123210321,0.999980049953172
"Ska1",1.65697479360333,1.65251726905417,0.634640790801609,0.425658133645714,0.999980049953172
"Pde10a",1.65585023199275,3.21373923101577,0.633779642536891,0.42597229620042,0.999980049953172
"Snx5",1.65579856785738,2.80296950883945,0.633740094073156,0.425986732573918,0.999980049953172
"Kat8",-1.65526558115476,3.67981593864359,0.633332169237085,0.426135680309452,0.999980049953172
"Heca",1.65524372445181,5.71736459443709,0.633315443870645,0.426141789002224,0.999980049953172
"Fam8a1",1.65466163451541,2.49462829315021,0.632870093471655,0.426304495125533,0.999980049953172
"Pcdhga3",1.65349205520423,2.91186201228883,0.631975735187934,0.426631526148115,0.999980049953172
"Nefm",1.65314898187686,2.01433618062177,0.631713512548425,0.426727482071722,0.999980049953172
"RF00136",1.65303292013713,1.70520141716326,0.631624814921792,0.426759946817851,0.999980049953172
"Rasa3",1.65231288984794,2.16572699415081,0.631074686798133,0.426961385590279,0.999980049953172
"Vash1",1.65227484352594,1.62678432568352,0.631045624754907,0.426972031134256,0.999980049953172
"Dgat2",-1.65206732292861,3.0402207260941,0.630887119961672,0.427030099118892,0.999980049953172
"Abcf1",1.65179074051838,3.12269155780903,0.630675896518895,0.427107498991239,0.999980049953172
"Agpat5",1.65169104844109,2.15748409046298,0.630599771267248,0.427135399205009,0.999980049953172
"Noa1",1.6512342673623,2.06217437992071,0.630251030243322,0.427263249319892,0.999980049953172
"Lonrf1",1.65039675194105,1.23547198119015,0.629611858558803,0.427497722457995,0.999980049953172
"Selenom",1.65002192883927,2.17967416967854,0.62932590759439,0.427602683243312,0.999980049953172
"Ptdss1",1.649558177815,1.8454740119871,0.628972203785057,0.42773256706341,0.999980049953172
"Usp14",1.64815523958922,2.12231066330767,0.627902785418415,0.428125631048559,0.999980049953172
"Dtwd1",1.64811523599771,1.3453595574751,0.627872305205027,0.42813684201588,0.999980049953172
"AABR07028414.1",1.64801657615044,3.13699225532754,0.627797135786915,0.428164492071706,0.999980049953172
"Slc35b3",1.64782596859353,1.78613487184643,0.627651923705937,0.428217914006929,0.999980049953172
"Uvrag",-1.64735104056014,2.1815960228814,0.627290178542872,0.42835103984385,0.999980049953172
"Eif3d",1.64649743761195,3.75468647172841,0.626640264827346,0.428590371583268,0.999980049953172
"Prpf38a",1.64623924007549,2.77403251715669,0.62644374549761,0.428662779887734,0.999980049953172
"Klhl9",1.64498168750924,4.20440827645611,0.625487037592651,0.42901554664937,0.999980049953172
"Tmem135",-1.64465183610353,1.95583520363196,0.625236217665877,0.4291081040052,0.999980049953172
"Pus1",1.64444118886638,2.25857151163386,0.625076067238204,0.429167218364527,0.999980049953172
"Rab30",-1.64441076544254,1.47017443485848,0.625052938678372,0.429175756542565,0.999980049953172
"Ube2k",1.64426523659699,2.23321243645369,0.624942310349484,0.42921659983327,0.999980049953172
"Cab39",1.64356511177324,2.71887358024216,0.624410225301607,0.429413124425819,0.999980049953172
"Apobr",-1.64330044368659,1.32167911604686,0.624209140291752,0.429487430206995,0.999980049953172
"Sec61g",1.64320305077364,2.87907424559047,0.624135152914485,0.429514775227091,0.999980049953172
"AABR07002493.1",-1.64275335541733,1.5637499221338,0.623793585541818,0.429641049365747,0.999980049953172
"Nipbl",1.64253885962536,2.73081650869599,0.623630697590991,0.429701287228851,0.999980049953172
"Olr1404",-1.64248330235389,0.821241651176945,0.623588510906872,0.429716890438881,0.999980049953172
"Asb3",1.64215535262635,1.33127255974235,0.62333951566237,0.42980900153197,0.999980049953172
"Rab23",1.64189353217833,1.95389749359858,0.623140764648112,0.429882547155851,0.999980049953172
"Ppp1r37",-1.64087695945446,1.58197293918287,0.622369372609194,0.430168172716586,0.999980049953172
"Cluap1",-1.6408154940718,2.77580705616465,0.622322746986301,0.430185446123773,0.999980049953172
"AABR07062799.2",1.64071403223237,1.53761030250628,0.622245785184533,0.430213960480006,0.999980049953172
"Pbk",1.64053824949309,2.08929958694368,0.622112460050352,0.430263364228177,0.999980049953172
"Pde7b",1.64039848346987,2.33781055099383,0.622006462545336,0.430302647826674,0.999980049953172
"Id3",1.64007362872296,4.32884527623324,0.621760130027413,0.430393961776179,0.999980049953172
"Otud6b",1.63977896518086,3.24790378414007,0.621536733247119,0.430476798957941,0.999980049953172
"Rab5if",1.63957908823623,3.32094807831111,0.621385221007431,0.430532994558497,0.999980049953172
"Lilrb2",1.63929128596092,1.68982498208304,0.621167091384039,0.430613917930593,0.999980049953172
"Hacd2",-1.63922905098502,1.87649505230561,0.621119927606039,0.430631418133225,0.999980049953172
"Tpd52l1",1.63788156076847,2.13815879359457,0.620099192857176,0.431010427669771,0.999980049953172
"Cip2a",-1.63775518186414,2.36364167383821,0.620003502869538,0.431045984275609,0.999980049953172
"Atraid",1.6377414282819,1.94956328017402,0.619993089550801,0.431049853937853,0.999980049953172
"Inip",1.63744262360383,1.59389724367662,0.619766875653606,0.43113392960388,0.999980049953172
"Cd200",-1.63641491376887,1.40897507568484,0.618989149921433,0.43142317233158,0.999980049953172
"Dalrd3",1.63638778029878,2.99938861467791,0.618968623117131,0.431430810406828,0.999980049953172
"Xrn2",1.63594883119297,2.63380926341954,0.618636600002916,0.431554385527099,0.999980049953172
"Cdk13",1.63579987497969,2.09054410968896,0.618523949083314,0.431596325077887,0.999980049953172
"Acp6",1.63555182511368,1.60657302482497,0.618336379500373,0.431666170306696,0.999980049953172
"Il21",1.63554143273728,1.15669241907834,0.618328521646062,0.431669096707672,0.999980049953172
"Sdcbp",1.63529251777176,2.72447376008731,0.618140327684601,0.431739192388841,0.999980049953172
"Ptpn11",1.63505709933847,2.55978044940306,0.617962364230121,0.431805493448878,0.999980049953172
"Pdcd2l",-1.63502304599285,2.46304390121206,0.617936623885221,0.431815084405118,0.999980049953172
"AABR07013425.1",-1.6345895785515,2.40628282247927,0.617609020061136,0.431937179149889,0.999980049953172
"Mbp",1.63408263278134,1.57802034829172,0.6172259933571,0.432079995901027,0.999980049953172
"Aggf1",1.63400752359394,2.06200239264386,0.61716925414889,0.432101157985965,0.999980049953172
"Mpc1",1.63381467691537,6.73394116931098,0.617023585275634,0.432155495470509,0.999980049953172
"Fastkd3",1.63360374663882,1.89881267500455,0.616864276443354,0.432214932815406,0.999980049953172
"AABR07030039.1",-1.63348740017747,1.3453580813393,0.616776412516632,0.43224771972581,0.999980049953172
"Zbtb21",-1.63347620113857,4.27121455022308,0.616767955421264,0.432250875736941,0.999980049953172
"Zfp652",-1.63329343166037,3.58981104989602,0.616629942941094,0.432302384052519,0.999980049953172
"Trim33",1.63322577340598,2.2125482366292,0.616578856907663,0.432321452485084,0.999980049953172
"Ddx24",1.63292361266687,2.49301535028294,0.616350733286225,0.432406617760769,0.999980049953172
"Zfp800",1.63182991552802,2.11356753812614,0.615525372835668,0.432714962108032,0.999980049953172
"AABR07028902.1",1.63124831160308,1.35276791394688,0.615086689645714,0.4328789846266,0.999980049953172
"Zfp51",1.63062824765685,4.2214777589434,0.614619169660569,0.433053893167832,0.999980049953172
"Chd9",1.63016133577988,1.9667498693269,0.614267241617111,0.433185627334275,0.999980049953172
"Cisd3",-1.62990534775052,1.42656967520273,0.614074337134649,0.433257861442626,0.999980049953172
"AABR07001444.1",1.62975653346396,2.77622254255805,0.613962209319673,0.433299856715137,0.999980049953172
"Tmem97",-1.62970921492952,4.88558628780321,0.613926558141596,0.433313210461002,0.999980049953172
"Elp3",1.62947357671851,1.84151491260295,0.613749036782489,0.433379713376341,0.999980049953172
"Crtc3",-1.62939286278833,1.71271402440879,0.613688235710647,0.433402494195534,0.999980049953172
"Add3",-1.62895485902379,2.57886515856956,0.613358343963458,0.433526129102531,0.999980049953172
"Eif5a2",1.62841725821954,2.32287647389238,0.612953559846654,0.433677905045761,0.999980049953172
"Thrap3",1.62824095806239,2.79140529772518,0.612820844526141,0.433727684953303,0.999980049953172
"Smarca2",-1.62815459701695,3.08134391291403,0.612755838858506,0.433752070963118,0.999980049953172
"Acsm3",-1.62791053650303,1.57159405415083,0.612572148321416,0.433820991297697,0.999980049953172
"Dcaf8",1.62740825339568,1.97882521100966,0.61219419490443,0.433962851119449,0.999980049953172
"Nfu1",1.62738457848515,1.98978295334939,0.612176383101722,0.433969538286169,0.999980049953172
"Map2k2",1.62733759420321,2.72483569014101,0.612141035276801,0.433982809546551,0.999980049953172
"Dbt",1.62706130756058,2.55411204010319,0.611933196368569,0.434060854687559,0.999980049953172
"Riok2",1.62605586646622,5.52305653031017,0.611177142888314,0.4343449390156,0.999980049953172
"Mgrn1",-1.62569045221857,2.62722771371635,0.610902481056208,0.434448212307274,0.999980049953172
"Uba1",1.62546118033748,3.62252077968635,0.610730181484362,0.434513016314919,0.999980049953172
"Mettl21a",1.62491227067051,1.66791901599364,0.610317770408764,0.434668189057661,0.999980049953172
"Rras2",-1.62475370908096,1.80268741455684,0.61019866461343,0.43471301921404,0.999980049953172
"Sulf2",1.62386603964013,2.8071809790532,0.609532093747554,0.434964039513882,0.999980049953172
"AABR07025900.1",-1.62349878448191,2.02778691837778,0.609256420155567,0.43506791851744,0.999980049953172
"AABR07004304.1",-1.62318219899911,1.44693337655624,0.609018830902521,0.435157476972553,0.999980049953172
"Lpcat2",1.62312065911358,1.51296504001041,0.608972652181861,0.43517488714569,0.999980049953172
"Stn1",-1.62256532122577,3.026688727032,0.608556013122113,0.435332015283352,0.999980049953172
"Rita1",1.62238216857233,2.37155301957113,0.608418635160844,0.435383843948363,0.999980049953172
"Mbd1",1.62235136257108,2.40153706923387,0.608395529917638,0.435392561801735,0.999980049953172
"Capn1",-1.62130406915544,1.66207663590462,0.607610295611161,0.43568899741712,0.999980049953172
"Prmt7",1.62129312711884,1.45327404557399,0.607602094223422,0.435692095166687,0.999980049953172
"Nthl1",-1.62118523039244,3.09549169093762,0.607521225323923,0.435722641991991,0.999980049953172
"Kif5b",1.6206653415738,3.45951606065127,0.607131642636921,0.435869845910661,0.999980049953172
"Sdhc",1.62052064044332,2.26475140511748,0.607023231960366,0.435910822412935,0.999980049953172
"Nop16",1.62039038846571,2.89708667224217,0.606925654926273,0.435947709099991,0.999980049953172
"Tnrc6a",-1.62037807980493,4.75491865915308,0.606916434415355,0.435951194942194,0.999980049953172
"Cenpt",1.61991741117003,2.35374309009657,0.606571394420184,0.436081668958148,0.999980049953172
"Setd4",-1.61991560205611,3.30106398283261,0.60657003959045,0.436082181393293,0.999980049953172
"Rnf216",1.61959953423848,1.76431197630577,0.606333362364702,0.436171713564408,0.999980049953172
"Setd2",1.61929024038852,2.42072779098624,0.606101802316307,0.436259337137949,0.999980049953172
"Trip11",1.61796695683283,2.35795483181901,0.605111594615687,0.436634340586777,0.999980049953172
"Nup160",1.61754471646617,1.79011099233525,0.604795804232836,0.436754037755003,0.999980049953172
"Ndufaf8",-1.61752866992784,5.17041888342594,0.604783804773637,0.436758587018279,0.999980049953172
"Oxnad1",1.61726797448414,2.16502012371501,0.6045888757069,0.436832499131952,0.999980049953172
"Ntan1",-1.61725882415038,2.55761049168953,0.604582034324473,0.436835093556368,0.999980049953172
"Tor1aip2",1.61658971531913,2.7361431321036,0.604081870109621,0.437024832248056,0.999980049953172
"AABR07041586.1",-1.61571163578868,1.57476358679504,0.603425812653532,0.437273900591059,0.999980049953172
"Tmem42",1.61552324117382,2.28374329958785,0.603285099987621,0.437327349600778,0.999980049953172
"Prc1",-1.61551902381385,5.29228735991198,0.603281950212932,0.437328546141459,0.999980049953172
"Cep192",1.61549677761506,1.52625295205561,0.603265335567624,0.437334857818338,0.999980049953172
"Pde8a",-1.61517255499793,2.71801521707489,0.603023214826302,0.437426851996477,0.999980049953172
"Hmgb1",-1.61419248524768,7.09801912135513,0.602291620543124,0.437705002436149,0.999980049953172
"Klhl17",1.61413019317841,1.63924344103198,0.602245136288269,0.437722684786534,0.999980049953172
"Cops4",1.61406985300746,2.36062736384685,0.602200110310316,0.437739813459046,0.999980049953172
"Pacsin2",1.61397057901067,1.9498058108974,0.602126035482364,0.437767995056559,0.999980049953172
"Cdkn1b",1.61311840740021,4.44428067456962,0.6014903618728,0.438009949850126,0.999980049953172
"Twnk",-1.61301338971694,5.12646224630152,0.601412047636391,0.438039772560764,0.999980049953172
"Zfp606",1.6123286890366,3.86559650432363,0.600901574701743,0.438234241109153,0.999980049953172
"Ap1g2",1.61197546428936,1.00647950633547,0.600638315654955,0.438334583336996,0.999980049953172
"Myadml2",-1.61145998396554,1.40573578681088,0.600254230741331,0.438481041976267,0.999980049953172
"Ehmt2",1.61140875057575,2.54024736658016,0.600216063401883,0.438495599980325,0.999980049953172
"Car11",-1.6113628071687,4.45751219665683,0.600181837972991,0.438508655068306,0.999980049953172
"Cpox",-1.61041712368936,3.87651714814982,0.599477570139878,0.438777426186081,0.999980049953172
"Vom1r2",1.60957200032467,1.98544521905107,0.598848541105082,0.439017697355865,0.999980049953172
"Kctd20",1.60880116383978,1.70973457934232,0.598275092052805,0.439236914427795,0.999980049953172
"Otx1",1.60771408304108,1.44274202149717,0.597466845952441,0.43954617457418,0.999980049953172
"Golm1",1.60733036172582,1.61924904902133,0.597181679072389,0.439655368067785,0.999980049953172
"Gkap1",1.60703549077212,1.71980571437688,0.59696258860649,0.439739288474448,0.999980049953172
"Cnot4",1.60688026751981,1.91928311841863,0.596847273170185,0.439783468775511,0.999980049953172
"Spry1",1.60671648792894,3.31321432217086,0.5967256133022,0.439830087179753,0.999980049953172
"AABR07052519.1",1.60616823539148,2.33060041851855,0.596318446864204,0.439986163023534,0.999980049953172
"Mob1a",1.60552804824723,5.60838334891398,0.595843179933826,0.440168450905998,0.999980049953172
