"","M"
"Whrn",2.54112343308219
"Fam183b",2.58496250072116
"1700045I11Rik",2.32192809488736
"2210409D07Rik",3.30561757535425
"Klk1b7-ps",2.8073549220576
"4930569F06Rik",2.58496250072116
"Sox6os",2.9678924870096
"1700116B05Rik",2.58496250072116
"1700066C05Rik",4.81415767362945
"Gm15247",2.58496250072116
"Tmsb15a",3.68010051181064
"A430105D02Rik",3.41536537195543
"Cby3",2.58496250072116
"6030458E02Rik",2.80135577134598
"4931406H21Rik",3.06531238062359
"4930548F15Rik",2.32192809488736
"3110054G05Rik",2.58496250072116
"2900042E19Rik",2.67077966228594
"1110004M10Rik",2.58496250072116
"4931428A05Rik",2.62202790427723
"5730596P11Rik",2.98692184110206
"5830468K08Rik",3.06708263779988
"4930573O21Rik",2.58496250072116
"2510003E04Rik",3.00826644177427
"4933413I22Rik",2.58496250072116
"LOC102642155",2.62202790427723
"4930599N24Rik",2.62202790427723
"2610301H18Rik",2.58496250072116
"2310061A09Rik",2.58496250072116
"2610012C04Rik",2.9678924870096
"2900024J01Rik",2.58496250072116
"4932430A15Rik",2.58496250072116
"9030405F24Rik",2.58496250072116
"Wdr37",2.58496250072116
"4833422B07Rik",2.73070735370718
"4933424C09Rik",2.58496250072116
"3110037L02Rik",6.3242107136198
"5730410E19Rik",3.22887883407035
"Supv3l1",2.76144478223009
"5830487K18Rik",2.8073549220576
"5730507A11Rik",2.97285037757527
"Gm9939",2.58496250072116
"Tnks",2.62202790427723
"9430063H18Rik",2.73322411494545
"4933429H19Rik",2.58496250072116
"Sec62",4.1443368334938
"Bag5",2.8073549220576
"4633401L03Rik",2.9036774610288
"5830490A12Rik",2.58496250072116
"4933411E06Rik",2.8073549220576
"6430711C07Rik",2.45344529780426
"4930466F19Rik",3.43805526911314
"2510019K15Rik",2.47200548262887
"1700008H02Rik",2.58496250072116
"5830426C09Rik",2.58496250072116
"3222402N08Rik",2.65413541726763
"Adam1b",2.69615871138938
"2810403D21Rik",3.48622479465046
"4930402H05Rik",2.58496250072116
"5830420C07Rik",4.12805683970281
"0610042E11Rik",2.58496250072116
"1500005C15Rik",3.06052372069023
"4933404M09Rik",2.32192809488736
"2210416J07Rik",2.58496250072116
"LOC102635255",2.62202790427723
"2210411G17Rik",2.47200548262887
"9030420N05Rik",2.58496250072116
"4933407A17Rik",2.77028951850153
"2300010F08Rik",2.58496250072116
"9130009M17Rik",3.80499124940864
"5530400K19Rik",2.58496250072116
"4921521C08Rik",2.58496250072116
"4833406M21Rik",2.89060035629096
"4631422I05Rik",2.58496250072116
"9030407C09Rik",2.73322411494545
"4930517G19Rik",3.96872355368487
"4921527H02Rik",2.58496250072116
"5830431M20Rik",2.58496250072116
"2900024I21Rik",2.62202790427723
"2810047J09Rik",2.86422334230484
"2810403G07Rik",2.58496250072116
"5730405A17Rik",2.58496250072116
"5330428N10Rik",2.58496250072116
"4930505O19Rik",2.58496250072116
"4933425M03Rik",2.40960623016529
"6430709C05Rik",2.58496250072116
"1810015A16Rik",2.58496250072116
"4833412K13Rik",2.58496250072116
"5830424K16Rik",2.9036774610288
"4933408K01Rik",2.58496250072116
"4930445G23Rik",2.58496250072116
"5830433D23Rik",2.72826622437978
"5830415G21Rik",2.8073549220576
"5830437K03Rik",3.11789318868015
"4933402E15Rik",2.58496250072116
"1700017H01Rik",2.32192809488736
"4933430H06Rik",2.58496250072116
"2900060K15Rik",2.65413541726763
"4833420L08Rik",2.85534967209201
"9530071P10Rik",2.73070735370718
"4930443G03Rik",2.58496250072116
"LOC102633149",6.07757744170782
"6030442H21Rik",2.58496250072116
"4933403J19Rik",2.45344529780426
"Zfp711",3.15374664600098
"4930403O18Rik",2.8073549220576
"9130214F15Rik",2.40960623016529
"2210409O19Rik",2.58496250072116
"2900011L18Rik",3.48933186965398
"6330571C24Rik",2.49728436544323
"4930551I15Rik",2.32192809488736
"9530025H10Rik",2.58496250072116
"4933404I11Rik",2.58496250072116
"C030007D22Rik",2.65909330783331
"E130112B07Rik",2.58496250072116
"6430710M23Rik",2.94677180001045
"0610040A22Rik",2.49728436544323
"Slc9a3",2.58496250072116
"1700081H04Rik",2.58496250072116
"2610105M22Rik",2.58496250072116
"9430087J23Rik",3.76144056424426
"9430032J07Rik",2.58496250072116
"1700048O20Rik",2.58496250072116
"1700037N05Rik",2.93359320484526
"Intu",2.32192809488736
"4933435C09Rik",2.58496250072116
"4930556A17Rik",2.58496250072116
"A930028O11Rik",2.943629682962
"4833420D23Rik",3.10740953125154
"6720420G18Rik",2.58496250072116
"8030476L19Rik",4.30867944383533
"9030218A15Rik",2.66395103210989
"4930401B11Rik",2.58496250072116
"2310058F05Rik",2.8073549220576
"3110067C02Rik",2.58496250072116
"2900060N12Rik",2.71653466973122
"Slc12a6",3.41954492347898
"C030011G24Rik",2.65413541726763
"Pip5k1bos",2.32192809488736
"9230106L01Rik",2.58496250072116
"A230101C19Rik",2.58496250072116
"8030431A06Rik",2.58496250072116
"9430099H24Rik",2.58496250072116
"5830426K05Rik",3.55737350835395
"1700113P08Rik",2.58496250072116
"Ttc32",2.62202790427723
"9530025L08Rik",2.62202790427723
"4930554P06Rik",2.58496250072116
"2900064F13Rik",3.01299037708419
"4833419A21Rik",2.58496250072116
"4930413G21Rik",5.27792116969178
"Psmd7",3.26581309545056
"4930557B21Rik",2.58496250072116
"Sypl2",2.73070735370718
"2900018N21Rik",2.58496250072116
"Ccdc138",3.02832966610072
"4933435G04Rik",2.58496250072116
"4833410I11Rik",5.97633568064255
"2700080J24Rik",2.58496250072116
"6430598H11Rik",2.58496250072116
"E130116L18Rik",2.58496250072116
"5730405O12Rik",3.67165921879267
"Phactr4",2.77995000096154
"5033428C03Rik",2.58496250072116
"2810457G06Rik",2.45344529780426
"Frmd8",5.10901067521688
"5430434G16Rik",2.58496250072116
"Phactr1",3.45669929990322
"2900057C01Rik",2.5343497689993
"1700018P08Rik",2.58496250072116
"Kctd3",2.32192809488736
"6430500D05Rik",2.58496250072116
"D730048M19Rik",2.69120082082371
"Panx3",2.58496250072116
"2900046F13Rik",2.4349400790728
"Nkx2-4",2.32192809488736
"D730050C22Rik",2.93754203695782
"6030442K20Rik",3.06675765576203
"9230112J17Rik",2.58496250072116
"Dzip3",3.36471288948476
"4932429P19Rik",2.58496250072116
"4932702M13Rik",2.73322411494545
"4632404M16Rik",2.58496250072116
"4632409D06Rik",2.58496250072116
"4632418H02Rik",3.32596435120032
"4930544N03Rik",2.58496250072116
"6820402A03Rik",2.7343231988904
"4932437C15Rik",2.58496250072116
"4932431P20Rik",9.2207528077208
"Tmem236",2.73322411494545
"4632432E15Rik",3.56868742133285
"5730488B01Rik",2.32192809488736
"Zfp942",3.08180717402637
"4930455M05Rik",2.45344529780426
"4930466I24Rik",2.58496250072116
"2610011E03Rik",4.1388629062857
"9130011L11Rik",3.525364789462
"9030409K20Rik",2.58496250072116
"4930435N07Rik",2.58496250072116
"4930544L18Rik",2.62202790427723
"4833408G04Rik",2.90277759998924
"9130414P19Rik",2.73322411494545
"LOC100861615",2.32192809488736
"3110037C07Rik",2.58496250072116
"1700126A01Rik",2.58496250072116
"2810410P21Rik",2.58496250072116
"4933424H11Rik",2.8073549220576
"Btbd7",3.56212292564266
"Safb",4.61275292406165
"Lrrc52",2.58496250072116
"5730407I07Rik",2.58496250072116
"4933408M05Rik",2.58496250072116
"4921511E18Rik",2.54112343308219
"5330421C15Rik",2.58496250072116
"4933416E14Rik",2.58496250072116
"2810404I24Rik",2.32192809488736
"4933416A02Rik",2.58496250072116
"Plcd4",3.15853037453196
"Gsdmcl2",2.58496250072116
"Nrxn3",3.27770284445878
"4930429N05Rik",2.58496250072116
"5330433J24Rik",5.13504963966947
"5430439C14Rik",2.58496250072116
"5730405N03Rik",2.32192809488736
"5730408A14Rik",3.48384104585023
"2900046L07Rik",3.78481170179496
"5230400M06Rik",2.36576716252633
"4921519G19Rik",2.58496250072116
"5330421F21Rik",2.32192809488736
"4930448E22Rik",2.58496250072116
"4921520E09Rik",2.58496250072116
"4930444K16Rik",2.58496250072116
"5730407O05Rik",3.28415083079124
"LOC102635622",3.44974765714938
"4930447I22Rik",3.8043648732922
"2610024D14Rik",2.80239703149193
"2410049M19Rik",2.8073549220576
"4921507H08Rik",2.58496250072116
"4930456A14Rik",2.40960623016529
"4933423K11Rik",2.58496250072116
"4921518B13Rik",2.32192809488736
"4933421H12Rik",2.58496250072116
"Ces2f",3.35080612444585
"9030607L02Rik",2.839462435048
"5730420F10Rik",2.69120082082371
"LOC102642974",2.58496250072116
"1700026H06Rik",2.58496250072116
"5430402M21Rik",2.45344529780426
"2900011F02Rik",2.58496250072116
"5830495A06Rik",2.36576716252633
"4930519E07Rik",2.58496250072116
"4930403L11Rik",2.58496250072116
"Panct1",5.7645682692089
"5830462P14Rik",2.58496250072116
"5830462O15Rik",2.58496250072116
"Pde11a",2.839462435048
"Csrnp1",2.32192809488736
"1700019L13Rik",2.58496250072116
"9030613N10Rik",2.58496250072116
"4933423N03Rik",2.58496250072116
"4833446E11Rik",2.58496250072116
"5430430B14Rik",2.86000482754997
"6330526H18Rik",3.15098400684262
"9030607J07Rik",2.58496250072116
"5530400N10Rik",2.32192809488736
"AU041133",2.58496250072116
"6330436F06Rik",2.58496250072116
"Orly",2.62202790427723
"4930560O18Rik",2.58496250072116
"2310068G24Rik",2.40960623016529
"4930421C12Rik",2.32192809488736
"5830485P09Rik",3.27178702701731
"4833411I10Rik",2.77028951850153
"5730406E14Rik",2.58496250072116
"2900064K03Rik",2.45344529780426
"2310007H11Rik",2.36576716252633
"5430430K15Rik",2.58496250072116
"4930564B12Rik",2.36576716252633
"5830434F19Rik",2.32192809488736
"4930555B11Rik",2.58496250072116
"2900018E21Rik",2.36576716252633
"Rabepk",6.06779550385529
"4930535F04Rik",2.58496250072116
"5330430B06Rik",3.14068825539094
"4933428L01Rik",2.32192809488736
"5730478J17Rik",2.83061769877656
"2610011I18Rik",3.59247112803781
"Itgb2l",2.58496250072116
"4931407J08Rik",2.32192809488736
"4933411O13Rik",2.77028951850153
"4930439G18Rik",2.58496250072116
"6230426I18Rik",2.58496250072116
"4933423L19Rik",2.32192809488736
"6330510M09Rik",2.58496250072116
"6330582A15Rik",2.65413541726763
"5830433M15Rik",2.54112343308219
"6430605C03Rik",2.9357849740192
"4933425E08Rik",2.58496250072116
"4931412I15Rik",2.32192809488736
"5430402O13Rik",2.58496250072116
"2700078F05Rik",5.00815013512898
"5830435N06Rik",2.58496250072116
"4933436P19Rik",2.58496250072116
"4933407I18Rik",2.49728436544323
"4930448K20Rik",4.602810508426
"4930402C16Rik",2.58496250072116
"5930427J20Rik",2.58496250072116
"5330430C04Rik",2.32192809488736
"4930404F17Rik",2.49728436544323
"6430514K02Rik",2.32192809488736
"3110062G12Rik",2.58496250072116
"2900092N22Rik",3.11029634962867
"Slc1a2",5.90062229696303
"Gm13872",8.48429626174665
"4930473M17Rik",2.32192809488736
"Nsmce1",3.75755913217053
"9030419F21Rik",2.8073549220576
"3100002H20Rik",2.58496250072116
"5830438M01Rik",2.32192809488736
"Trbv1",2.58496250072116
"5830474E16Rik",2.62202790427723
"4933424L07Rik",2.32192809488736
"4921504P20Rik",2.58496250072116
"5730552O08Rik",2.8073549220576
"2300004M11Rik",3.63895090868758
"4930456G14Rik",2.58496250072116
"9530002O20Rik",2.58496250072116
"5830490A04Rik",2.83061769877656
"2900069G24Rik",2.49728436544323
"4930534I15Rik",4.08655643104058
"5330422M15Rik",2.58496250072116
"4930513L20Rik",2.54112343308219
"4930423C22Rik",2.36576716252633
"2900040J22Rik",2.58496250072116
"8430418B16Rik",2.58496250072116
"5033425B01Rik",2.58496250072116
"5830448L01Rik",3.9934404294068
"Golgb1",2.58496250072116
"5031415H12Rik",3.30334930669099
"5230401M06Rik",2.32192809488736
"4921504P05Rik",2.65909330783331
"9230118N17Rik",2.58496250072116
"4933431C10Rik",2.79435245959779
"4930513N20Rik",2.54112343308219
"4933415b22rik",2.73322411494545
"2900022B07Rik",2.69615871138938
"9030201C23Rik",2.58496250072116
"B230204H03Rik",2.76144478223009
"6330562C20Rik",2.81701540451762
"Kif13b",2.69615871138938
"1700008N17Rik",2.58496250072116
"6230414M07Rik",2.58496250072116
"4930570E01Rik",2.58496250072116
"4930485E13Rik",2.58496250072116
"4930444E06Rik",2.58496250072116
"5830456J23Rik",3.0092137392502
"2900034C19Rik",2.54112343308219
"3110049I03Rik",2.58496250072116
"5430440L12Rik",4.04717835071376
"4930563F15Rik",2.58496250072116
"4933427C19Rik",4.08786732336111
"6720477C19Rik",2.73322411494545
"B230112I24Rik",2.58496250072116
"4933433N18Rik",2.32192809488736
"A430105P17Rik",4.33904653071224
"4930433M22Rik",2.84462840957464
"9530006O14Rik",2.32192809488736
"4930445B03Rik",2.32192809488736
"B230114A03Rik",2.58496250072116
"2310079F09Rik",2.58496250072116
"6030400A10Rik",2.51584455026784
"Ndfip2",2.96745600860234
"5033430J17Rik",2.88427238125779
"2210017G18Rik",2.62202790427723
"2700008E08Rik",2.58496250072116
"9430024C03Rik",2.58496250072116
"4930566N20Rik",2.58496250072116
"6720482G16Rik",2.65909330783331
"2610311E24Rik",2.32192809488736
"5830442K09Rik",3.96512022423761
"6330403N20Rik",2.81828426853593
"9430081G06Rik",2.58496250072116
"9430031J08Rik",3.231788593228
"5730415C11Rik",2.49728436544323
"4933426I03Rik",2.58496250072116
"5430425E15Rik",3.3751653802506
"4930424E08Rik",2.58496250072116
"C030011I16Rik",2.58496250072116
"3830422I06Rik",2.58496250072116
"4930448E06Rik",3
"9430013L17Rik",3.76368389693983
"5830415B17Rik",3.86721032697105
"2810421E14Rik",4.88567253202759
"4930573G07Rik",2.58496250072116
"6720475M21Rik",3.40076546127248
"C530007A02Rik",2.69615871138938
"2310075M01Rik",2.58496250072116
"4931409D07Rik",2.58496250072116
"4932703K07Rik",2.58496250072116
"5033423K11Rik",2.32192809488736
"8430437B07Rik",3.21144955478864
"A930011E06Rik",2.76533162793586
"A330102K18Rik",2.65909330783331
"4930518C04Rik",2.58496250072116
"4930500E03Rik",2.58496250072116
"9430052A13Rik",2.58496250072116
"2810416A17Rik",2.69120082082371
"4930553M12Rik",2.58496250072116
"9530004M16Rik",2.80239703149193
"A430110A21Rik",3.05779773236883
"4930556A12Rik",2.58496250072116
"5830440H09Rik",2.32192809488736
"4933417G07Rik",2.73322411494545
"Prune",3.81834742648441
"4921522E08Rik",2.58496250072116
"4833417J16Rik",2.62202790427723
"1520401O13Rik",2.69615871138938
"9530078B04Rik",2.32192809488736
"C030045M22Rik",3.6021771354565
"Lcorl",2.62202790427723
"4930449I04Rik",2.58496250072116
"2310045N14Rik",2.58496250072116
"1700039M15Rik",2.58496250072116
"5830461L22Rik",2.58496250072116
"2900005I04Rik",2.77028951850153
"4930478M09Rik",2.49728436544323
"4930483C01Rik",2.58496250072116
"9530034D02Rik",2.77138860244648
"4930456K20Rik",2.58496250072116
"4930509E22Rik",2.36576716252633
"9330159N22Rik",2.58496250072116
"Zfp572",2.58496250072116
"D530031A16Rik",3.1290797050869
"2700057C20Rik",2.69545666950823
"6720454L07Rik",3.08971584072283
"4930486A15Rik",2.58496250072116
"4930477O15Rik",2.58496250072116
"5430416B10Rik",2.58496250072116
"4930519N06Rik",2.58496250072116
"9430087B13Rik",2.58496250072116
"4930529F21Rik",2.58496250072116
"9330154F10Rik",2.65413541726763
"4930488N24Rik",2.58496250072116
"Gm13242",2.58496250072116
"1700095A21Rik",2.58496250072116
"4930573C08Rik",2.32192809488736
"4933401J01Rik",2.58496250072116
"C030046M01Rik",3.03823661470507
"C030004M13Rik",2.62202790427723
"1700024P12Rik",2.32192809488736
"4930405G09Rik",2.73322411494545
"6720460K10Rik",2.58496250072116
"6030460B20Rik",2.58496250072116
"4930480K02Rik",2.58496250072116
"5730416F02Rik",2.58496250072116
"5830432F11Rik",3.12581458369391
"A930036A04Rik",2.58496250072116
"2810414N06Rik",3.16334915651783
"4930553P13Rik",2.76777275726326
"4933412L11Rik",2.44475569391506
"C430049A07Rik",2.32192809488736
"D530015H24Rik",2.58496250072116
"2610021J01Rik",2.69615871138938
"5730422E09Rik",3.54673471854309
"A230102O21Rik",2.58496250072116
"1700023B13Rik",2.4349400790728
"4930527F18Rik",3.39737296621375
"A930036I15Rik",3.85994242823943
"4930563N14Rik",2.69615871138938
"6030458A19Rik",3.75171599893565
"8430401P03Rik",2.73322411494545
"4930474A20Rik",2.32192809488736
"5430427N15Rik",2.8073549220576
"5330425B07Rik",2.71176455674125
"D530037P16Rik",2.58496250072116
"5830445D09Rik",2.73070735370718
"9430019H13Rik",2.69615871138938
"4921509A06Rik",2.58496250072116
"1500002K03Rik",2.9036774610288
"9330199C07Rik",2.58496250072116
"4933428C20Rik",2.32192809488736
"2900022M07Rik",5.19532110987814
"Zfp961",3.70544623068726
"A930018O16Rik",2.58496250072116
"3300002I10Rik",2.58496250072116
"Mast4",2.32192809488736
"4921504P13Rik",3.64162249129581
"9430012M22Rik",3.30415409443054
"Fgd3",3.08185808055885
"2900078I11Rik",3.1525648749532
"5033405D04Rik",2.32192809488736
"4930451E06Rik",2.58496250072116
"4930423O20Rik",3.18516814091268
"1700084K02Rik",2.62202790427723
"Mcm10",3.24413881373266
"C030014O09Rik",2.36576716252633
"Abhd17b",4.11922679648143
"9530086P17Rik",4.38945115193049
"8030497O21Rik",6.4013475551274
"4930405A07Rik",2.62202790427723
"4930527J03Rik",2.73322411494545
"Nr4a2",2.97214833569413
"1700101I19Rik",2.65413541726763
"Ttll13",2.58496250072116
"Pigs",8.23241740231228
"Cdc23",8.19789951209676
"Kat7",5.68744560021777
"AW551984",2.58496250072116
"Mela",2.8073549220576
"Cpne1",7.49397217206812
"Fbxl5",8.39374183320272
"Klhl9",10.7449393961615
"Hmgcs1",13.5661889765471
"Slc25a44",7.00099659962962
"Snx32",5.8448145749376
"B630019K06Rik",3.22901271327741
"Abtb2",6.61171017943433
"Sh2b3",3.26251107742978
"AU022751",2.62202790427723
"Grsf1",7.0106961695954
"E330021D16Rik",2.62202790427723
"Ttc7b",7.73388122965807
"Pi4k2a",7.88762236093991
"Ipo13",5.72376435262784
"AI467606",2.58496250072116
"Slc7a6",2.73070735370718
"Irf2bpl",5.33925743165398
"Lrrn2",4.51436109679271
"Tcf7",5.11679983362504
"Rpl38",13.4658736373589
"Tm2d2",8.72410949889253
"C78339",9.65499249513346
"Abr",6.64369227036678
"Parl",7.07124144422488
"Ubr7",6.97912908571559
"Swi5",9.20374770513688
"Fkbp14",5.67756128903237
"Fubp1",9.24022723083456
"C86187",2.65413541726763
"D6Ertd527e",2.58496250072116
"Gns",9.45261526778417
"Epb4.1l2",9.12793527571286
"Dos",3.37529791687648
"Glt25d1",7.8594623736854
"Dennd2a",4.31413629628985
"Ctso",7.84901572348361
"Tsr1",5.30351989268438
"Pygb",11.5359169805057
"Lrrc8d",7.83197478724024
"Gm6750",11.8611199550475
"Reep1",4.3497482733182
"Myeov2",12.0968512327988
"Lcmt2",3.55605591315607
"Nucks1",9.3814945849526
"Scap",7.20590546708841
"Ankrd13c",7.80674780004873
"Pskh1",5.19072641164167
"Radil",3.06675765576203
"Gm15800",5.86688345455563
"Ednra",4.63632268033179
"Klhl8",5.20865921490526
"Ireb2",6.60435752504408
"Gtf2a2",8.9120397620707
"Pamr1",7.09501276890681
"Lrp11",6.72153603919819
"Marveld1",4.07513311460485
"Commd3",9.95983860120296
"Inpp5f",8.71732912363846
"Anln",8.09711721858847
"Stradb",5.68352574806684
"Acad11",5.38329809905541
"Nprl3",3.08314672720394
"Chfr",3.91740461437203
"Vat1l",2.58496250072116
"Polr2b",9.34907045342772
"Garnl3",4.04570601711634
"Ccz1",8.3352822477326
"Adap1",2.73322411494545
"Dab2ip",7.93951292198584
"Slc45a4",2.92186165019669
"Acap2",7.21343068028024
"Dgkd",4.85228525604258
"Prpf38a",7.56961593661914
"Rasl10b",4.75330674924003
"Gmps",6.79539532836632
"Ran",12.4072917468099
"Serinc5",6.44032389492361
"A730017C20Rik",2.65909330783331
"Gm5868",2.58496250072116
"Tmem30b",2.58496250072116
"1190002N15Rik",5.46965102348717
"Zfp365",7.21865010837789
"Fam21",8.91098102321509
"Ypel5",8.64115745154863
"Commd2",8.58290706941692
"Slc35d1",5.83632816760643
"Arglu1",10.2482164687361
"Baz1a",5.30799900990552
"Gabra5",2.62202790427723
"Gm6415",10.5317222623659
"Inpp5a",6.1108431033947
"Cbln4",2.58496250072116
"Scfd2",4.16120776318409
"Surf2",5.69715731245813
"AA986860",3.26688621803538
"Bud31",8.52259990188693
"Ap2s1",9.06455042832288
"Tmem117",3.97264168026645
"Minos1",10.839928379604
"C330006A16Rik",8.92103502962572
"Zfp956",4.33931982733893
"Wdr41",4.85832747538289
"Gemin4",3.84091373170768
"Zfp367",7.81486675653424
"Prrc2b",8.72195396979502
"Plscr4",5.24608664336687
"Sec23ip",6.57429839020833
"Coq10a",4.799352299182
"Tmem199",5.70759528454478
"Map6d1",4.98009162340935
"Irf2bp2",6.34301140103168
"Wdr18",3.53504635845642
"Bms1",6.70751583311403
"Adck2",5.14737146522402
"Fam117a",4.93944805935011
"Arl15",5.46595463656844
"Pomt2",7.61341240624963
"Mrps27",6.09189341618209
"Kdm1b",3.47356334467209
"Wtip",5.59850035430852
"Igsf1",4.75968574066388
"Fam20a",6.96859550613079
"Gnl3",5.37074842895867
"Fam78a",2.90474850588871
"Pcbp4",9.02162105868602
"Nlrx1",4.98903666361379
"Ncbp1",7.96990133724707
"Ube2q2",6.98225828963583
"Vps41",2.55968361790681
"Lgi3",4.00941536490967
"Pnrc1",9.7585854092036
"Akap8",6.96864983928115
"Eogt",8.02171503536023
"Trmt2b",8.35059400924504
"E130309D14Rik",2.58496250072116
"Snhg1",7.9183546598685
"Wnk1",10.5205288198523
"Pld4",2.73322411494545
"Fubp3",9.83567254187792
"Chmp6",4.44192342279001
"6430706D22Rik",9.70820022517738
"Cabin1",4.80378838245681
"Vmac",4.01671032423834
"2210016L21Rik",8.78399831385824
"Nat10",3.76668080952253
"Pde3b",5.35533977927656
"Hn1l",6.53289440933272
"Patl1",6.14939083957065
"Tnfaip3",2.79925116995802
"Mpped1",2.95008231748132
"Ermp1",7.24187132068509
"Bahd1",4.68817183596413
